league,season,team,player,nation,pos,age,born,tm_position,position_family,minutes,matches_played,starts,goals_p90,assists_p90,goals_assists_p90,non_penalty_goals_p90,np_goals_assists_p90,shots_p90,shots_on_target_p90,shots_on_target_pct,goals_per_shot,goals_per_shot_on_target,interceptions_p90,tackles_won_p90,fouls_committed_p90,fouls_drawn_p90,crosses_p90,offsides_p90,attacking_index,creativity_index,defensive_index,discipline_index,tm_matched_name,tm_match_score,market_value_eur
ITA-Serie A,2324,Inter,Alessandro Bastoni,ITA,DF,24.0,1999.0,Centre-Back,Centre-Back,2268.0,28.0,28.0,0.0396825396825396,0.119047619047619,0.1587301587301587,0.0396825396825396,0.1587301587301587,0.5952380952380952,0.2380952380952381,40.0,0.0666666666666666,0.1666666666666666,0.9920634920634921,1.2698412698412698,1.2301587301587302,1.2301587301587302,2.9761904761904763,0.0,0.4563492063492063,1.0119047619047619,2.261904761904762,0.0,Alessandro Bastoni,100.0,70000000.0
ITA-Serie A,2324,Bologna,Michel Aebischer,SUI,MF,26.0,1997.0,Central Midfield,Central Midfield,2230.0,36.0,26.0,0.0,0.0403587443946188,0.0403587443946188,0.0,0.0403587443946188,0.726457399103139,0.2017937219730941,27.77777777777778,0.0,0.0,0.4439461883408072,0.8071748878923767,1.452914798206278,1.210762331838565,0.484304932735426,0.0,0.4035874439461883,0.18565022421524657,1.251121076233184,-0.24215246636771304,Michel Aebischer,100.0,9000000.0
ITA-Serie A,2324,Udinese,Hassane Kamara,CIV,MF,29.0,1994.0,Left-Back,Full-Back,2225.0,35.0,27.0,0.0404494382022471,0.0404494382022471,0.0808988764044943,0.0404494382022471,0.0808988764044943,1.051685393258427,0.3235955056179775,30.76923076923077,0.0384615384615384,0.125,1.0112359550561798,1.2943820224719103,0.849438202247191,0.32359550561797756,2.8314606741573036,0.24269662921348314,0.6067415730337078,0.8898876404494381,2.3056179775280903,-0.5258426966292135,Hassane Kamara,100.0,4500000.0
ITA-Serie A,2324,Bologna,Jhon Lucumí,COL,DF,25.0,1998.0,Centre-Back,Centre-Back,2217.0,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.4465493910690122,0.081190798376184,18.181818181818183,0.0,0.0,0.6089309878213802,1.1772665764546686,0.4059539918809202,0.7307171853856563,0.04059539918809202,0.04059539918809202,0.2232746955345061,0.012178619756427604,1.7861975642760488,0.32476319350473615,Jhon Lucumí,100.0,17000000.0
ITA-Serie A,2324,Genoa,Mateo Retegui,ITA,FW,24.0,1999.0,Centre-Forward,Forward,2216.0,29.0,26.0,0.2842960288808664,0.0812274368231047,0.3655234657039711,0.243682310469314,0.3249097472924188,2.558664259927798,0.934115523465704,36.507936507936506,0.1111111111111111,0.3043478260869565,0.0,0.4467509025270758,1.4620938628158844,1.0153429602888087,0.7716606498194946,0.1624548736462094,1.6448555956678699,0.31272563176895307,0.4467509025270758,-0.4467509025270757,Mateo Retegui,100.0,16000000.0
ITA-Serie A,2324,Frosinone,Luca Mazzitelli,ITA,MF,27.0,1995.0,Central Midfield,Central Midfield,2210.0,29.0,26.0,0.2036199095022624,0.0,0.2036199095022624,0.2036199095022624,0.2036199095022624,1.9954751131221715,0.7330316742081447,36.734693877551024,0.1020408163265306,0.2777777777777778,0.8144796380090498,1.0588235294117647,1.832579185520362,1.4660633484162895,1.751131221719457,0.04072398190045248,1.2013574660633481,0.5253393665158371,1.8733031674208145,-0.36651583710407243,Luca Mazzitelli,100.0,4000000.0
ITA-Serie A,2324,Juventus,Federico Chiesa,ITA,FW,25.0,1997.0,Right Winger,Winger,2197.0,33.0,25.0,0.3686845698680018,0.0819299044151115,0.4506144742831133,0.327719617660446,0.4096495220755575,3.0314064633591262,1.1060537096040055,36.48648648648648,0.1216216216216216,0.3333333333333333,0.24578971324533455,0.45061447428311335,0.5735093309057806,1.6385980883022302,4.792899408284024,0.2867546654528903,1.9663177059626764,1.5197997269003185,0.6964041875284479,1.0650887573964496,Federico Chiesa,100.0,35000000.0
ITA-Serie A,2324,Milan,Davide Calabria,ITA,DF,26.0,1996.0,Right-Back,Full-Back,2185.0,29.0,26.0,0.0411899313501144,0.1235697940503432,0.1647597254004576,0.0411899313501144,0.1647597254004576,0.8649885583524027,0.3295194508009153,38.095238095238095,0.0476190476190476,0.125,0.8649885583524027,1.6475972540045767,1.0297482837528604,0.7826086956521738,1.4416475972540046,0.0,0.597254004576659,0.5560640732265446,2.5125858123569795,-0.2471395881006866,Davide Calabria,100.0,13000000.0
ITA-Serie A,2324,Atalanta,Sead Kolašinac,BIH,DF,30.0,1993.0,Centre-Back,Centre-Back,2178.0,30.0,25.0,0.0413223140495867,0.0,0.0413223140495867,0.0413223140495867,0.0413223140495867,0.5371900826446281,0.2066115702479339,38.46153846153846,0.0769230769230769,0.2,0.8264462809917356,1.322314049586777,1.1983471074380165,0.8264462809917356,0.37190082644628103,0.04132231404958678,0.30991735537190074,0.1115702479338843,2.1487603305785123,-0.371900826446281,Sead Kolasinac,100.0,10000000.0
ITA-Serie A,2324,Roma,Diego Llorente,ESP,DF,29.0,1993.0,Centre-Back,Centre-Back,2170.0,29.0,27.0,0.0414746543778801,0.0414746543778801,0.0829493087557603,0.0414746543778801,0.0829493087557603,0.3732718894009216,0.1658986175115207,44.44444444444444,0.1111111111111111,0.25,0.9124423963133641,0.7880184331797235,1.0783410138248848,0.9539170506912442,0.2488479262672811,0.0,0.2695852534562211,0.11612903225806444,1.7004608294930876,-0.12442396313364057,Diego Llorente,100.0,7000000.0
ITA-Serie A,2324,Roma,Obite N'Dicka,CIV,DF,23.0,1999.0,,,2168.0,25.0,25.0,0.0,0.1245387453874538,0.1245387453874538,0.0,0.1245387453874538,0.3736162361623616,0.0415129151291512,11.11111111111111,0.0,0.0,0.6226937269372694,0.7472324723247232,1.0793357933579335,0.6642066420664207,0.45664206642066424,0.0,0.3113468634686346,0.26153136531365306,1.3699261992619927,-0.41512915129151284,,69.56521739130434,
ITA-Serie A,2324,Torino,Adrien Tameze,CMR,"DF,MF",29.0,1994.0,Defensive Midfield,Defensive Midfield,2146.0,29.0,25.0,0.0,0.0838769804287045,0.0838769804287045,0.0,0.0838769804287045,0.3774464119291705,0.0,0.0,0.0,,1.9711090400745572,0.6710158434296365,0.7968313140726934,0.6290773532152842,0.6290773532152842,0.0,0.27260018639328976,0.27260018639328976,2.6421248835041937,-0.16775396085740912,Adrien Tamèze,100.0,5000000.0
ITA-Serie A,2324,Hellas Verona,Paweł Dawidowicz,POL,DF,28.0,1995.0,Centre-Back,Centre-Back,2143.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,0.377974801679888,0.0419972001866542,11.11111111111111,0.0,0.0,0.9239384041063929,1.2599160055996268,1.3859076061595894,0.377974801679888,0.08399440037330845,0.0,0.188987400839944,0.025198320111992533,2.1838544097060195,-1.0079328044797013,Paweł Dawidowicz,100.0,3000000.0
ITA-Serie A,2324,Monza,Luca Caldirola,ITA,DF,32.0,1991.0,Centre-Back,Centre-Back,2141.0,29.0,23.0,0.0420364315740308,0.0420364315740308,0.0840728631480616,0.0420364315740308,0.0840728631480616,0.3783278841662774,0.0840728631480616,22.22222222222222,0.1111111111111111,0.5,1.0509107893507708,0.5885100420364316,1.0088743577767398,0.7146193367585241,0.16814572629612332,0.04203643157403083,0.2732368052312003,0.0924801494628678,1.6394208313872025,-0.29425502101821577,Luca Caldirola,100.0,1300000.0
ITA-Serie A,2324,Torino,Antonio Sanabria,PAR,FW,27.0,1996.0,Centre-Forward,Forward,2133.0,35.0,23.0,0.2109704641350211,0.0,0.2109704641350211,0.1265822784810126,0.1265822784810126,2.278481012658228,0.6751054852320675,29.62962962962963,0.0925925925925925,0.3125,0.29535864978902954,0.6329113924050633,1.0548523206751055,1.3924050632911393,0.25316455696202533,0.12658227848101267,1.3502109704641352,0.0759493670886076,0.9282700421940928,0.33755274261603385,Antonio Sanabria,100.0,7000000.0
ITA-Serie A,2324,Milan,Fikayo Tomori,ENG,DF,25.0,1997.0,Centre-Back,Centre-Back,2121.0,26.0,24.0,0.1697312588401697,0.0,0.1697312588401697,0.1697312588401697,0.1697312588401697,0.7213578500707214,0.3394625176803394,47.05882352941177,0.2352941176470588,0.5,1.0608203677510608,0.975954738330976,1.1032531824611032,0.3818953323903819,0.1272984441301273,0.042432814710042434,0.5304101838755304,0.03818953323903819,2.036775106082037,-0.7213578500707212,Fikayo Tomori,100.0,40000000.0
ITA-Serie A,2324,Frosinone,Walid Cheddira,MAR,FW,25.0,1998.0,Centre-Forward,Forward,2120.0,36.0,24.0,0.2971698113207547,0.0424528301886792,0.3396226415094339,0.2547169811320754,0.2971698113207547,2.5471698113207544,1.1886792452830188,46.666666666666664,0.1166666666666666,0.25,0.16981132075471697,0.2971698113207547,1.1462264150943395,1.8254716981132075,0.12735849056603774,0.6792452830188679,1.613207547169811,0.08066037735849052,0.46698113207547165,0.679245283018868,Walid Cheddira,100.0,6000000.0
ITA-Serie A,2324,Napoli,Juan Jesus,BRA,DF,32.0,1991.0,Centre-Back,Centre-Back,2116.0,24.0,23.0,0.0425330812854442,0.0,0.0425330812854442,0.0425330812854442,0.0425330812854442,0.3402646502835538,0.0850661625708884,25.0,0.125,0.5,0.9357277882797731,0.8506616257088846,1.1909262759924384,0.3827977315689981,0.0,0.0,0.2126654064272211,0.0,1.7863894139886578,-0.8081285444234403,Juan Jesus,100.0,2500000.0
ITA-Serie A,2324,Lecce,Pontus Almqvist,SWE,"FW,MF",24.0,1999.0,Right Winger,Winger,2107.0,30.0,25.0,0.0854295206454675,0.0427147603227337,0.1281442809682012,0.0854295206454675,0.1281442809682012,1.7085904129093497,0.6407214048410061,37.5,0.05,0.1333333333333333,0.5980066445182725,1.196013289036545,1.2387280493592785,1.495016611295681,0.9397247271001423,0.04271476032273375,0.982439487422876,0.32463217845277637,1.7940199335548175,0.2562885619364026,Pontus Almqvist,100.0,3000000.0
ITA-Serie A,2324,Salernitana,Loum Tchaouna,FRA,"MF,FW",19.0,2003.0,Right Winger,Winger,2100.0,33.0,23.0,0.1714285714285714,0.1285714285714286,0.3,0.1714285714285714,0.3,1.885714285714286,0.6428571428571429,34.09090909090909,0.0909090909090909,0.2666666666666666,0.2142857142857143,0.4285714285714286,0.6428571428571429,1.2857142857142858,2.9571428571428573,0.2571428571428572,1.2428571428571429,1.0157142857142858,0.6428571428571429,0.6428571428571429,Loum Tchaouna,100.0,8000000.0
ITA-Serie A,2324,Torino,Ivan Ilić,SRB,MF,22.0,2001.0,Central Midfield,Central Midfield,2098.0,31.0,25.0,0.1286939942802669,0.0857959961868446,0.2144899904671115,0.1286939942802669,0.2144899904671115,1.1582459485224024,0.4718779790276454,40.74074074074074,0.1111111111111111,0.2727272727272727,0.8579599618684461,0.3860819828408008,1.0295519542421354,1.0724499523355577,3.9037178265014303,0.04289799809342231,0.7936129647283127,1.2569113441372737,1.244041944709247,0.04289799809342232,Ivan Ilić,100.0,18000000.0
ITA-Serie A,2324,Udinese,Thomas Kristensen,DEN,DF,21.0,2002.0,Centre-Back,Centre-Back,2096.0,26.0,23.0,0.0,0.0429389312977099,0.0429389312977099,0.0,0.0429389312977099,0.4293893129770992,0.1288167938931297,30.0,0.0,0.0,1.245229007633588,0.9875954198473282,1.116412213740458,0.3005725190839695,0.042938931297709926,0.042938931297709926,0.2576335877862595,0.055820610687022876,2.2328244274809164,-0.8158396946564885,Thomas Kristensen,100.0,4500000.0
ITA-Serie A,2324,Hellas Verona,Tomáš Suslov,SVK,MF,21.0,2002.0,Attacking Midfield,Attacking Midfield,2092.0,32.0,23.0,0.1290630975143403,0.2151051625239005,0.3441682600382409,0.0860420650095602,0.3011472275334608,2.237093690248566,0.6883365200764818,30.76923076923077,0.0576923076923076,0.1875,0.25812619502868067,1.2476099426386233,1.7208413001912046,2.3661567877629066,3.0975143403441683,0.043021032504780114,1.462715105162524,1.1443594646271509,1.505736137667304,0.645315487571702,Tomas Suslov,100.0,7000000.0
ITA-Serie A,2324,Udinese,Jaka Bijol,SVN,DF,24.0,1999.0,Centre-Back,Centre-Back,2084.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.6477927063339731,0.0863723608445297,13.333333333333334,0.0,0.0,0.9932821497120922,1.2092130518234165,1.2092130518234165,0.30230326295585414,0.04318618042226487,0.0,0.32389635316698656,0.012955854126679461,2.2024952015355086,-0.9069097888675623,Jaka Bijol,100.0,10000000.0
ITA-Serie A,2324,Sassuolo,Jeremy Toljan,GER,DF,28.0,1994.0,Right-Back,Full-Back,2083.0,25.0,24.0,0.0,0.2160345655304848,0.2160345655304848,0.0,0.2160345655304848,0.5184829572731636,0.1296207393182909,25.0,0.0,0.0,0.6481036965914546,0.4320691310609697,0.4320691310609697,0.3024483917426788,2.2467594815170426,0.0,0.4752760441670666,0.8900624099855976,1.0801728276524243,-0.12962073931829093,Jeremy Toljan,100.0,3500000.0
ITA-Serie A,2324,Salernitana,Lassana Coulibaly,MLI,MF,27.0,1996.0,Central Midfield,Central Midfield,2082.0,28.0,25.0,0.0,0.0432276657060518,0.0432276657060518,0.0,0.0432276657060518,0.5619596541786743,0.1296829971181556,23.076923076923077,0.0,0.0,0.7348703170028819,1.4265129682997117,1.4265129682997117,1.5561959654178674,0.38904899135446686,0.043227665706051875,0.32420749279538896,0.15994236311239185,2.161383285302594,0.12968299711815567,Lassana Coulibaly,100.0,3500000.0
ITA-Serie A,2324,Inter,Federico Dimarco,ITA,MF,25.0,1997.0,Left-Back,Full-Back,2077.0,30.0,29.0,0.2166586422725084,0.2599903707270101,0.4766490129995185,0.2166586422725084,0.4766490129995185,2.166586422725084,0.8233028406355319,38.0,0.1,0.2631578947368421,0.30332209918151176,1.1266249398170438,0.5199807414540202,0.9099662975445353,8.53635050553683,0.21665864227250842,1.5599422243620604,2.820895522388059,1.4299470389985556,0.3899855560905151,Federico Dimarco,100.0,50000000.0
ITA-Serie A,2324,Milan,Ruben Loftus-Cheek,ENG,MF,27.0,1996.0,Central Midfield,Central Midfield,2068.0,29.0,26.0,0.2611218568665377,0.0435203094777562,0.304642166344294,0.2611218568665377,0.304642166344294,1.7843326885880078,0.6092843326885881,34.146341463414636,0.1463414634146341,0.4285714285714285,0.43520309477756286,0.7833655705996132,1.6972920696324951,1.9584139264990328,0.5657640232108317,0.043520309477756286,1.1968085106382977,0.21324951644100573,1.2185686653771761,0.26112185686653766,Ruben Loftus-Cheek,100.0,25000000.0
ITA-Serie A,2324,Fiorentina,Luca Ranieri,ITA,DF,24.0,1999.0,Centre-Back,Centre-Back,2065.0,26.0,23.0,0.0871670702179176,0.0435835351089588,0.1307506053268765,0.0871670702179176,0.1307506053268765,0.4358353510895884,0.1307506053268765,30.0,0.2,0.6666666666666666,1.1767554479418887,0.4794188861985472,1.394673123486683,0.4794188861985472,0.5665859564164649,0.04358353510895884,0.3486682808716707,0.21355932203389827,1.6561743341404358,-0.9152542372881357,Luca Ranieri,100.0,8000000.0
ITA-Serie A,2324,Fiorentina,Michael Kayode,ITA,DF,19.0,2004.0,Right-Back,Full-Back,2058.0,26.0,22.0,0.0437317784256559,0.0437317784256559,0.0874635568513119,0.0437317784256559,0.0874635568513119,0.3061224489795918,0.0874635568513119,28.571428571428573,0.1428571428571428,0.5,0.7871720116618076,1.3119533527696792,0.6122448979591837,0.8309037900874635,2.8425655976676385,0.08746355685131195,0.24052478134110777,0.8965014577259475,2.0991253644314867,0.21865889212827982,Michael Kayode,100.0,25000000.0
ITA-Serie A,2324,Empoli,Sebastian Walukiewicz,POL,DF,23.0,2000.0,Right-Back,Full-Back,2055.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.1751824817518248,0.0875912408759124,50.0,0.0,0.0,0.7007299270072993,1.2262773722627738,1.0072992700729928,0.30656934306569344,0.08759124087591241,0.08759124087591241,0.0875912408759124,0.026277372262773723,1.927007299270073,-0.7007299270072993,Sebastian Walukiewicz,100.0,2500000.0
ITA-Serie A,2324,Atalanta,Mario Pašalić,CRO,MF,28.0,1995.0,Central Midfield,Central Midfield,2051.0,34.0,23.0,0.2632862018527547,0.2632862018527547,0.5265724037055095,0.1755241345685032,0.4388103364212579,1.7552413456850318,0.7898586055582643,45.0,0.15,0.3333333333333333,0.7459775719161384,0.7020965382740127,0.8776206728425159,0.30716723549488056,0.43881033642125794,0.26328620185275475,1.4041930765480255,0.3949293027791321,1.4480741101901513,-0.5704534373476353,Mario Pašalić,100.0,13000000.0
ITA-Serie A,2324,Monza,Dany Mota,POR,"MF,FW",25.0,1998.0,Centre-Forward,Forward,2049.0,34.0,24.0,0.1756954612005856,0.1317715959004392,0.3074670571010249,0.1756954612005856,0.3074670571010249,1.6691068814055638,0.527086383601757,31.57894736842105,0.1052631578947368,0.3333333333333333,0.08784773060029283,0.3074670571010249,0.9663250366032211,1.2298682284040996,3.953147877013177,0.2635431918008785,1.1420204978038069,1.317715959004392,0.3953147877013177,0.2635431918008785,Dany Mota,100.0,5000000.0
ITA-Serie A,2324,Empoli,Ardian Ismajli,ALB,DF,26.0,1996.0,Centre-Back,Centre-Back,2045.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.2200488997555012,0.0,0.0,0.0,,1.0562347188264058,0.6601466992665037,0.7921760391198044,0.7041564792176039,0.17603911980440098,0.0,0.1100244498777506,0.05281173594132029,1.7163814180929096,-0.08801955990220045,Ardian Ismajli,100.0,3000000.0
ITA-Serie A,2324,Atalanta,Charles De Ketelaere,BEL,"FW,MF",22.0,2001.0,Attacking Midfield,Attacking Midfield,2026.0,35.0,25.0,0.4442250740375123,0.3553800592300098,0.7996051332675221,0.399802566633761,0.7551826258637709,1.9990128331688053,1.1105626850937809,55.55555555555556,0.2222222222222222,0.4,0.26653504442250736,0.9328726554787758,0.7551826258637709,2.087857847976308,2.087857847976308,0.26653504442250736,1.7991115498519248,0.9817374136229021,1.1994076999012833,1.3326752221125369,Charles De Ketelaere,100.0,34000000.0
ITA-Serie A,2324,Sassuolo,Daniel Boloca,ROU,MF,24.0,1998.0,Defensive Midfield,Defensive Midfield,2022.0,30.0,23.0,0.0445103857566765,0.0,0.0445103857566765,0.0445103857566765,0.0445103857566765,0.5786350148367952,0.1780415430267062,30.76923076923077,0.0769230769230769,0.25,0.6676557863501484,1.4688427299703266,1.112759643916914,0.31157270029673595,0.3560830860534125,0.0,0.3338278931750741,0.10682492581602375,2.136498516320475,-0.8011869436201782,Daniel Boloca,100.0,7000000.0
ITA-Serie A,2324,Monza,Samuele Birindelli,ITA,"MF,DF",24.0,1999.0,Right-Back,Full-Back,2013.0,35.0,22.0,0.0,0.0894187779433681,0.0894187779433681,0.0,0.0894187779433681,1.1177347242921014,0.4023845007451564,36.0,0.0,0.0,0.7153502235469449,0.8941877794336811,1.3412816691505216,1.4307004470938898,2.459016393442623,0.044709388971684055,0.6482861400894188,0.827123695976155,1.609538002980626,0.08941877794336817,Samuele Birindelli,100.0,3500000.0
ITA-Serie A,2324,Torino,Valentino Lazaro,AUT,MF,27.0,1996.0,Right Midfield,Central Midfield,1994.0,35.0,21.0,0.0,0.1805416248746238,0.1805416248746238,0.0,0.1805416248746238,0.8124373119358075,0.1805416248746238,22.22222222222222,0.0,0.0,0.36108324974924777,0.4964894684052157,0.5416248746238717,0.4513540621865597,5.687061183550652,0.04513540621865597,0.5867602808425275,1.8866599799398194,0.8575727181544635,-0.09027081243731194,Valentino Lazaro,100.0,3500000.0
ITA-Serie A,2324,Salernitana,Lorenzo Pirola,ITA,DF,21.0,2002.0,Centre-Back,Centre-Back,1987.0,27.0,24.0,0.0452944136889783,0.0,0.0452944136889783,0.0452944136889783,0.0452944136889783,0.6794162053346754,0.1811776547559134,26.666666666666668,0.0666666666666666,0.25,1.1323603422244588,0.9964771011575239,1.4947156517362858,0.7247106190236537,0.09058882737795672,0.04529441368897836,0.385002516356316,0.027176648213387014,2.1288374433819826,-0.7700050327126321,Lorenzo Pirola,100.0,5500000.0
ITA-Serie A,2324,Udinese,Sandi Lovrić,SVN,MF,25.0,1998.0,Central Midfield,Central Midfield,1987.0,29.0,21.0,0.0452944136889783,0.135883241066935,0.1811776547559134,0.0452944136889783,0.1811776547559134,1.9476597886260696,0.5435329642677402,27.906976744186046,0.0232558139534883,0.0833333333333333,0.9511826874685455,0.5888273779567186,1.1323603422244588,1.041771514846502,3.668847508807247,0.04529441368897836,1.1550075490689482,1.2365374937091091,1.540010065425264,-0.0905888273779567,Sandi Lovrić,100.0,8000000.0
ITA-Serie A,2324,Fiorentina,Arthur Melo,BRA,MF,26.0,1996.0,Defensive Midfield,Defensive Midfield,1986.0,33.0,23.0,0.0906344410876132,0.1359516616314199,0.2265861027190332,0.0453172205438066,0.1812688821752265,0.5438066465256798,0.2719033232628399,50.0,0.1666666666666666,0.3333333333333333,0.8610271903323263,1.3141993957703928,0.8157099697885196,2.1299093655589125,0.9516616314199395,0.0,0.49848942598187307,0.4214501510574017,2.175226586102719,1.3141993957703928,Arthur Melo,100.0,15000000.0
ITA-Serie A,2324,Napoli,Victor Osimhen,NGA,FW,24.0,1998.0,Centre-Forward,Forward,1982.0,25.0,22.0,0.6811301715438951,0.136226034308779,0.8173562058526741,0.544904137235116,0.6811301715438951,4.086781029263371,1.86175580221998,45.55555555555556,0.1666666666666666,0.3658536585365853,0.09081735620585267,0.3632694248234107,1.4076690211907164,1.4076690211907164,0.6357214934409687,1.5438950554994955,2.8607467204843595,0.3269424823410696,0.45408678102926336,0.0,Victor Osimhen,100.0,100000000.0
ITA-Serie A,2324,Cagliari,Matteo Prati,ITA,MF,19.0,2003.0,Defensive Midfield,Defensive Midfield,1972.0,26.0,19.0,0.0456389452332657,0.0456389452332657,0.0912778904665314,0.0456389452332657,0.0912778904665314,1.5973630831643002,0.5020283975659229,31.428571428571427,0.0285714285714285,0.0909090909090909,0.6389452332657201,1.140973630831643,0.8671399594320487,0.2738336713995943,0.6845841784989858,0.0,0.8899594320486814,0.25101419878296144,1.7799188640973629,-0.5933062880324544,Matteo Prati,100.0,10000000.0
ITA-Serie A,2324,Roma,Paulo Dybala,ARG,"FW,MF",29.0,1993.0,Second Striker,Forward,1959.0,28.0,25.0,0.5972434915773354,0.4134762633996937,1.010719754977029,0.2756508422664624,0.6891271056661562,2.7105666156202144,1.0566615620214397,38.983050847457626,0.2203389830508474,0.5652173913043478,0.13782542113323124,0.5972434915773354,0.5513016845329249,2.2970903522205206,4.042879019908116,0.22970903522205208,2.3660030627871365,1.6263399693721285,0.7350689127105666,1.7457886676875956,Paulo Dybala,100.0,20000000.0
ITA-Serie A,2324,Lazio,Mattia Zaccagni,ITA,"FW,MF",28.0,1995.0,Left Winger,Winger,1956.0,28.0,24.0,0.2760736196319018,0.0460122699386503,0.3220858895705521,0.2760736196319018,0.3220858895705521,1.9325153374233128,0.598159509202454,30.952380952380953,0.1428571428571428,0.4615384615384615,0.9662576687116564,0.7361963190184049,1.3343558282208587,3.680981595092024,3.266871165644172,0.3220858895705521,1.2883435582822085,1.0260736196319018,1.7024539877300613,2.346625766871165,Mattia Zaccagni,100.0,20000000.0
ITA-Serie A,2324,Cagliari,Zito Luvumbo,ANG,"MF,FW",21.0,2002.0,Right Winger,Winger,1946.0,30.0,19.0,0.184994861253854,0.2312435765673175,0.4162384378211716,0.184994861253854,0.4162384378211716,2.358684480986639,0.7399794450154162,31.37254901960784,0.0784313725490196,0.25,0.046248715313463515,0.3237410071942446,1.4337101747173688,3.052415210688592,3.792394655704008,0.6474820143884892,1.5955806783144912,1.3689619732785199,0.3699897225077081,1.618705035971223,Zito Luvumbo,100.0,7500000.0
ITA-Serie A,2324,Hellas Verona,Darko Lazović,SRB,MF,32.0,1990.0,Left Midfield,Central Midfield,1928.0,32.0,22.0,0.1400414937759336,0.0933609958506224,0.233402489626556,0.0933609958506224,0.1867219917012448,1.587136929460581,0.6535269709543569,41.1764705882353,0.088235294117647,0.2142857142857142,0.2800829875518672,0.7935684647302905,0.23340248962655602,0.2800829875518672,4.481327800829876,0.6068464730290457,1.0269709543568466,1.4377593360995848,1.0736514522821579,0.046680497925311204,Darko Lazović,100.0,1500000.0
ITA-Serie A,2324,Napoli,Piotr Zieliński,POL,MF,29.0,1994.0,Central Midfield,Central Midfield,1924.0,28.0,23.0,0.1403326403326403,0.0935550935550935,0.2338877338877339,0.0935550935550935,0.1871101871101871,1.4033264033264037,0.420997920997921,30.0,0.1,0.3333333333333333,0.4677754677754678,0.7484407484407485,0.7016632016632017,0.8419958419958421,4.116424116424117,0.0,0.9355509355509357,1.3284823284823286,1.2162162162162162,0.14033264033264037,Piotr Zielinski,100.0,22000000.0
ITA-Serie A,2324,Fiorentina,Nicolás González,ARG,MF,25.0,1998.0,Left Winger,Winger,1913.0,29.0,21.0,0.5645582854155776,0.0940930475692629,0.6586513329848406,0.5175117616309461,0.6116048092002091,4.093047569262938,1.6466283324621014,40.229885057471265,0.1379310344827586,0.3428571428571428,0.5645582854155776,0.8468374281233664,0.9879769994772608,1.6936748562467328,1.8818609513852587,0.09409304756926293,2.7051751176163092,0.6586513329848405,1.411395713538944,0.7056978567694719,Nico González,89.65517241379311,35000000.0
ITA-Serie A,2324,Empoli,Liberato Cacace,NZL,"DF,MF",22.0,2000.0,Left-Back,Full-Back,1912.0,31.0,18.0,0.0,0.0470711297071129,0.0470711297071129,0.0,0.0470711297071129,0.6119246861924686,0.0941422594142259,15.384615384615383,0.0,0.0,0.8943514644351465,1.0826359832635983,1.4121338912133892,0.8472803347280335,3.1066945606694563,0.047071129707112976,0.35303347280334724,0.9790794979079498,1.9769874476987448,-0.5648535564853556,Liberato Cacace,100.0,2000000.0
ITA-Serie A,2324,Atalanta,Ademola Lookman,NGA,"FW,MF",25.0,1997.0,Left Winger,Winger,1894.0,31.0,22.0,0.5227032734952481,0.3326293558606125,0.8553326293558606,0.5227032734952481,0.8553326293558606,3.183738120380148,1.1404435058078142,35.82089552238806,0.1641791044776119,0.4583333333333333,0.4276663146779303,0.7127771911298838,1.33051742344245,1.6156282998944034,3.278775079197466,0.5702217529039071,2.4472016895459348,1.3162618796198522,1.1404435058078142,0.28511087645195343,Ademola Lookman,100.0,40000000.0
ITA-Serie A,2324,Fiorentina,Alfred Duncan,GHA,MF,30.0,1993.0,Central Midfield,Central Midfield,1888.0,30.0,24.0,0.0953389830508474,0.2383474576271186,0.3336864406779661,0.0953389830508474,0.3336864406779661,1.0963983050847457,0.2860169491525424,26.08695652173913,0.0869565217391304,0.3333333333333333,0.4766949152542373,1.1440677966101696,1.2394067796610169,0.715042372881356,3.1938559322033897,0.1430084745762712,0.8818855932203389,1.1965042372881354,1.6207627118644068,-0.5243644067796609,Alfred Duncan,100.0,4000000.0
ITA-Serie A,2324,Bologna,Alexis Saelemaekers,BEL,MF,24.0,1999.0,Right Midfield,Central Midfield,1887.0,30.0,21.0,0.1907790143084261,0.095389507154213,0.2861685214626391,0.1907790143084261,0.2861685214626391,1.383147853736089,0.4769475357710652,34.48275862068966,0.1379310344827586,0.4,0.6677265500794913,1.0492845786963434,0.7631160572337043,2.766295707472178,4.101748807631161,0.09538950715421304,0.9777424483306836,1.3259141494435611,1.7170111287758347,2.003179650238474,Alexis Saelemaekers,100.0,12000000.0
ITA-Serie A,2324,Empoli,Emmanuel Gyasi,GHA,MF,29.0,1994.0,Right Midfield,Central Midfield,1879.0,33.0,21.0,0.0478978179882916,0.0957956359765832,0.1436934539648749,0.0478978179882916,0.1436934539648749,0.7663650878126663,0.2873869079297499,37.5,0.0625,0.1666666666666666,0.23948908994145823,0.8142629058009581,1.9159127195316659,1.0058541777541246,1.0537519957424162,0.2873869079297499,0.5268759978712081,0.411921234699308,1.0537519957424162,-0.9100585417775413,Emmanuel Gyasi,100.0,1800000.0
