league,season,club,name,position,age,market_value_eur,contract_expiry
L1,2024,Borussia Mönchengladbach,Grant-Leon Ranos,Centre-Forward,21,500000.0,01/07/2023
L1,2024,Borussia Mönchengladbach,Shio Fukuda,Centre-Forward,21,500000.0,15/01/2024
L1,2024,TSG 1899 Hoffenheim,Oliver Baumann,Goalkeeper,35,3000000.0,01/07/2014
L1,2024,TSG 1899 Hoffenheim,Luca Philipp,Goalkeeper,24,750000.0,31/07/2020
L1,2024,TSG 1899 Hoffenheim,Jakob Busk,Goalkeeper,31,250000.0,01/02/2025
L1,2024,TSG 1899 Hoffenheim,Lúkas Petersson,Goalkeeper,21,250000.0,01/07/2024
L1,2024,TSG 1899 Hoffenheim,Benjamin Lade,Goalkeeper,19,,
L1,2024,TSG 1899 Hoffenheim,Tim Philipp,Goalkeeper,19,,
L1,2024,TSG 1899 Hoffenheim,Leo Østigård,Centre-Back,25,10000000.0,03/02/2025
L1,2024,TSG 1899 Hoffenheim,Ozan Kabak,Centre-Back,25,5000000.0,23/07/2022
L1,2024,TSG 1899 Hoffenheim,Arthur Chaves,Centre-Back,24,5000000.0,30/08/2024
L1,2024,TSG 1899 Hoffenheim,Robin Hranac,Centre-Back,25,3500000.0,25/08/2024
L1,2024,TSG 1899 Hoffenheim,Tim Drexler,Centre-Back,20,3000000.0,01/07/2024
L1,2024,TSG 1899 Hoffenheim,Kevin Akpoguma,Centre-Back,30,2500000.0,01/07/2013
L1,2024,TSG 1899 Hoffenheim,Stanley Nsoki,Centre-Back,26,2500000.0,03/08/2022
L1,2024,TSG 1899 Hoffenheim,Attila Szalai,Centre-Back,27,1700000.0,24/07/2023
L1,2024,TSG 1899 Hoffenheim,Noah König,Centre-Back,22,250000.0,
L1,2024,TSG 1899 Hoffenheim,David Jurásek,Left-Back,24,5000000.0,22/01/2024
L1,2024,TSG 1899 Hoffenheim,Christopher Lenz,Left-Back,30,500000.0,12/09/2024
L1,2024,TSG 1899 Hoffenheim,Hennes Behrens,Left-Back,20,350000.0,01/07/2025
L1,2024,TSG 1899 Hoffenheim,Valentin Gendrey,Right-Back,25,7000000.0,27/08/2024
L1,2024,TSG 1899 Hoffenheim,Luca Erlein,Right-Back,17,300000.0,01/07/2026
L1,2024,TSG 1899 Hoffenheim,Lars Strobl,Right-Back,20,25000.0,
L1,2024,TSG 1899 Hoffenheim,Anton Stach,Defensive Midfield,26,14000000.0,01/09/2023
L1,2024,TSG 1899 Hoffenheim,Florian Grillitsch,Defensive Midfield,29,2000000.0,01/07/2023
L1,2024,TSG 1899 Hoffenheim,Diadié Samassékou,Defensive Midfield,29,1000000.0,15/08/2019
L1,2024,TSG 1899 Hoffenheim,Tom Bischof,Central Midfield,20,30000000.0,01/07/2021
L1,2024,TSG 1899 Hoffenheim,Umut Tohumcu,Central Midfield,20,6000000.0,18/01/2023
L1,2024,TSG 1899 Hoffenheim,Grischa Prömel,Central Midfield,30,3000000.0,01/07/2022
L1,2024,TSG 1899 Hoffenheim,Dennis Geiger,Central Midfield,27,2000000.0,01/07/2016
L1,2024,TSG 1899 Hoffenheim,Finn Becker,Central Midfield,25,2000000.0,01/07/2022
L1,2024,TSG 1899 Hoffenheim,Luka Duric,Central Midfield,22,250000.0,01/07/2025
L1,2024,TSG 1899 Hoffenheim,Pavel Kaderabek,Right Midfield,33,1700000.0,01/07/2015
L1,2024,TSG 1899 Hoffenheim,Alexander Prass,Left Midfield,24,5000000.0,05/08/2024
L1,2024,TSG 1899 Hoffenheim,Julian Justvan,Attacking Midfield,27,2200000.0,01/07/2023
L1,2024,TSG 1899 Hoffenheim,Florian Micheler,Attacking Midfield,20,500000.0,01/07/2024
L1,2024,TSG 1899 Hoffenheim,Bazoumana Touré,Left Winger,19,9000000.0,01/02/2025
L1,2024,TSG 1899 Hoffenheim,Jacob Bruun Larsen,Left Winger,26,5000000.0,31/01/2020
L1,2024,TSG 1899 Hoffenheim,Marius Bülter,Left Winger,32,2500000.0,06/07/2023
L1,2024,TSG 1899 Hoffenheim,Paul Hennrich,Right Winger,20,400000.0,
L1,2024,TSG 1899 Hoffenheim,Andrej Kramaric,Second Striker,34,4000000.0,01/07/2016
L1,2024,TSG 1899 Hoffenheim,Adam Hlozek,Centre-Forward,22,18000000.0,17/08/2024
L1,2024,TSG 1899 Hoffenheim,Gift Orban,Centre-Forward,22,10000000.0,02/01/2025
L1,2024,TSG 1899 Hoffenheim,Max Moerstedt,Centre-Forward,19,7000000.0,01/01/2024
L1,2024,TSG 1899 Hoffenheim,Mergim Berisha,Centre-Forward,27,3500000.0,30/08/2023
L1,2024,TSG 1899 Hoffenheim,Haris Tabakovic,Centre-Forward,31,2500000.0,23/08/2024
L1,2024,TSG 1899 Hoffenheim,Erencan Yardımcı,Centre-Forward,23,2500000.0,30/08/2024
L1,2024,TSG 1899 Hoffenheim,Ihlas Bebou,Centre-Forward,31,1000000.0,01/07/2019
L1,2024,TSG 1899 Hoffenheim,David Mokwa,Centre-Forward,21,1000000.0,28/01/2025
L1,2024,TSG 1899 Hoffenheim,Simon Kalambayi,Centre-Forward,20,175000.0,
L1,2024,SC Freiburg,Noah Atubolu,Goalkeeper,23,18000000.0,01/07/2021
L1,2024,SC Freiburg,Florian Müller,Goalkeeper,27,1200000.0,01/07/2023
L1,2024,SC Freiburg,Jannik Huth,Goalkeeper,31,400000.0,01/07/2024
L1,2024,SC Freiburg,Philipp Lienhart,Centre-Back,28,12000000.0,01/07/2018
L1,2024,SC Freiburg,Max Rosenfelder,Centre-Back,22,8000000.0,01/07/2023
L1,2024,SC Freiburg,Matthias Ginter,Centre-Back,31,7000000.0,01/07/2022
L1,2024,SC Freiburg,Bruno Ogbus,Centre-Back,19,1000000.0,01/07/2024
L1,2024,SC Freiburg,Kenneth Schmidt,Centre-Back,23,800000.0,01/01/2023
L1,2024,SC Freiburg,Manuel Gulde,Centre-Back,34,400000.0,01/07/2016
L1,2024,SC Freiburg,Jordy Makengo,Left-Back,23,6000000.0,01/07/2023
L1,2024,SC Freiburg,Christian Günter,Left-Back,32,3500000.0,01/07/2012
L1,2024,SC Freiburg,Roland Sallai,Right-Back,28,10000000.0,31/08/2018
L1,2024,SC Freiburg,Kiliann Sildillia,Right-Back,23,10000000.0,01/07/2021
L1,2024,SC Freiburg,Lukas Kübler,Right-Back,32,1500000.0,01/07/2015
L1,2024,SC Freiburg,Patrick Osterhage,Defensive Midfield,25,10000000.0,01/07/2024
L1,2024,SC Freiburg,Nicolas Höfler,Defensive Midfield,35,500000.0,01/07/2010
L1,2024,SC Freiburg,Maximilian Eggestein,Central Midfield,28,10000000.0,18/08/2021
L1,2024,SC Freiburg,Merlin Röhl,Attacking Midfield,22,12000000.0,17/08/2022
L1,2024,SC Freiburg,Johan Manzambi,Attacking Midfield,19,8000000.0,01/07/2024
L1,2024,SC Freiburg,Daniel-Kofi Kyereh,Attacking Midfield,29,800000.0,01/07/2022
L1,2024,SC Freiburg,Vincenzo Grifo,Left Winger,32,6000000.0,02/09/2019
L1,2024,SC Freiburg,Florent Muslija,Left Winger,26,1800000.0,24/01/2024
L1,2024,SC Freiburg,Yann Sturm,Left Winger,20,500000.0,
L1,2024,SC Freiburg,Ritsu Doan,Right Winger,27,25000000.0,05/07/2022
L1,2024,SC Freiburg,Eren Dinkçi,Right Winger,23,8000000.0,01/07/2024
L1,2024,SC Freiburg,Niklas Beste,Right Winger,26,7000000.0,31/01/2025
L1,2024,SC Freiburg,Noah Weißhaupt,Right Winger,23,5000000.0,01/07/2021
L1,2024,SC Freiburg,Maximilian Philipp,Second Striker,31,800000.0,01/07/2024
L1,2024,SC Freiburg,Junior Adamu,Centre-Forward,24,5000000.0,01/07/2023
L1,2024,SC Freiburg,Lucas Höler,Centre-Forward,30,3000000.0,01/01/2018
L1,2024,SC Freiburg,Michael Gregoritsch,Centre-Forward,31,3000000.0,08/07/2022
L1,2024,1.FSV Mainz 05,Robin Zentner,Goalkeeper,30,4000000.0,01/07/2014
L1,2024,1.FSV Mainz 05,Lasse Rieß,Goalkeeper,23,400000.0,01/07/2021
L1,2024,1.FSV Mainz 05,Daniel Batz,Goalkeeper,34,250000.0,01/07/2023
L1,2024,1.FSV Mainz 05,Andreas Hanche-Olsen,Centre-Back,28,6000000.0,13/01/2023
L1,2024,1.FSV Mainz 05,Moritz Jenz,Centre-Back,26,5000000.0,28/08/2024
L1,2024,1.FSV Mainz 05,Dominik Kohr,Centre-Back,31,3500000.0,01/07/2022
L1,2024,1.FSV Mainz 05,Maxim Leitsch,Centre-Back,27,1500000.0,01/07/2022
L1,2024,1.FSV Mainz 05,Danny da Costa,Centre-Back,31,1500000.0,01/07/2022
L1,2024,1.FSV Mainz 05,Stefan Bell,Centre-Back,33,800000.0,01/07/2010
L1,2024,1.FSV Mainz 05,Maxim Dal,Centre-Back,19,150000.0,01/07/2025
L1,2024,1.FSV Mainz 05,Phillipp Mwene,Left-Back,31,1800000.0,23/08/2023
L1,2024,1.FSV Mainz 05,Anthony Caci,Right-Back,27,12000000.0,01/07/2022
L1,2024,1.FSV Mainz 05,Nikolas Veratschnig,Right-Back,22,1500000.0,01/07/2024
L1,2024,1.FSV Mainz 05,Silvan Widmer,Right-Back,32,1200000.0,09/07/2021
L1,2024,1.FSV Mainz 05,Kaishu Sano,Defensive Midfield,24,20000000.0,03/07/2024
L1,2024,1.FSV Mainz 05,Lennard Maloney,Defensive Midfield,25,3500000.0,21/01/2025
L1,2024,1.FSV Mainz 05,Edimilson Fernandes,Defensive Midfield,29,3000000.0,01/07/2019
L1,2024,1.FSV Mainz 05,Nadiem Amiri,Central Midfield,28,20000000.0,31/01/2024
L1,2024,1.FSV Mainz 05,Daniel Gleiber,Central Midfield,20,225000.0,01/07/2025
L1,2024,1.FSV Mainz 05,Paul Nebel,Attacking Midfield,22,24000000.0,01/07/2020
L1,2024,1.FSV Mainz 05,Hyun-seok Hong,Attacking Midfield,26,3500000.0,29/08/2024
L1,2024,1.FSV Mainz 05,Jae-sung Lee,Attacking Midfield,32,2500000.0,08/07/2021
L1,2024,1.FSV Mainz 05,Marco Richter,Attacking Midfield,27,1500000.0,22/08/2023
L1,2024,1.FSV Mainz 05,Aymen Barkok,Attacking Midfield,27,500000.0,01/07/2022
L1,2024,1.FSV Mainz 05,Gabriel Vidovic,Left Winger,21,3000000.0,30/08/2024
L1,2024,1.FSV Mainz 05,Arnaud Nordin,Right Winger,27,5000000.0,28/01/2025
L1,2024,1.FSV Mainz 05,Armindo Sieb,Second Striker,22,3000000.0,02/07/2024
L1,2024,1.FSV Mainz 05,Jonathan Burkardt,Centre-Forward,24,35000000.0,01/07/2018
L1,2024,1.FSV Mainz 05,Nelson Weiper,Centre-Forward,20,10000000.0,01/07/2022
L1,2024,1.FSV Mainz 05,Karim Onisiwo,Centre-Forward,33,800000.0,05/01/2016
L1,2024,FC Augsburg,Finn Dahmen,Goalkeeper,27,9000000.0,01/07/2023
L1,2024,FC Augsburg,Nediljko Labrovic,Goalkeeper,25,2500000.0,01/07/2024
L1,2024,FC Augsburg,Daniel Klein,Goalkeeper,24,150000.0,02/07/2021
L1,2024,FC Augsburg,Chrislain Matsima,Centre-Back,23,22000000.0,01/07/2025
L1,2024,FC Augsburg,Felix Uduokhai,Centre-Back,27,7000000.0,01/07/2020
L1,2024,FC Augsburg,Cédric Zesiger,Centre-Back,27,7000000.0,01/07/2025
L1,2024,FC Augsburg,Keven Schlotterbeck,Centre-Back,28,6000000.0,01/07/2024
L1,2024,FC Augsburg,Noahkai Banks,Centre-Back,18,6000000.0,10/07/2024
L1,2024,FC Augsburg,Maximilian Bauer,Centre-Back,25,2000000.0,01/07/2022
L1,2024,FC Augsburg,Jeffrey Gouweleeuw,Centre-Back,33,1500000.0,09/01/2016
L1,2024,FC Augsburg,Reece Oxford,Centre-Back,26,500000.0,02/08/2019
L1,2024,FC Augsburg,Felix Meiser,Centre-Back,18,150000.0,01/07/2025
L1,2024,FC Augsburg,Dimitrios Giannoulis,Left-Back,29,3000000.0,23/07/2024
L1,2024,FC Augsburg,Mads Pedersen,Left-Back,28,2000000.0,01/07/2019
L1,2024,FC Augsburg,Marius Wolf,Right-Back,30,3000000.0,08/08/2024
L1,2024,FC Augsburg,Henri Koudossou,Right-Back,25,2000000.0,01/07/2022
L1,2024,FC Augsburg,Robert Gumny,Right-Back,27,1500000.0,02/09/2020
L1,2024,FC Augsburg,Kristijan Jakic,Defensive Midfield,28,6500000.0,01/07/2024
L1,2024,FC Augsburg,Niklas Dorsch,Defensive Midfield,27,3500000.0,08/07/2021
L1,2024,FC Augsburg,Tim Breithaupt,Defensive Midfield,23,2500000.0,01/07/2023
L1,2024,FC Augsburg,Mahmut Kücüksahin,Defensive Midfield,21,175000.0,17/07/2024
L1,2024,FC Augsburg,David Deger,Defensive Midfield,25,100000.0,
L1,2024,FC Augsburg,Arne Engels,Central Midfield,21,12000000.0,03/01/2023
L1,2024,FC Augsburg,Frank Onyeka,Central Midfield,27,7000000.0,30/08/2024
L1,2024,FC Augsburg,Arne Maier,Central Midfield,26,4000000.0,01/07/2022
L1,2024,FC Augsburg,Elvis Rexhbecaj,Central Midfield,27,3500000.0,27/07/2022
L1,2024,FC Augsburg,Alexis Claude-Maurice,Attacking Midfield,27,12000000.0,30/08/2024
L1,2024,FC Augsburg,Mert Kömür,Attacking Midfield,19,5000000.0,01/07/2023
L1,2024,FC Augsburg,Fredrik Jensen,Attacking Midfield,27,3500000.0,01/07/2018
L1,2024,FC Augsburg,Juan Cabrera,Attacking Midfield,22,300000.0,
L1,2024,FC Augsburg,Rubén Vargas,Left Winger,26,7000000.0,01/07/2019
L1,2024,FC Augsburg,Yusuf Kabadayi,Left Winger,21,1500000.0,04/07/2024
L1,2024,FC Augsburg,Phillip Tietz,Centre-Forward,27,5000000.0,12/07/2023
L1,2024,FC Augsburg,Samuel Essende,Centre-Forward,27,4500000.0,01/07/2024
L1,2024,FC Augsburg,Mergim Berisha,Centre-Forward,27,3500000.0,28/01/2025
L1,2024,FC Augsburg,Steve Mounié,Centre-Forward,30,2000000.0,05/07/2024
L1,2024,1.FC Union Berlin,Frederik Rönnow,Goalkeeper,32,3000000.0,20/07/2021
L1,2024,1.FC Union Berlin,Alexander Schwolow,Goalkeeper,33,500000.0,26/07/2023
L1,2024,1.FC Union Berlin,Carl Klaus,Goalkeeper,31,350000.0,28/07/2024
L1,2024,1.FC Union Berlin,Diogo Leite,Centre-Back,26,17000000.0,01/07/2023
L1,2024,1.FC Union Berlin,Danilho Doekhi,Centre-Back,27,13000000.0,01/07/2022
L1,2024,1.FC Union Berlin,Leopold Querfeld,Centre-Back,21,13000000.0,01/07/2024
L1,2024,1.FC Union Berlin,Paul Jaeckel,Centre-Back,26,1000000.0,01/07/2021
L1,2024,1.FC Union Berlin,Kevin Vogt,Centre-Back,33,1000000.0,11/01/2024
L1,2024,1.FC Union Berlin,Oluwaseun Ogbemudia,Centre-Back,18,,01/07/2025
L1,2024,1.FC Union Berlin,Tom Rothe,Left-Back,20,10000000.0,07/08/2024
L1,2024,1.FC Union Berlin,Robin Gosens,Left-Back,30,8000000.0,15/08/2023
L1,2024,1.FC Union Berlin,Jérôme Roussillon,Left-Back,32,800000.0,12/01/2023
L1,2024,1.FC Union Berlin,David Preu,Left-Back,20,400000.0,01/07/2023
L1,2024,1.FC Union Berlin,Josip Juranovic,Right-Back,29,4000000.0,22/01/2023
L1,2024,1.FC Union Berlin,Christopher Trimmel,Right-Back,38,600000.0,01/07/2014
L1,2024,1.FC Union Berlin,Aljoscha Kemlein,Defensive Midfield,20,7000000.0,01/07/2023
L1,2024,1.FC Union Berlin,Rani Khedira,Defensive Midfield,31,2500000.0,01/07/2021
L1,2024,1.FC Union Berlin,András Schäfer,Central Midfield,26,5000000.0,21/01/2022
L1,2024,1.FC Union Berlin,László Bénes,Central Midfield,27,3000000.0,01/07/2024
L1,2024,1.FC Union Berlin,Janik Haberer,Central Midfield,31,2500000.0,01/07/2022
L1,2024,1.FC Union Berlin,Lucas Tousart,Central Midfield,28,2500000.0,19/07/2023
L1,2024,1.FC Union Berlin,Robert Skov,Left Midfield,29,4000000.0,04/09/2024
L1,2024,1.FC Union Berlin,Woo-yeong Jeong,Attacking Midfield,25,4000000.0,01/07/2025
L1,2024,1.FC Union Berlin,Kevin Volland,Attacking Midfield,32,700000.0,17/08/2023
L1,2024,1.FC Union Berlin,Benedict Hollerbach,Centre-Forward,24,12000000.0,27/07/2023
L1,2024,1.FC Union Berlin,Yorbe Vertessen,Centre-Forward,24,6000000.0,01/02/2024
L1,2024,1.FC Union Berlin,Andrej Ilic,Centre-Forward,25,4000000.0,01/07/2025
L1,2024,1.FC Union Berlin,Marin Ljubicic,Centre-Forward,23,4000000.0,02/02/2025
L1,2024,1.FC Union Berlin,Jordan,Centre-Forward,29,3000000.0,01/07/2022
L1,2024,1.FC Union Berlin,Tim Skarke,Centre-Forward,28,2000000.0,01/07/2022
L1,2024,1.FC Union Berlin,Ivan Prtajin,Centre-Forward,29,1200000.0,01/07/2024
L1,2024,SV Werder Bremen,Michael Zetterer,Goalkeeper,29,4500000.0,27/01/2015
L1,2024,SV Werder Bremen,Mio Backhaus,Goalkeeper,21,2000000.0,12/07/2022
L1,2024,SV Werder Bremen,Markus Kolke,Goalkeeper,34,300000.0,01/07/2024
L1,2024,SV Werder Bremen,Marco Friedl,Centre-Back,27,12000000.0,01/07/2019
L1,2024,SV Werder Bremen,Niklas Stark,Centre-Back,30,4000000.0,01/07/2022
L1,2024,SV Werder Bremen,Amos Pieper,Centre-Back,27,3500000.0,01/07/2022
L1,2024,SV Werder Bremen,Milos Veljkovic,Centre-Back,29,3000000.0,01/02/2016
L1,2024,SV Werder Bremen,Julián Malatini,Centre-Back,24,2500000.0,16/01/2024
L1,2024,SV Werder Bremen,Anthony Jung,Centre-Back,33,1000000.0,01/07/2021
L1,2024,SV Werder Bremen,Mick Schmetgens,Centre-Back,17,,10/12/2025
L1,2024,SV Werder Bremen,Karim Coulibaly,Centre-Back,18,,16/07/2025
L1,2024,SV Werder Bremen,Felix Agu,Left-Back,25,8000000.0,01/07/2020
L1,2024,SV Werder Bremen,Derrick Köhn,Left-Back,26,5000000.0,30/08/2024
L1,2024,SV Werder Bremen,Olivier Deman,Left-Back,25,3000000.0,31/08/2023
L1,2024,SV Werder Bremen,Mitchell Weiser,Right-Back,31,5000000.0,15/07/2022
L1,2024,SV Werder Bremen,Issa Kaboré,Right-Back,24,4000000.0,06/01/2025
L1,2024,SV Werder Bremen,Senne Lynen,Defensive Midfield,26,9000000.0,08/08/2023
L1,2024,SV Werder Bremen,Skelly Alvero,Defensive Midfield,23,2500000.0,01/07/2024
L1,2024,SV Werder Bremen,Wesley Adeh,Defensive Midfield,18,,01/07/2025
L1,2024,SV Werder Bremen,Jens Stage,Central Midfield,28,14000000.0,01/07/2022
L1,2024,SV Werder Bremen,Leonardo Bittencourt,Central Midfield,31,1500000.0,15/07/2020
L1,2024,SV Werder Bremen,Romano Schmid,Attacking Midfield,25,17000000.0,03/01/2019
L1,2024,SV Werder Bremen,Isak Hansen-Aarøen,Attacking Midfield,20,1000000.0,01/02/2024
L1,2024,SV Werder Bremen,Leon Opitz,Attacking Midfield,20,600000.0,06/09/2023
L1,2024,SV Werder Bremen,Patrice Covic,Attacking Midfield,18,,08/07/2025
L1,2024,SV Werder Bremen,Marco Grüll,Left Winger,26,4000000.0,01/07/2024
L1,2024,SV Werder Bremen,Justin Njinmah,Right Winger,24,7000000.0,05/01/2022
L1,2024,SV Werder Bremen,Abdenego Nankishi,Right Winger,22,450000.0,01/07/2021
L1,2024,SV Werder Bremen,Marvin Ducksch,Centre-Forward,31,6000000.0,25/08/2021
L1,2024,SV Werder Bremen,André Silva,Centre-Forward,29,4000000.0,03/02/2025
L1,2024,SV Werder Bremen,Keke Topp,Centre-Forward,21,4000000.0,01/07/2024
L1,2024,SV Werder Bremen,Oliver Burke,Centre-Forward,28,3000000.0,01/07/2022
L1,2024,SV Werder Bremen,Maik Lukowicz,Centre-Forward,30,150000.0,
L1,2024,1.FC Heidenheim 1846,Kevin Müller,Goalkeeper,34,700000.0,01/07/2015
L1,2024,1.FC Heidenheim 1846,Frank Feller,Goalkeeper,21,500000.0,01/07/2023
L1,2024,1.FC Heidenheim 1846,Vitus Eicher,Goalkeeper,34,250000.0,17/01/2017
L1,2024,1.FC Heidenheim 1846,Paul Tschernuth,Goalkeeper,23,100000.0,01/07/2021
L1,2024,1.FC Heidenheim 1846,Benedikt Gimber,Centre-Back,28,3000000.0,01/07/2023
L1,2024,1.FC Heidenheim 1846,Patrick Mainka,Centre-Back,30,3000000.0,01/07/2018
L1,2024,1.FC Heidenheim 1846,Tim Siersleben,Centre-Back,25,2000000.0,01/07/2023
L1,2024,1.FC Heidenheim 1846,Thomas Keller,Centre-Back,25,500000.0,01/07/2022
L1,2024,1.FC Heidenheim 1846,Frans Krätzig,Left-Back,22,3500000.0,03/01/2025
L1,2024,1.FC Heidenheim 1846,Jonas Föhrenbach,Left-Back,29,1500000.0,01/07/2019
L1,2024,1.FC Heidenheim 1846,Omar Traoré,Right-Back,27,4000000.0,01/07/2023
L1,2024,1.FC Heidenheim 1846,Marnon Busch,Right-Back,30,1200000.0,01/07/2017
L1,2024,1.FC Heidenheim 1846,Lennard Maloney,Defensive Midfield,25,3500000.0,01/07/2022
L1,2024,1.FC Heidenheim 1846,Niklas Dorsch,Defensive Midfield,27,3500000.0,30/08/2024
L1,2024,1.FC Heidenheim 1846,Julian Niehues,Defensive Midfield,24,1500000.0,01/07/2024
L1,2024,1.FC Heidenheim 1846,Luka Janes,Defensive Midfield,21,200000.0,01/07/2023
L1,2024,1.FC Heidenheim 1846,Norman Theuerkauf,Defensive Midfield,38,175000.0,01/07/2015
L1,2024,1.FC Heidenheim 1846,Paul Wanner,Central Midfield,19,18000000.0,01/07/2024
L1,2024,1.FC Heidenheim 1846,Jan Schöppner,Central Midfield,26,4000000.0,05/08/2020
L1,2024,1.FC Heidenheim 1846,Luca Kerber,Central Midfield,23,1500000.0,01/07/2024
L1,2024,1.FC Heidenheim 1846,Léo Scienza,Attacking Midfield,26,3000000.0,01/07/2024
L1,2024,1.FC Heidenheim 1846,Adrian Beck,Attacking Midfield,28,2000000.0,01/07/2022
L1,2024,1.FC Heidenheim 1846,Denis Thomalla,Attacking Midfield,32,450000.0,01/07/2016
L1,2024,1.FC Heidenheim 1846,Mathias Honsak,Left Winger,28,2000000.0,01/07/2024
L1,2024,1.FC Heidenheim 1846,Christopher Negele,Left Winger,20,250000.0,01/07/2024
L1,2024,1.FC Heidenheim 1846,Sirlord Conteh,Right Winger,28,1500000.0,01/07/2024
L1,2024,1.FC Heidenheim 1846,Marvin Pieringer,Centre-Forward,25,5500000.0,03/07/2023
L1,2024,1.FC Heidenheim 1846,Budu Zivzivadze,Centre-Forward,31,2000000.0,03/01/2025
L1,2024,1.FC Heidenheim 1846,Maximilian Breunig,Centre-Forward,24,1500000.0,01/07/2024
L1,2024,1.FC Heidenheim 1846,Mikkel Kaufmann,Centre-Forward,24,1200000.0,01/07/2024
L1,2024,1.FC Heidenheim 1846,Stefan Schimmer,Centre-Forward,31,500000.0,06/08/2019
L1,2024,FC St. Pauli,Nikola Vasilj,Goalkeeper,29,3500000.0,01/07/2021
L1,2024,FC St. Pauli,Ben Voll,Goalkeeper,24,500000.0,01/07/2024
L1,2024,FC St. Pauli,Eric Oelschlägel,Goalkeeper,29,300000.0,23/10/2024
L1,2024,FC St. Pauli,Sascha Burchert,Goalkeeper,35,200000.0,08/08/2022
L1,2024,FC St. Pauli,Ronny Seibt,Goalkeeper,19,75000.0,
L1,2024,FC St. Pauli,Sören Ahlers,Goalkeeper,27,50000.0,31/08/2021
L1,2024,FC St. Pauli,Eric Smith,Centre-Back,28,5000000.0,01/07/2021
L1,2024,FC St. Pauli,David Nemeth,Centre-Back,24,4000000.0,01/07/2022
L1,2024,FC St. Pauli,Siebe Van der Heyden,Centre-Back,27,2500000.0,30/01/2025
L1,2024,FC St. Pauli,Hauke Wahl,Centre-Back,31,1500000.0,01/07/2023
L1,2024,FC St. Pauli,Karol Mets,Centre-Back,32,1300000.0,01/07/2023
L1,2024,FC St. Pauli,Adam Dzwigala,Centre-Back,29,600000.0,17/12/2020
L1,2024,FC St. Pauli,Emil Staugaard,Centre-Back,23,125000.0,
L1,2024,FC St. Pauli,Muhammad Dahaba,Centre-Back,20,125000.0,01/07/2024
L1,2024,FC St. Pauli,Lars Ritzka,Left-Back,27,1000000.0,01/07/2021
L1,2024,FC St. Pauli,Julien Yanda,Left-Back,17,250000.0,
L1,2024,FC St. Pauli,Philipp Treu,Right-Back,24,5000000.0,01/07/2023
L1,2024,FC St. Pauli,Manolis Saliakas,Right-Back,28,3000000.0,01/07/2022
L1,2024,FC St. Pauli,Fin Stevens,Right-Back,22,500000.0,26/07/2024
L1,2024,FC St. Pauli,James Sands,Defensive Midfield,24,3000000.0,01/01/2025
L1,2024,FC St. Pauli,Marwin Schmitz,Defensive Midfield,18,200000.0,16/01/2025
L1,2024,FC St. Pauli,Robert Wagner,Central Midfield,21,3000000.0,01/07/2024
L1,2024,FC St. Pauli,Connor Metcalfe,Central Midfield,25,2500000.0,01/07/2022
L1,2024,FC St. Pauli,Jackson Irvine,Central Midfield,32,2000000.0,05/07/2021
L1,2024,FC St. Pauli,Erik Ahlstrand,Central Midfield,23,500000.0,27/01/2024
L1,2024,FC St. Pauli,Carlo Boukhalfa,Attacking Midfield,26,2000000.0,01/07/2022
L1,2024,FC St. Pauli,Danel Sinani,Attacking Midfield,28,1500000.0,04/07/2023
L1,2024,FC St. Pauli,Elias Saad,Left Winger,25,4000000.0,01/01/2023
L1,2024,FC St. Pauli,Noah Weißhaupt,Right Winger,23,5000000.0,02/01/2025
L1,2024,FC St. Pauli,Oladapo Afolayan,Right Winger,27,4000000.0,19/01/2023
L1,2024,FC St. Pauli,Morgan Guilavogui,Right Winger,27,4000000.0,01/07/2025
L1,2024,FC St. Pauli,Scott Banks,Right Winger,23,500000.0,01/07/2024
L1,2024,FC St. Pauli,Johannes Eggestein,Centre-Forward,27,2500000.0,01/07/2022
L1,2024,FC St. Pauli,Abdoulie Ceesay,Centre-Forward,21,500000.0,03/01/2025
L1,2024,FC St. Pauli,Maurides,Centre-Forward,31,350000.0,01/01/2023
L1,2024,FC St. Pauli,Andreas Albers,Centre-Forward,35,300000.0,01/07/2023
L1,2024,FC St. Pauli,Simon Zoller,Centre-Forward,34,300000.0,01/09/2023
L1,2024,FC St. Pauli,Romeo Aigbekaen,Centre-Forward,21,100000.0,
L1,2024,VfL Bochum,Timo Horn,Goalkeeper,32,800000.0,01/08/2024
L1,2024,VfL Bochum,Patrick Drewes,Goalkeeper,32,500000.0,01/07/2024
L1,2024,VfL Bochum,Paul Grave,Goalkeeper,24,50000.0,01/07/2019
L1,2024,VfL Bochum,Tim Oermann,Centre-Back,21,5000000.0,01/07/2022
L1,2024,VfL Bochum,Erhan Masovic,Centre-Back,26,2000000.0,05/10/2020
L1,2024,VfL Bochum,Jakov Medic,Centre-Back,26,2000000.0,20/08/2024
L1,2024,VfL Bochum,Ivan Ordets,Centre-Back,32,1000000.0,01/07/2024
L1,2024,VfL Bochum,Noah Loosli,Centre-Back,28,600000.0,01/07/2023
L1,2024,VfL Bochum,Mohammed Tolba,Centre-Back,20,200000.0,01/07/2022
L1,2024,VfL Bochum,Bernardo,Left-Back,30,5500000.0,02/08/2023
L1,2024,VfL Bochum,Maximilian Wittek,Left-Back,29,1500000.0,14/08/2023
L1,2024,VfL Bochum,Felix Passlack,Right-Back,27,2000000.0,01/07/2023
