league,season,club,name,position,age,market_value_eur,contract_expiry
ES1,2024,Rayo Vallecano,Óscar Valentín,Central Midfield,30,2500000.0,01/07/2019
ES1,2024,Rayo Vallecano,Pathé Ciss,Central Midfield,31,2000000.0,28/07/2021
ES1,2024,Rayo Vallecano,Diego Méndez,Central Midfield,21,100000.0,
ES1,2024,Rayo Vallecano,James Rodríguez,Attacking Midfield,33,2500000.0,26/08/2024
ES1,2024,Rayo Vallecano,Randy Nteka,Attacking Midfield,27,1500000.0,28/07/2021
ES1,2024,Rayo Vallecano,Joni Montiel,Attacking Midfield,26,800000.0,01/07/2017
ES1,2024,Rayo Vallecano,Óscar Trejo,Attacking Midfield,37,500000.0,01/07/2017
ES1,2024,Rayo Vallecano,Álvaro García,Left Winger,32,2000000.0,23/08/2018
ES1,2024,Rayo Vallecano,Jorge de Frutos,Right Winger,28,4000000.0,17/08/2023
ES1,2024,Rayo Vallecano,Adrián Embarba,Right Winger,33,1200000.0,26/07/2024
ES1,2024,Rayo Vallecano,Isi Palazón,Second Striker,30,3500000.0,23/01/2020
ES1,2024,Rayo Vallecano,Sergio Camello,Centre-Forward,24,3000000.0,17/08/2023
ES1,2024,Rayo Vallecano,Raúl de Tomás,Centre-Forward,30,700000.0,13/09/2022
ES1,2024,Rayo Vallecano,Sergi Guardiola,Centre-Forward,34,500000.0,04/09/2024
ES1,2024,Rayo Vallecano,Etienne Eto'o,Centre-Forward,22,200000.0,01/07/2025
ES1,2024,CD Leganés,Juan Soriano,Goalkeeper,27,1000000.0,02/07/2024
ES1,2024,CD Leganés,Marko Dmitrovic,Goalkeeper,33,800000.0,12/08/2024
ES1,2024,CD Leganés,Alvin Abajas,Goalkeeper,22,100000.0,
ES1,2024,CD Leganés,Guillermo Ruiz,Goalkeeper,21,,
ES1,2024,CD Leganés,Jackson Porozo,Centre-Back,24,2000000.0,23/08/2024
ES1,2024,CD Leganés,Jorge Sáenz,Centre-Back,28,1500000.0,17/07/2023
ES1,2024,CD Leganés,Sergio González,Centre-Back,33,800000.0,10/08/2020
ES1,2024,CD Leganés,Matija Nastasić,Centre-Back,32,800000.0,30/08/2024
ES1,2024,CD Leganés,Aritz Arambarri,Centre-Back,27,600000.0,01/07/2023
ES1,2024,CD Leganés,Lalo Aguilar,Centre-Back,23,300000.0,01/07/2023
ES1,2024,CD Leganés,Javi Hernández,Left-Back,27,2500000.0,28/09/2020
ES1,2024,CD Leganés,Enric Franquesa,Left-Back,28,1500000.0,01/07/2024
ES1,2024,CD Leganés,Borna Barisic,Left-Back,32,800000.0,03/02/2025
ES1,2024,CD Leganés,Iker Bachiller,Left-Back,22,25000.0,
ES1,2024,CD Leganés,Valentin Rosier,Right-Back,28,3000000.0,05/07/2024
ES1,2024,CD Leganés,Adrià Altimira,Right-Back,24,1500000.0,21/08/2024
ES1,2024,CD Leganés,Joao Urbáez,Right-Back,22,50000.0,
ES1,2024,CD Leganés,Yvan Neyou,Defensive Midfield,28,3000000.0,01/08/2023
ES1,2024,CD Leganés,Renato Tapia,Defensive Midfield,29,2000000.0,15/08/2024
ES1,2024,CD Leganés,Julián Chicco,Defensive Midfield,27,500000.0,11/07/2023
ES1,2024,CD Leganés,Carlos Guirao,Defensive Midfield,22,300000.0,01/07/2025
ES1,2024,CD Leganés,Seydouba Cissé,Central Midfield,24,3000000.0,01/07/2022
ES1,2024,CD Leganés,Darko Brasanac,Central Midfield,33,500000.0,01/02/2024
ES1,2024,CD Leganés,Álex Gil,Central Midfield,22,100000.0,
ES1,2024,CD Leganés,Fer Rodríguez,Central Midfield,22,,
ES1,2024,CD Leganés,Hugo Solozábal,Central Midfield,22,,
ES1,2024,CD Leganés,Óscar Rodríguez,Attacking Midfield,27,2000000.0,12/08/2024
ES1,2024,CD Leganés,Roberto López,Attacking Midfield,25,1000000.0,10/07/2024
ES1,2024,CD Leganés,Juan Cruz,Left Winger,25,5000000.0,01/07/2024
ES1,2024,CD Leganés,Duk,Left Winger,25,1000000.0,03/02/2025
ES1,2024,CD Leganés,Munir El Haddadi,Right Winger,29,1500000.0,22/08/2024
ES1,2024,CD Leganés,Yan Diomande,Right Winger,18,1500000.0,01/01/2025
ES1,2024,CD Leganés,Naim García,Right Winger,23,300000.0,01/07/2021
ES1,2024,CD Leganés,Piri,Right Winger,21,,
ES1,2024,CD Leganés,Adrián Rosell,Right Winger,20,,
ES1,2024,CD Leganés,Dani Raba,Second Striker,29,2500000.0,01/07/2022
ES1,2024,CD Leganés,Sébastien Haller,Centre-Forward,31,3000000.0,30/08/2024
ES1,2024,CD Leganés,Miguel de la Fuente,Centre-Forward,25,2000000.0,01/07/2024
ES1,2024,CD Leganés,Diego García,Centre-Forward,25,1500000.0,01/07/2022
ES1,2024,CD Leganés,Suleiman El Haddadi,Centre-Forward,19,,
