league,season,club,name,position,age,market_value_eur,contract_expiry
ES1,2023,Sevilla FC,Adrià Pedrosa,Left-Back,26,6000000.0,01/07/2023
ES1,2023,Sevilla FC,Marcos Acuña,Left-Back,32,4000000.0,14/09/2020
ES1,2023,Sevilla FC,Diego Hormigo,Left-Back,21,200000.0,
ES1,2023,Sevilla FC,Oso,Left-Back,20,200000.0,01/01/2026
ES1,2023,Sevilla FC,Juanlu Sánchez,Right-Back,20,15000000.0,01/07/2022
ES1,2023,Sevilla FC,Gonzalo Montiel,Right-Back,27,10000000.0,13/08/2021
ES1,2023,Sevilla FC,Darío Benavides,Right-Back,21,150000.0,
ES1,2023,Sevilla FC,Boubakary Soumaré,Defensive Midfield,25,14000000.0,01/09/2023
ES1,2023,Sevilla FC,Lucien Agoumé,Defensive Midfield,22,6000000.0,06/08/2024
ES1,2023,Sevilla FC,Nemanja Gudelj,Defensive Midfield,32,3500000.0,23/07/2019
ES1,2023,Sevilla FC,Fernando,Defensive Midfield,36,2000000.0,12/07/2019
ES1,2023,Sevilla FC,Djibril Sow,Central Midfield,27,9000000.0,04/08/2023
ES1,2023,Sevilla FC,Óliver Torres,Central Midfield,29,6000000.0,15/07/2019
ES1,2023,Sevilla FC,Joan Jordán,Central Midfield,29,3500000.0,01/07/2019
ES1,2023,Sevilla FC,Ivan Rakitic,Central Midfield,36,3500000.0,01/09/2020
ES1,2023,Sevilla FC,Manu Bueno,Central Midfield,19,300000.0,01/07/2025
ES1,2023,Sevilla FC,Lulo Dasilva,Central Midfield,21,150000.0,
ES1,2023,Sevilla FC,Alberto Collado,Central Midfield,19,,
ES1,2023,Sevilla FC,Jesús Navas,Right Midfield,38,2500000.0,01/08/2017
ES1,2023,Sevilla FC,Hannibal,Attacking Midfield,21,9000000.0,15/01/2024
ES1,2023,Sevilla FC,Stanis Idumbo,Attacking Midfield,19,800000.0,01/07/2024
ES1,2023,Sevilla FC,Miguel Capitas,Attacking Midfield,23,200000.0,
ES1,2023,Sevilla FC,Lucas Ocampos,Left Winger,29,9000000.0,03/07/2019
ES1,2023,Sevilla FC,Isra Domínguez,Left Winger,21,150000.0,
ES1,2023,Sevilla FC,Papu Gómez,Left Winger,36,,26/01/2021
ES1,2023,Sevilla FC,Dodi Lukébakio,Right Winger,26,12000000.0,24/08/2023
ES1,2023,Sevilla FC,Suso,Right Winger,30,4000000.0,21/07/2020
ES1,2023,Sevilla FC,Jesús Corona,Right Winger,31,3500000.0,14/01/2022
ES1,2023,Sevilla FC,Erik Lamela,Right Winger,32,2000000.0,26/07/2021
ES1,2023,Sevilla FC,Adnan Januzaj,Right Winger,29,2000000.0,31/08/2022
ES1,2023,Sevilla FC,Youssef En-Nesyri,Centre-Forward,27,20000000.0,16/01/2020
ES1,2023,Sevilla FC,Isaac Romero,Centre-Forward,24,18000000.0,11/01/2024
ES1,2023,Sevilla FC,Alejo Veliz,Centre-Forward,20,9000000.0,01/02/2024
ES1,2023,Sevilla FC,Rafa Mir,Centre-Forward,27,2500000.0,20/08/2021
ES1,2023,Sevilla FC,Mariano Díaz,Centre-Forward,30,1500000.0,01/09/2023
ES1,2023,Sevilla FC,Ibra Sow,Centre-Forward,17,200000.0,
ES1,2023,Real Betis Balompié,Rui Silva,Goalkeeper,30,8000000.0,01/07/2021
ES1,2023,Real Betis Balompié,Claudio Bravo,Goalkeeper,41,800000.0,30/08/2020
ES1,2023,Real Betis Balompié,Fran Vieites,Goalkeeper,25,500000.0,01/07/2024
ES1,2023,Real Betis Balompié,Guilherme Fernandes,Goalkeeper,23,150000.0,01/07/2025
ES1,2023,Real Betis Balompié,Germán García,Goalkeeper,20,25000.0,
ES1,2023,Real Betis Balompié,Chadi Riad,Centre-Back,21,15000000.0,01/07/2024
ES1,2023,Real Betis Balompié,Luiz Felipe,Centre-Back,27,13000000.0,04/07/2022
ES1,2023,Real Betis Balompié,Germán Pezzella,Centre-Back,33,3000000.0,19/08/2021
ES1,2023,Real Betis Balompié,Nobel Mendy,Centre-Back,19,1000000.0,01/07/2025
ES1,2023,Real Betis Balompié,Marc Bartra,Centre-Back,33,1000000.0,24/07/2023
ES1,2023,Real Betis Balompié,Sokratis Papastathopoulos,Centre-Back,36,700000.0,26/10/2023
ES1,2023,Real Betis Balompié,Ricardo Visus,Centre-Back,23,150000.0,01/07/2024
ES1,2023,Real Betis Balompié,Juan Miranda,Left-Back,24,9000000.0,01/07/2021
ES1,2023,Real Betis Balompié,Abner,Left-Back,24,7000000.0,15/01/2023
ES1,2023,Real Betis Balompié,Xavi Pleguezuelo,Left-Back,21,100000.0,
ES1,2023,Real Betis Balompié,Héctor Bellerín,Right-Back,29,4000000.0,18/07/2023
ES1,2023,Real Betis Balompié,Youssouf Sabaly,Right-Back,31,2500000.0,01/07/2021
ES1,2023,Real Betis Balompié,Pablo Busto,Right-Back,18,500000.0,
ES1,2023,Real Betis Balompié,Guido Rodríguez,Defensive Midfield,30,20000000.0,14/01/2020
ES1,2023,Real Betis Balompié,Marc Roca,Defensive Midfield,27,9000000.0,01/07/2024
ES1,2023,Real Betis Balompié,William Carvalho,Defensive Midfield,32,3000000.0,13/07/2018
ES1,2023,Real Betis Balompié,Sergi Altimira,Defensive Midfield,22,2500000.0,11/08/2023
ES1,2023,Real Betis Balompié,Paul Akouokou,Defensive Midfield,26,1500000.0,10/09/2020
ES1,2023,Real Betis Balompié,Johnny Cardoso,Central Midfield,22,25000000.0,01/01/2024
ES1,2023,Real Betis Balompié,Pablo Fornals,Central Midfield,28,14000000.0,01/02/2024
ES1,2023,Real Betis Balompié,Andrés Guardado,Central Midfield,37,1000000.0,07/07/2017
ES1,2023,Real Betis Balompié,Ginés Sorroche,Central Midfield,20,300000.0,
ES1,2023,Real Betis Balompié,Quique Fernández,Central Midfield,20,150000.0,
ES1,2023,Real Betis Balompié,Nabil Fekir,Attacking Midfield,30,10000000.0,23/07/2019
ES1,2023,Real Betis Balompié,Isco,Attacking Midfield,32,8000000.0,26/07/2023
ES1,2023,Real Betis Balompié,Dani Pérez,Attacking Midfield,18,500000.0,
ES1,2023,Real Betis Balompié,Assane Diao,Left Winger,18,12000000.0,03/10/2023
ES1,2023,Real Betis Balompié,Abde Ezzalzouli,Left Winger,22,9000000.0,01/09/2023
ES1,2023,Real Betis Balompié,Juan Cruz,Left Winger,24,1500000.0,01/07/2023
ES1,2023,Real Betis Balompié,Luiz Henrique,Right Winger,23,12000000.0,01/07/2022
ES1,2023,Real Betis Balompié,Aitor Ruibal,Right Winger,28,3500000.0,01/07/2019
ES1,2023,Real Betis Balompié,Rodri Sánchez,Right Winger,24,3000000.0,01/07/2021
ES1,2023,Real Betis Balompié,Ayoze Pérez,Centre-Forward,30,7000000.0,06/07/2023
ES1,2023,Real Betis Balompié,Borja Iglesias,Centre-Forward,31,5000000.0,14/08/2019
ES1,2023,Real Betis Balompié,Willian José,Centre-Forward,32,5000000.0,01/07/2022
ES1,2023,Real Betis Balompié,Chimy Ávila,Centre-Forward,30,3000000.0,01/02/2024
ES1,2023,Real Betis Balompié,Cédric Bakambu,Centre-Forward,33,2500000.0,01/02/2024
ES1,2023,Celta de Vigo,Iván Villar,Goalkeeper,26,1200000.0,01/07/2019
ES1,2023,Celta de Vigo,Agustín Marchesín,Goalkeeper,36,800000.0,01/08/2022
ES1,2023,Celta de Vigo,Vicente Guaita,Goalkeeper,37,800000.0,01/09/2023
ES1,2023,Celta de Vigo,Coke Carrillo,Goalkeeper,22,200000.0,
ES1,2023,Celta de Vigo,César Fernández,Goalkeeper,20,200000.0,
ES1,2023,Celta de Vigo,Ruly García,Goalkeeper,24,150000.0,
ES1,2023,Celta de Vigo,Unai Núñez,Centre-Back,27,7000000.0,01/07/2024
ES1,2023,Celta de Vigo,Carl Starfelt,Centre-Back,29,6000000.0,10/08/2023
ES1,2023,Celta de Vigo,Joseph Aidoo,Centre-Back,28,4000000.0,11/07/2019
ES1,2023,Celta de Vigo,Carlos Domínguez,Centre-Back,23,3000000.0,01/01/2023
ES1,2023,Celta de Vigo,Javi Rodríguez,Centre-Back,21,250000.0,01/07/2024
ES1,2023,Celta de Vigo,Yoel Lago,Centre-Back,20,200000.0,01/07/2025
ES1,2023,Celta de Vigo,Javi Domínguez,Centre-Back,23,150000.0,
ES1,2023,Celta de Vigo,Manu Sánchez,Left-Back,23,8000000.0,03/07/2023
ES1,2023,Celta de Vigo,Mihailo Ristic,Left-Back,28,1000000.0,01/09/2023
ES1,2023,Celta de Vigo,Joel López,Left-Back,22,200000.0,
ES1,2023,Celta de Vigo,Óscar Mingueza,Right-Back,25,8000000.0,30/07/2022
ES1,2023,Celta de Vigo,Javier Manquillo,Right-Back,30,1800000.0,21/01/2024
ES1,2023,Celta de Vigo,Kevin Vázquez,Right-Back,31,800000.0,01/07/2018
ES1,2023,Celta de Vigo,Javi Rueda,Right-Back,22,250000.0,01/07/2024
ES1,2023,Celta de Vigo,Renato Tapia,Defensive Midfield,28,5000000.0,04/08/2020
ES1,2023,Celta de Vigo,Jailson,Defensive Midfield,28,1500000.0,01/01/2024
ES1,2023,Celta de Vigo,Damián Rodríguez,Defensive Midfield,21,500000.0,18/07/2024
ES1,2023,Celta de Vigo,Fran Beltrán,Central Midfield,25,6000000.0,01/08/2018
ES1,2023,Celta de Vigo,Luca de la Torre,Central Midfield,26,3000000.0,08/07/2022
ES1,2023,Celta de Vigo,Hugo Sotelo,Central Midfield,20,2500000.0,01/07/2023
ES1,2023,Celta de Vigo,Carlos Dotor,Central Midfield,23,2000000.0,20/07/2023
ES1,2023,Celta de Vigo,Gabri Veiga,Attacking Midfield,22,25000000.0,01/07/2022
ES1,2023,Celta de Vigo,Jonathan Bamba,Left Winger,28,9000000.0,18/07/2023
ES1,2023,Celta de Vigo,Williot Swedberg,Left Winger,20,5000000.0,01/07/2022
ES1,2023,Celta de Vigo,Hugo Álvarez,Left Winger,20,1500000.0,18/07/2024
ES1,2023,Celta de Vigo,Franco Cervi,Left Winger,30,1500000.0,05/07/2021
ES1,2023,Celta de Vigo,Tadeo Allende,Right Winger,25,4000000.0,31/01/2024
ES1,2023,Celta de Vigo,Carles Pérez,Right Winger,26,2500000.0,01/07/2023
ES1,2023,Celta de Vigo,Miguel Rodríguez,Right Winger,21,800000.0,01/01/2023
ES1,2023,Celta de Vigo,Jørgen Strand Larsen,Centre-Forward,24,25000000.0,01/09/2022
ES1,2023,Celta de Vigo,Anastasios Douvikas,Centre-Forward,24,6000000.0,28/08/2023
ES1,2023,Celta de Vigo,Iago Aspas,Centre-Forward,36,3000000.0,07/07/2015
ES1,2023,Celta de Vigo,Gonçalo Paciência,Centre-Forward,29,1500000.0,06/08/2022
ES1,2023,Granada CF,Augusto Batalla,Goalkeeper,28,5000000.0,03/01/2024
ES1,2023,Granada CF,André Ferreira,Goalkeeper,28,800000.0,20/07/2022
ES1,2023,Granada CF,Marc Martínez,Goalkeeper,34,300000.0,28/01/2024
ES1,2023,Granada CF,Adri López,Goalkeeper,25,200000.0,
ES1,2023,Granada CF,Raúl Fernández,Goalkeeper,36,200000.0,18/07/2022
ES1,2023,Granada CF,Pol Tristán,Goalkeeper,22,100000.0,
ES1,2023,Granada CF,Fran Árbol,Goalkeeper,18,,
ES1,2023,Granada CF,Bruno Méndez,Centre-Back,24,5000000.0,01/01/2024
ES1,2023,Granada CF,Raúl Torrente,Centre-Back,22,3000000.0,01/01/2022
ES1,2023,Granada CF,Kamil Piątkowski,Centre-Back,24,2500000.0,05/01/2024
ES1,2023,Granada CF,Miguel Rubio,Centre-Back,26,1500000.0,26/07/2022
ES1,2023,Granada CF,Ignasi Miquel,Centre-Back,31,1200000.0,26/07/2022
ES1,2023,Granada CF,Jesús Vallejo,Centre-Back,27,1000000.0,15/07/2023
ES1,2023,Granada CF,Miki Bosch,Centre-Back,23,100000.0,
ES1,2023,Granada CF,Álvaro Carreras,Left-Back,21,7000000.0,01/09/2023
ES1,2023,Granada CF,Faitout Maouassa,Left-Back,25,4000000.0,25/01/2024
ES1,2023,Granada CF,Carlos Neva,Left-Back,28,2500000.0,15/08/2019
ES1,2023,Granada CF,Miguel Ángel Brau,Left-Back,22,150000.0,01/07/2024
ES1,2023,Granada CF,Ricard Sánchez,Right-Back,24,2500000.0,30/08/2021
ES1,2023,Granada CF,Wilson Manafá,Right-Back,29,1300000.0,07/08/2023
ES1,2023,Granada CF,Víctor Díaz,Right-Back,36,400000.0,04/07/2017
ES1,2023,Granada CF,Gerard Gumbau,Defensive Midfield,29,3000000.0,27/07/2023
ES1,2023,Granada CF,Martin Hongla,Defensive Midfield,26,2500000.0,12/01/2024
ES1,2023,Granada CF,Njegos Petrovic,Defensive Midfield,24,2500000.0,29/01/2022
ES1,2023,Granada CF,Gonzalo Villar,Central Midfield,26,3000000.0,04/08/2023
ES1,2023,Granada CF,Sergio Ruiz,Central Midfield,29,2000000.0,09/08/2022
ES1,2023,Granada CF,Lass Sangaré,Central Midfield,22,150000.0,
ES1,2023,Granada CF,Óscar Melendo,Attacking Midfield,26,2000000.0,06/08/2022
ES1,2023,Granada CF,Alberto Soro,Attacking Midfield,25,700000.0,01/09/2020
ES1,2023,Granada CF,Mario González,Attacking Midfield,20,150000.0,
ES1,2023,Granada CF,Bryan Zaragoza,Left Winger,22,12000000.0,01/07/2022
ES1,2023,Granada CF,Myrto Uzuni,Left Winger,29,8000000.0,31/01/2022
ES1,2023,Granada CF,Kamil Jóźwiak,Left Winger,26,2000000.0,01/02/2024
ES1,2023,Granada CF,Alberto Perea,Left Winger,33,450000.0,01/09/2022
ES1,2023,Granada CF,Sergio Rodelas,Left Winger,19,200000.0,01/11/2024
ES1,2023,Granada CF,Facundo Pellistri,Right Winger,22,8000000.0,01/02/2024
ES1,2023,Granada CF,Antonio Puertas,Right Winger,32,2000000.0,01/07/2017
ES1,2023,Granada CF,Theo Corbeanu,Right Winger,22,1500000.0,01/02/2024
ES1,2023,Granada CF,José Callejón,Right Winger,37,800000.0,25/07/2022
ES1,2023,Granada CF,Pablo Sáenz,Right Winger,23,150000.0,01/07/2024
ES1,2023,Granada CF,Samu Aghehowa,Centre-Forward,20,35000000.0,01/07/2023
ES1,2023,Granada CF,Lucas Boyé,Centre-Forward,28,7000000.0,30/08/2023
ES1,2023,Granada CF,Matías Arezo,Centre-Forward,21,7000000.0,31/01/2022
ES1,2023,Granada CF,Shon Weissman,Centre-Forward,28,1700000.0,01/07/2023
ES1,2023,Granada CF,Famara Diédhiou,Centre-Forward,31,500000.0,01/07/2023
ES1,2023,Granada CF,Eghosa Bello,Centre-Forward,20,50000.0,
ES1,2023,Getafe CF,David Soria,Goalkeeper,31,5000000.0,13/07/2018
ES1,2023,Getafe CF,Daniel Fuzato,Goalkeeper,26,900000.0,05/07/2023
ES1,2023,Getafe CF,Jorge Benito,Goalkeeper,18,25000.0,
ES1,2023,Getafe CF,Djordjije Medenica,Goalkeeper,17,,
ES1,2023,Getafe CF,Gastón Álvarez,Centre-Back,24,15000000.0,01/07/2023
ES1,2023,Getafe CF,Omar Alderete,Centre-Back,27,5000000.0,01/07/2023
ES1,2023,Getafe CF,Dakonam Djené,Centre-Back,32,2500000.0,24/07/2017
ES1,2023,Getafe CF,Domingos Duarte,Centre-Back,29,2000000.0,11/07/2022
ES1,2023,Getafe CF,Stefan Mitrovic,Centre-Back,34,1300000.0,06/07/2021
ES1,2023,Getafe CF,Nabil Aberdin,Centre-Back,21,100000.0,01/07/2024
ES1,2023,Getafe CF,Sergio Gimeno,Centre-Back,23,50000.0,
ES1,2023,Getafe CF,Diego Rico,Left-Back,31,1500000.0,16/07/2024
ES1,2023,Getafe CF,Fabrizio Angileri,Left-Back,30,1000000.0,14/07/2022
ES1,2023,Getafe CF,Jordi Martín,Left-Back,23,600000.0,
ES1,2023,Getafe CF,Gorka Rivera,Left-Back,19,100000.0,
ES1,2023,Getafe CF,Alejandro Herranz,Left-Back,19,25000.0,
ES1,2023,Getafe CF,José Ángel Carmona,Right-Back,22,3500000.0,20/07/2023
ES1,2023,Getafe CF,Juan Iglesias,Right-Back,25,2500000.0,01/07/2021
ES1,2023,Getafe CF,Damián Suárez,Right-Back,36,650000.0,08/07/2015
ES1,2023,Getafe CF,Nemanja Maksimovic,Central Midfield,29,6000000.0,16/07/2018
ES1,2023,Getafe CF,Mauro Arambarri,Central Midfield,28,5000000.0,01/07/2018
ES1,2023,Getafe CF,Luis Milla,Central Midfield,29,3500000.0,25/07/2022
ES1,2023,Getafe CF,Carles Aleñá,Central Midfield,26,3000000.0,10/07/2021
ES1,2023,Getafe CF,Ilaix Moriba,Central Midfield,21,3000000.0,08/01/2024
ES1,2023,Getafe CF,Yellu Santiago,Central Midfield,20,1000000.0,10/01/2024
ES1,2023,Getafe CF,John Patrick,Central Midfield,20,200000.0,
ES1,2023,Getafe CF,Facu Esnáider,Central Midfield,22,100000.0,
ES1,2023,Getafe CF,Óscar Rodríguez,Attacking Midfield,26,2500000.0,01/09/2023
ES1,2023,Getafe CF,Santi García,Attacking Midfield,22,200000.0,
ES1,2023,Getafe CF,Diego López,Attacking Midfield,22,100000.0,
ES1,2023,Getafe CF,Alberto Risco,Attacking Midfield,18,,
ES1,2023,Getafe CF,Jeremy Jorge,Left Winger,21,200000.0,
ES1,2023,Getafe CF,Yassin Tallal,Left Winger,19,50000.0,
ES1,2023,Getafe CF,Mason Greenwood,Right Winger,22,25000000.0,01/09/2023
ES1,2023,Getafe CF,Portu,Right Winger,32,3500000.0,01/07/2023
ES1,2023,Getafe CF,Enes Ünal,Centre-Forward,27,18000000.0,13/08/2026
ES1,2023,Getafe CF,Borja Mayoral,Centre-Forward,27,15000000.0,01/08/2022
ES1,2023,Getafe CF,Juanmi Latasa,Centre-Forward,23,2800000.0,26/08/2022
ES1,2023,Getafe CF,Choco Lozano,Centre-Forward,31,1200000.0,01/07/2023
ES1,2023,Getafe CF,Jaime Mata,Centre-Forward,35,900000.0,01/07/2018
ES1,2023,Deportivo Alavés,Antonio Sivera,Goalkeeper,27,6000000.0,19/07/2017
ES1,2023,Deportivo Alavés,Jesús Owono,Goalkeeper,23,1000000.0,01/07/2022
ES1,2023,Deportivo Alavés,Adrián Rodríguez,Goalkeeper,23,150000.0,01/07/2024
ES1,2023,Deportivo Alavés,Gaizka García,Goalkeeper,19,100000.0,
ES1,2023,Deportivo Alavés,Rubén Montero,Goalkeeper,18,,
ES1,2023,Deportivo Alavés,Abdel Abqar,Centre-Back,25,7500000.0,01/07/2022
ES1,2023,Deportivo Alavés,Rafa Marín,Centre-Back,22,7500000.0,28/07/2023
ES1,2023,Deportivo Alavés,Rubén Duarte,Centre-Back,28,3000000.0,01/07/2017
ES1,2023,Deportivo Alavés,Nikola Maras,Centre-Back,28,1200000.0,01/07/2023
ES1,2023,Deportivo Alavés,Aleksandar Sedlar,Centre-Back,32,400000.0,05/07/2022
ES1,2023,Deportivo Alavés,Álvaro García,Centre-Back,18,150000.0,
ES1,2023,Deportivo Alavés,Javi López,Left-Back,22,7500000.0,04/08/2020
ES1,2023,Deportivo Alavés,Victor Parada,Left-Back,22,200000.0,01/07/2024
ES1,2023,Deportivo Alavés,Eneko Ortiz,Left-Back,21,150000.0,
ES1,2023,Deportivo Alavés,Andoni Gorosabel,Right-Back,27,5000000.0,11/08/2023
ES1,2023,Deportivo Alavés,Nahuel Tenaglia,Right-Back,28,2000000.0,20/08/2023
ES1,2023,Deportivo Alavés,Egoitz Muñoz,Right-Back,20,200000.0,01/07/2026
ES1,2023,Deportivo Alavés,Joseda Álvarez,Right-Back,23,100000.0,
ES1,2023,Deportivo Alavés,Antonio Blanco,Defensive Midfield,23,7500000.0,25/07/2023
ES1,2023,Deportivo Alavés,Carlos Protesoni,Defensive Midfield,26,1500000.0,01/07/2022
ES1,2023,Deportivo Alavés,Tomás Mendes,Defensive Midfield,19,200000.0,01/07/2025
ES1,2023,Deportivo Alavés,Ander Guevara,Central Midfield,26,5000000.0,09/07/2023
ES1,2023,Deportivo Alavés,Jon Guridi,Central Midfield,29,4000000.0,11/07/2022
ES1,2023,Deportivo Alavés,Selu Diallo,Central Midfield,20,200000.0,01/07/2025
ES1,2023,Deportivo Alavés,Ianis Hagi,Attacking Midfield,25,2000000.0,27/08/2023
ES1,2023,Deportivo Alavés,Ander Sánchez,Attacking Midfield,20,100000.0,
ES1,2023,Deportivo Alavés,Abde Rebbach,Left Winger,25,800000.0,01/07/2022
ES1,2023,Deportivo Alavés,José de León,Left Winger,20,200000.0,
ES1,2023,Deportivo Alavés,Álex Sola,Right Winger,25,4000000.0,01/09/2023
ES1,2023,Deportivo Alavés,Luis Rioja,Right Winger,30,4000000.0,01/07/2019
ES1,2023,Deportivo Alavés,Carlos Vicente,Right Winger,25,4000000.0,01/01/2024
ES1,2023,Deportivo Alavés,Giuliano Simeone,Right Winger,21,3000000.0,21/07/2023
ES1,2023,Deportivo Alavés,Xeber Alkain,Right Winger,27,1500000.0,01/07/2022
ES1,2023,Deportivo Alavés,Unai Ropero,Right Winger,22,500000.0,01/07/2024
ES1,2023,Deportivo Alavés,Samu Aghehowa,Centre-Forward,20,35000000.0,26/08/2023
ES1,2023,Deportivo Alavés,Miguel de la Fuente,Centre-Forward,24,2500000.0,23/08/2021
ES1,2023,Deportivo Alavés,Jon Karrikaburu,Centre-Forward,21,2500000.0,01/09/2023
ES1,2023,Deportivo Alavés,Mamadou Sylla,Centre-Forward,30,1500000.0,20/08/2021
ES1,2023,Deportivo Alavés,Kike García,Centre-Forward,34,1000000.0,13/08/2023
ES1,2023,Deportivo Alavés,Joaquín Panichelli,Centre-Forward,21,300000.0,01/07/2024
ES1,2023,Deportivo Alavés,Giorgi Gagua,Centre-Forward,22,250000.0,
ES1,2023,UD Las Palmas,Álvaro Valles,Goalkeeper,26,12000000.0,01/07/2019
ES1,2023,UD Las Palmas,Aarón Escandell,Goalkeeper,28,1000000.0,24/07/2023
ES1,2023,UD Las Palmas,Ale Gorrin,Goalkeeper,21,,
ES1,2023,UD Las Palmas,Álvaro Killane,Goalkeeper,19,,
ES1,2023,UD Las Palmas,Mika Mármol,Centre-Back,22,15000000.0,11/08/2023
ES1,2023,UD Las Palmas,Saúl Coco,Centre-Back,25,8000000.0,01/07/2021
ES1,2023,UD Las Palmas,Álex Suárez,Centre-Back,31,1200000.0,01/07/2019
ES1,2023,UD Las Palmas,Juanma Herzog,Centre-Back,20,1000000.0,01/07/2024
ES1,2023,UD Las Palmas,Eric Curbelo,Centre-Back,30,800000.0,02/01/2019
ES1,2023,UD Las Palmas,Sergi Cardona,Left-Back,24,6000000.0,01/07/2021
ES1,2023,UD Las Palmas,Daley Sinkgraven,Left-Back,28,1000000.0,11/07/2023
ES1,2023,UD Las Palmas,Gabriel Palmero,Left-Back,22,,
ES1,2023,UD Las Palmas,Julián Araujo,Right-Back,22,8000000.0,01/08/2023
ES1,2023,UD Las Palmas,Marvin Park,Right-Back,23,2000000.0,01/07/2024
ES1,2023,UD Las Palmas,Álvaro Lemos,Right-Back,31,700000.0,01/07/2018
ES1,2023,UD Las Palmas,Máximo Perrone,Defensive Midfield,21,9000000.0,23/08/2023
ES1,2023,UD Las Palmas,Enzo Loiodice,Central Midfield,23,4000000.0,18/08/2020
ES1,2023,UD Las Palmas,Javi Muñoz,Central Midfield,29,3000000.0,01/07/2023
ES1,2023,UD Las Palmas,José Campaña,Central Midfield,31,1500000.0,14/02/2024
ES1,2023,UD Las Palmas,Nuke Mfulu,Central Midfield,30,700000.0,02/08/2021
ES1,2023,UD Las Palmas,Fabio González,Central Midfield,27,500000.0,01/07/2019
ES1,2023,UD Las Palmas,Iñaki González,Central Midfield,19,,01/07/2025
ES1,2023,UD Las Palmas,Aboubacar Bassinga,Central Midfield,18,,01/07/2025
ES1,2023,UD Las Palmas,Kirian Rodríguez,Attacking Midfield,28,12000000.0,01/07/2019
ES1,2023,UD Las Palmas,Jonathan Viera,Attacking Midfield,34,1000000.0,12/07/2025
ES1,2023,UD Las Palmas,Yadam Santana,Attacking Midfield,22,,
ES1,2023,UD Las Palmas,Alberto Moleiro,Left Winger,20,15000000.0,01/07/2021
ES1,2023,UD Las Palmas,Benito Ramírez,Left Winger,28,600000.0,01/07/2018
ES1,2023,UD Las Palmas,Munir El Haddadi,Right Winger,28,2500000.0,30/07/2023
ES1,2023,UD Las Palmas,Pejiño,Right Winger,27,1200000.0,27/08/2020
ES1,2023,UD Las Palmas,Sandro Ramírez,Centre-Forward,28,1500000.0,01/07/2023
ES1,2023,UD Las Palmas,Sory Kaba,Centre-Forward,28,1500000.0,17/08/2023
ES1,2023,UD Las Palmas,Marc Cardona,Centre-Forward,28,1400000.0,07/07/2022
ES1,2023,UD Las Palmas,Cristian Herrera,Centre-Forward,33,300000.0,01/07/2023
ES1,2023,UD Las Palmas,Pau Ferrer,Centre-Forward,20,,
ES1,2023,CA Osasuna,Sergio Herrera,Goalkeeper,31,6000000.0,12/07/2017
ES1,2023,CA Osasuna,Aitor Fernández,Goalkeeper,33,1800000.0,02/07/2022
ES1,2023,CA Osasuna,Pablo Valencia,Goalkeeper,23,200000.0,
ES1,2023,CA Osasuna,Dimitrios Stamatakis,Goalkeeper,21,200000.0,
ES1,2023,CA Osasuna,David García,Centre-Back,30,10000000.0,01/01/2015
ES1,2023,CA Osasuna,Jorge Herrando,Centre-Back,23,6000000.0,01/07/2023
ES1,2023,CA Osasuna,Alejandro Catena,Centre-Back,29,4000000.0,01/07/2023
ES1,2023,CA Osasuna,Unai García,Centre-Back,32,1200000.0,01/07/2015
ES1,2023,CA Osasuna,Jorge Moreno,Centre-Back,22,500000.0,
ES1,2023,CA Osasuna,Juan Cruz,Left-Back,31,2200000.0,30/08/2020
ES1,2023,CA Osasuna,Johan Mojica,Left-Back,31,2200000.0,26/07/2023
ES1,2023,CA Osasuna,Jesús Areso,Right-Back,24,7500000.0,01/07/2021
ES1,2023,CA Osasuna,Rubén Peña,Right-Back,32,2200000.0,01/07/2022
ES1,2023,CA Osasuna,Nacho Vidal,Right-Back,29,2000000.0,13/07/2018
ES1,2023,CA Osasuna,Iñigo Arguibide,Right-Back,19,150000.0,01/01/2026
ES1,2023,CA Osasuna,Iker Muñoz,Defensive Midfield,21,5000000.0,01/07/2023
ES1,2023,CA Osasuna,Lucas Torró,Defensive Midfield,29,4000000.0,04/08/2020
ES1,2023,CA Osasuna,Jon Moncayola,Central Midfield,26,7000000.0,01/07/2019
ES1,2023,CA Osasuna,Pablo Ibáñez,Central Midfield,25,2500000.0,01/07/2022
ES1,2023,CA Osasuna,Darko Brasanac,Central Midfield,32,1400000.0,22/07/2019
ES1,2023,CA Osasuna,Asier Osambela,Central Midfield,19,500000.0,01/07/2025
ES1,2023,CA Osasuna,Aimar Oroz,Attacking Midfield,22,15000000.0,01/07/2022
ES1,2023,CA Osasuna,Moi Gómez,Attacking Midfield,30,3500000.0,28/07/2022
ES1,2023,CA Osasuna,Javi Martínez,Attacking Midfield,24,1200000.0,01/07/2021
ES1,2023,CA Osasuna,Xabi Huarte,Attacking Midfield,23,200000.0,
ES1,2023,CA Osasuna,José Manuel Arnáiz,Left Winger,29,2000000.0,01/07/2023
ES1,2023,CA Osasuna,Rubén García,Right Winger,30,2500000.0,01/07/2019
ES1,2023,CA Osasuna,Kike Barja,Right Winger,27,2000000.0,01/01/2018
ES1,2023,CA Osasuna,Ante Budimir,Centre-Forward,32,5000000.0,01/07/2021
ES1,2023,CA Osasuna,Raúl García,Centre-Forward,23,4000000.0,10/08/2023
ES1,2023,CA Osasuna,Chimy Ávila,Centre-Forward,30,3000000.0,01/07/2019
ES1,2023,CA Osasuna,Max Svensson,Centre-Forward,22,400000.0,
ES1,2023,UD Almería,Luís Maximiano,Goalkeeper,25,5000000.0,01/07/2024
