league,season,club,name,position,age,market_value_eur,contract_expiry
L1,2023,Bayern Munich,Manuel Neuer,Goalkeeper,38,4000000.0,01/07/2011
L1,2023,Bayern Munich,Daniel Peretz,Goalkeeper,23,3000000.0,25/08/2023
L1,2023,Bayern Munich,Sven Ulreich,Goalkeeper,35,700000.0,01/07/2021
L1,2023,Bayern Munich,Max Schmitt,Goalkeeper,18,500000.0,
L1,2023,Bayern Munich,Tom Ritzy Hülsmann,Goalkeeper,20,250000.0,
L1,2023,Bayern Munich,Matthijs de Ligt,Centre-Back,24,65000000.0,19/07/2022
L1,2023,Bayern Munich,Benjamin Pavard,Centre-Back,28,50000000.0,01/07/2019
L1,2023,Bayern Munich,Dayot Upamecano,Centre-Back,25,45000000.0,05/07/2021
L1,2023,Bayern Munich,Min-jae Kim,Centre-Back,27,45000000.0,18/07/2023
L1,2023,Bayern Munich,Eric Dier,Centre-Back,30,12000000.0,01/07/2024
L1,2023,Bayern Munich,Tarek Buchmann,Centre-Back,19,500000.0,01/07/2023
L1,2023,Bayern Munich,Alphonso Davies,Left-Back,23,50000000.0,01/01/2019
L1,2023,Bayern Munich,Raphaël Guerreiro,Left-Back,30,12000000.0,01/07/2023
L1,2023,Bayern Munich,Frans Krätzig,Left-Back,21,2000000.0,06/10/2023
L1,2023,Bayern Munich,Adam Aznou,Left-Back,18,900000.0,01/07/2024
L1,2023,Bayern Munich,Matteo Pérez Vinlöf,Left-Back,18,600000.0,
L1,2023,Bayern Munich,Konrad Laimer,Right-Back,27,30000000.0,01/07/2023
L1,2023,Bayern Munich,Noussair Mazraoui,Right-Back,26,30000000.0,01/07/2022
L1,2023,Bayern Munich,Sacha Boey,Right-Back,23,18000000.0,28/01/2024
L1,2023,Bayern Munich,Bouna Sarr,Right-Back,32,1500000.0,05/10/2020
L1,2023,Bayern Munich,Max Scholze,Right-Back,19,700000.0,
L1,2023,Bayern Munich,Joshua Kimmich,Defensive Midfield,29,50000000.0,02/07/2015
L1,2023,Bayern Munich,Ryan Gravenberch,Defensive Midfield,22,35000000.0,01/07/2022
L1,2023,Bayern Munich,Aleksandar Pavlovic,Defensive Midfield,20,30000000.0,01/11/2023
L1,2023,Bayern Munich,Noël Aséko,Defensive Midfield,18,750000.0,02/07/2026
L1,2023,Bayern Munich,Luca Denk,Defensive Midfield,21,250000.0,
L1,2023,Bayern Munich,Leon Goretzka,Central Midfield,29,30000000.0,01/07/2018
L1,2023,Bayern Munich,Taichi Fukui,Central Midfield,19,700000.0,
L1,2023,Bayern Munich,Jamal Musiala,Attacking Midfield,21,120000000.0,01/07/2020
L1,2023,Bayern Munich,Lovro Zvonarek,Attacking Midfield,19,3000000.0,01/07/2024
L1,2023,Bayern Munich,Jonathan Asp Jensen,Attacking Midfield,18,1300000.0,
L1,2023,Bayern Munich,Kingsley Coman,Left Winger,28,50000000.0,01/07/2017
L1,2023,Bayern Munich,Mathys Tel,Left Winger,19,40000000.0,26/07/2022
L1,2023,Bayern Munich,Bryan Zaragoza,Left Winger,22,12000000.0,01/07/2024
L1,2023,Bayern Munich,Leroy Sané,Right Winger,28,70000000.0,15/07/2020
L1,2023,Bayern Munich,Serge Gnabry,Second Striker,28,40000000.0,01/07/2017
L1,2023,Bayern Munich,Thomas Müller,Second Striker,34,8000000.0,01/07/2009
L1,2023,Bayern Munich,Harry Kane,Centre-Forward,30,100000000.0,12/08/2023
L1,2023,Bayern Munich,Eric-Maxim Choupo-Moting,Centre-Forward,35,2500000.0,05/10/2020
L1,2023,Bayer 04 Leverkusen,Matej Kovar,Goalkeeper,24,7000000.0,15/08/2023
L1,2023,Bayer 04 Leverkusen,Patrick Pentz,Goalkeeper,27,3000000.0,27/01/2023
L1,2023,Bayer 04 Leverkusen,Lukas Hradecky,Goalkeeper,34,2500000.0,01/07/2018
L1,2023,Bayer 04 Leverkusen,Niklas Lomb,Goalkeeper,30,250000.0,01/07/2012
L1,2023,Bayer 04 Leverkusen,Edmond Tapsoba,Centre-Back,25,45000000.0,31/01/2020
L1,2023,Bayer 04 Leverkusen,Piero Hincapié,Centre-Back,22,40000000.0,16/08/2021
L1,2023,Bayer 04 Leverkusen,Odilon Kossounou,Centre-Back,23,35000000.0,22/07/2021
L1,2023,Bayer 04 Leverkusen,Jonathan Tah,Centre-Back,28,30000000.0,16/07/2015
L1,2023,Bayer 04 Leverkusen,Reno Münz,Centre-Back,18,,
L1,2023,Bayer 04 Leverkusen,Madi Monamay,Centre-Back,18,,
L1,2023,Bayer 04 Leverkusen,Alejandro Grimaldo,Left-Back,28,45000000.0,01/07/2023
L1,2023,Bayer 04 Leverkusen,Jeremie Frimpong,Right-Back,23,50000000.0,27/01/2021
L1,2023,Bayer 04 Leverkusen,Josip Stanisic,Right-Back,24,28000000.0,20/08/2023
L1,2023,Bayer 04 Leverkusen,Arthur,Right-Back,21,5000000.0,01/07/2023
L1,2023,Bayer 04 Leverkusen,Timothy Fosu-Mensah,Right-Back,26,800000.0,13/01/2021
L1,2023,Bayer 04 Leverkusen,Granit Xhaka,Defensive Midfield,31,20000000.0,06/07/2023
L1,2023,Bayer 04 Leverkusen,Robert Andrich,Defensive Midfield,29,17000000.0,16/08/2021
L1,2023,Bayer 04 Leverkusen,Exequiel Palacios,Central Midfield,25,45000000.0,01/01/2020
L1,2023,Bayer 04 Leverkusen,Nadiem Amiri,Central Midfield,27,7000000.0,30/07/2019
L1,2023,Bayer 04 Leverkusen,Gustavo Puerta,Central Midfield,20,3000000.0,27/01/2023
L1,2023,Bayer 04 Leverkusen,Noah Mbamba,Central Midfield,19,2500000.0,14/01/2023
L1,2023,Bayer 04 Leverkusen,Florian Wirtz,Attacking Midfield,21,130000000.0,01/07/2020
L1,2023,Bayer 04 Leverkusen,Jonas Hofmann,Attacking Midfield,31,10000000.0,05/07/2023
L1,2023,Bayer 04 Leverkusen,Ayman Aourir,Attacking Midfield,19,300000.0,01/07/2023
L1,2023,Bayer 04 Leverkusen,Francis Onyeka,Attacking Midfield,17,,01/07/2025
L1,2023,Bayer 04 Leverkusen,Amine Adli,Left Winger,24,30000000.0,26/08/2021
L1,2023,Bayer 04 Leverkusen,Nathan Tella,Right Winger,24,23000000.0,27/08/2023
L1,2023,Bayer 04 Leverkusen,Victor Boniface,Centre-Forward,23,40000000.0,22/07/2023
L1,2023,Bayer 04 Leverkusen,Patrik Schick,Centre-Forward,28,22000000.0,08/09/2020
L1,2023,Bayer 04 Leverkusen,Adam Hlozek,Centre-Forward,21,12000000.0,01/07/2022
L1,2023,Bayer 04 Leverkusen,Borja Iglesias,Centre-Forward,31,5000000.0,27/01/2024
L1,2023,Bayer 04 Leverkusen,Ken Izekor,Centre-Forward,17,,
L1,2023,RB Leipzig,Péter Gulácsi,Goalkeeper,34,3000000.0,01/07/2015
L1,2023,RB Leipzig,Janis Blaswich,Goalkeeper,33,2000000.0,01/07/2022
L1,2023,RB Leipzig,Timo Schlieck,Goalkeeper,18,500000.0,01/07/2025
L1,2023,RB Leipzig,Leopold Zingerle,Goalkeeper,30,400000.0,01/07/2023
L1,2023,RB Leipzig,Castello Lukeba,Centre-Back,21,40000000.0,11/08/2023
L1,2023,RB Leipzig,Mohamed Simakan,Centre-Back,24,35000000.0,01/07/2021
L1,2023,RB Leipzig,El Chadaille Bitshiabu,Centre-Back,19,12000000.0,18/07/2023
L1,2023,RB Leipzig,Willi Orbán,Centre-Back,31,10000000.0,01/07/2015
L1,2023,RB Leipzig,Lukas Klostermann,Centre-Back,28,8000000.0,22/08/2014
L1,2023,RB Leipzig,Jonathan Norbye,Centre-Back,17,,01/07/2025
L1,2023,RB Leipzig,Tim Köhler,Centre-Back,19,,01/07/2024
L1,2023,RB Leipzig,David Raum,Left-Back,26,20000000.0,31/07/2022
L1,2023,RB Leipzig,Christopher Lenz,Left-Back,29,1500000.0,30/08/2023
L1,2023,RB Leipzig,Benjamin Henrichs,Right-Back,27,20000000.0,01/07/2021
L1,2023,RB Leipzig,Hugo Novoa,Right-Back,21,2500000.0,01/07/2021
L1,2023,RB Leipzig,Nicolas Seiwald,Defensive Midfield,23,16000000.0,01/07/2023
L1,2023,RB Leipzig,Xaver Schlager,Central Midfield,26,28000000.0,01/07/2022
L1,2023,RB Leipzig,Amadou Haidara,Central Midfield,26,20000000.0,01/01/2019
L1,2023,RB Leipzig,Kevin Kampl,Central Midfield,33,3500000.0,31/08/2017
L1,2023,RB Leipzig,Ilaix Moriba,Central Midfield,21,3000000.0,31/08/2021
L1,2023,RB Leipzig,Xavi Simons,Attacking Midfield,21,80000000.0,30/01/2025
L1,2023,RB Leipzig,Dani Olmo,Attacking Midfield,26,50000000.0,25/01/2020
L1,2023,RB Leipzig,Eljif Elmas,Attacking Midfield,24,20000000.0,01/01/2024
L1,2023,RB Leipzig,Christoph Baumgartner,Attacking Midfield,24,18000000.0,01/07/2023
L1,2023,RB Leipzig,Fábio Carvalho,Attacking Midfield,21,14000000.0,01/07/2023
L1,2023,RB Leipzig,Nuha Jatta,Attacking Midfield,18,,01/07/2025
L1,2023,RB Leipzig,Emil Forsberg,Left Winger,32,5000000.0,07/01/2015
L1,2023,RB Leipzig,Loïs Openda,Centre-Forward,24,60000000.0,14/07/2023
L1,2023,RB Leipzig,Benjamin Sesko,Centre-Forward,21,50000000.0,01/07/2023
L1,2023,RB Leipzig,Timo Werner,Centre-Forward,28,17000000.0,09/08/2022
L1,2023,RB Leipzig,Yussuf Poulsen,Centre-Forward,30,6000000.0,04/07/2013
L1,2023,RB Leipzig,Yannick Eduardo,Centre-Forward,18,,01/07/2024
L1,2023,Borussia Dortmund,Gregor Kobel,Goalkeeper,26,40000000.0,01/07/2021
L1,2023,Borussia Dortmund,Marcel Lotka,Goalkeeper,23,1300000.0,01/07/2022
L1,2023,Borussia Dortmund,Alexander Meyer,Goalkeeper,33,800000.0,01/07/2022
L1,2023,Borussia Dortmund,Nico Schlotterbeck,Centre-Back,24,40000000.0,01/07/2022
L1,2023,Borussia Dortmund,Niklas Süle,Centre-Back,28,15000000.0,01/07/2022
L1,2023,Borussia Dortmund,Emre Can,Centre-Back,30,10000000.0,01/07/2020
L1,2023,Borussia Dortmund,Ramy Bensebaini,Centre-Back,29,7000000.0,01/07/2023
L1,2023,Borussia Dortmund,Mats Hummels,Centre-Back,35,5000000.0,01/07/2019
L1,2023,Borussia Dortmund,Hendry Blank,Centre-Back,19,2500000.0,
L1,2023,Borussia Dortmund,Antonios Papadopoulos,Centre-Back,24,1000000.0,
L1,2023,Borussia Dortmund,Ian Maatsen,Left-Back,22,40000000.0,12/01/2024
L1,2023,Borussia Dortmund,Guille Bueno,Left-Back,21,600000.0,
L1,2023,Borussia Dortmund,Julian Ryerson,Right-Back,26,20000000.0,17/01/2023
L1,2023,Borussia Dortmund,Marius Wolf,Right-Back,29,3000000.0,02/07/2018
L1,2023,Borussia Dortmund,Thomas Meunier,Right-Back,32,2500000.0,01/07/2020
L1,2023,Borussia Dortmund,Mateu Morey,Right-Back,24,800000.0,01/07/2019
L1,2023,Borussia Dortmund,Salih Özcan,Defensive Midfield,26,10000000.0,01/07/2022
L1,2023,Borussia Dortmund,Felix Nmecha,Central Midfield,23,20000000.0,03/07/2023
L1,2023,Borussia Dortmund,Marcel Sabitzer,Central Midfield,30,20000000.0,24/07/2023
L1,2023,Borussia Dortmund,Kjell Wätjen,Central Midfield,18,2000000.0,01/07/2024
L1,2023,Borussia Dortmund,Abdoulaye Kamara,Central Midfield,19,1500000.0,
L1,2023,Borussia Dortmund,Julian Brandt,Attacking Midfield,28,40000000.0,01/07/2019
L1,2023,Borussia Dortmund,Giovanni Reyna,Attacking Midfield,21,18000000.0,12/01/2020
L1,2023,Borussia Dortmund,Thorgan Hazard,Attacking Midfield,31,5000000.0,01/07/2019
L1,2023,Borussia Dortmund,Marco Reus,Attacking Midfield,35,5000000.0,01/07/2012
L1,2023,Borussia Dortmund,Ole Pohlmann,Attacking Midfield,23,1500000.0,01/07/2023
L1,2023,Borussia Dortmund,Jadon Sancho,Left Winger,24,30000000.0,11/01/2024
L1,2023,Borussia Dortmund,Jamie Gittens,Left Winger,19,28000000.0,01/07/2022
L1,2023,Borussia Dortmund,Julien Duranville,Left Winger,18,8500000.0,27/01/2023
L1,2023,Borussia Dortmund,Karim Adeyemi,Right Winger,22,28000000.0,01/07/2022
L1,2023,Borussia Dortmund,Samuel Bamba,Right Winger,20,800000.0,
L1,2023,Borussia Dortmund,Donyell Malen,Centre-Forward,25,40000000.0,27/07/2021
L1,2023,Borussia Dortmund,Youssoufa Moukoko,Centre-Forward,19,22000000.0,29/07/2020
L1,2023,Borussia Dortmund,Niclas Füllkrug,Centre-Forward,31,15000000.0,31/08/2023
L1,2023,Borussia Dortmund,Sébastien Haller,Centre-Forward,30,10000000.0,06/07/2022
L1,2023,Borussia Dortmund,Paris Brunner,Centre-Forward,18,,
L1,2023,VfB Stuttgart,Alexander Nübel,Goalkeeper,27,12000000.0,25/07/2023
L1,2023,VfB Stuttgart,Fabian Bredlow,Goalkeeper,29,1000000.0,01/07/2019
