league,season,club,name,position,age,market_value_eur,contract_expiry
FR1,2023,Paris Saint-Germain,Gianluigi Donnarumma,Goalkeeper,25,40000000.0,14/07/2021
FR1,2023,Paris Saint-Germain,Arnau Tenas,Goalkeeper,23,5000000.0,30/07/2023
FR1,2023,Paris Saint-Germain,Keylor Navas,Goalkeeper,37,1500000.0,02/09/2019
FR1,2023,Paris Saint-Germain,Sergio Rico,Goalkeeper,30,1500000.0,05/09/2020
FR1,2023,Paris Saint-Germain,Alexandre Letellier,Goalkeeper,33,250000.0,25/09/2020
FR1,2023,Paris Saint-Germain,Louis Mouquet,Goalkeeper,19,,
FR1,2023,Paris Saint-Germain,Marquinhos,Centre-Back,30,50000000.0,19/07/2013
FR1,2023,Paris Saint-Germain,Lucas Beraldo,Centre-Back,20,30000000.0,01/01/2024
FR1,2023,Paris Saint-Germain,Milan Škriniar,Centre-Back,29,30000000.0,06/07/2023
FR1,2023,Paris Saint-Germain,Presnel Kimpembe,Centre-Back,28,12000000.0,01/07/2015
FR1,2023,Paris Saint-Germain,Danilo Pereira,Centre-Back,32,8000000.0,01/07/2021
FR1,2023,Paris Saint-Germain,Joane Gadou,Centre-Back,17,500000.0,
FR1,2023,Paris Saint-Germain,Nuno Mendes,Left-Back,22,55000000.0,01/07/2022
FR1,2023,Paris Saint-Germain,Lucas Hernández,Left-Back,28,40000000.0,09/07/2023
FR1,2023,Paris Saint-Germain,Layvin Kurzawa,Left-Back,31,1800000.0,27/08/2015
FR1,2023,Paris Saint-Germain,Serif Nhaga,Left-Back,18,,
FR1,2023,Paris Saint-Germain,Achraf Hakimi,Right-Back,25,60000000.0,06/07/2021
FR1,2023,Paris Saint-Germain,Nordi Mukiele,Right-Back,26,10000000.0,26/07/2022
FR1,2023,Paris Saint-Germain,Yoram Zague,Right-Back,18,2500000.0,01/07/2024
FR1,2023,Paris Saint-Germain,Vitinha,Defensive Midfield,24,50000000.0,01/07/2022
FR1,2023,Paris Saint-Germain,Manuel Ugarte,Defensive Midfield,23,45000000.0,07/07/2023
FR1,2023,Paris Saint-Germain,Warren Zaïre-Emery,Central Midfield,18,60000000.0,01/07/2022
FR1,2023,Paris Saint-Germain,Fabián Ruiz,Central Midfield,28,30000000.0,30/08/2022
FR1,2023,Paris Saint-Germain,Carlos Soler,Central Midfield,27,20000000.0,01/09/2022
FR1,2023,Paris Saint-Germain,Senny Mayulu,Central Midfield,18,5000000.0,01/01/2024
FR1,2023,Paris Saint-Germain,Cher Ndour,Central Midfield,19,4000000.0,12/07/2023
FR1,2023,Paris Saint-Germain,Kang-in Lee,Attacking Midfield,23,25000000.0,08/07/2023
FR1,2023,Paris Saint-Germain,Marco Asensio,Attacking Midfield,28,20000000.0,06/07/2023
FR1,2023,Paris Saint-Germain,Bradley Barcola,Left Winger,21,50000000.0,31/08/2023
FR1,2023,Paris Saint-Germain,Ismaël Gharbi,Left Winger,20,7500000.0,01/07/2022
FR1,2023,Paris Saint-Germain,Ethan Mbappé,Right Winger,17,1500000.0,
FR1,2023,Paris Saint-Germain,Kylian Mbappé,Centre-Forward,25,180000000.0,01/07/2018
FR1,2023,Paris Saint-Germain,Ousmane Dembélé,Centre-Forward,27,60000000.0,12/08/2023
FR1,2023,Paris Saint-Germain,Gonçalo Ramos,Centre-Forward,23,50000000.0,01/01/2024
FR1,2023,Paris Saint-Germain,Randal Kolo Muani,Centre-Forward,25,45000000.0,01/09/2023
FR1,2023,Paris Saint-Germain,Hugo Ekitiké,Centre-Forward,22,20000000.0,01/07/2023
FR1,2023,AS Monaco,Radoslaw Majecki,Goalkeeper,24,5000000.0,29/01/2020
FR1,2023,AS Monaco,Philipp Köhn,Goalkeeper,26,5000000.0,15/07/2023
FR1,2023,AS Monaco,Yann Lienard,Goalkeeper,21,200000.0,01/07/2023
FR1,2023,AS Monaco,Mohammed Salisu,Centre-Back,25,15000000.0,01/08/2023
FR1,2023,AS Monaco,Guillermo Maripán,Centre-Back,30,10000000.0,24/08/2019
FR1,2023,AS Monaco,Thilo Kehrer,Centre-Back,27,10000000.0,01/07/2024
FR1,2023,AS Monaco,Chrislain Matsima,Centre-Back,22,7000000.0,01/07/2020
FR1,2023,AS Monaco,Ritchy Valmé,Centre-Back,19,200000.0,
FR1,2023,AS Monaco,Caio Henrique,Left-Back,26,20000000.0,27/08/2020
FR1,2023,AS Monaco,Ismail Jakobs,Left-Back,24,8000000.0,12/07/2021
FR1,2023,AS Monaco,Kassoum Ouattara,Left-Back,19,8000000.0,01/11/2023
FR1,2023,AS Monaco,Wilfried Singo,Right-Back,23,25000000.0,17/08/2023
FR1,2023,AS Monaco,Vanderson,Right-Back,23,20000000.0,01/01/2022
FR1,2023,AS Monaco,Ruben Aguilar,Right-Back,31,5000000.0,06/08/2019
FR1,2023,AS Monaco,Nazim Babaï,Right-Back,21,100000.0,
FR1,2023,AS Monaco,Youssouf Fofana,Defensive Midfield,25,30000000.0,29/01/2020
FR1,2023,AS Monaco,Denis Zakaria,Defensive Midfield,27,25000000.0,14/08/2023
FR1,2023,AS Monaco,Mohamed Camara,Defensive Midfield,24,20000000.0,14/08/2022
FR1,2023,AS Monaco,Soungoutou Magassa,Defensive Midfield,20,8000000.0,01/07/2022
FR1,2023,AS Monaco,Antonin Cartillier,Defensive Midfield,20,200000.0,
FR1,2023,AS Monaco,Eliot Matazo,Central Midfield,22,5000000.0,01/07/2020
FR1,2023,AS Monaco,Edan Diop,Central Midfield,19,2000000.0,01/07/2023
FR1,2023,AS Monaco,Mamadou Coulibaly,Central Midfield,20,300000.0,01/07/2025
FR1,2023,AS Monaco,Mayssam Benama,Central Midfield,19,150000.0,
FR1,2023,AS Monaco,Krépin Diatta,Right Midfield,25,12000000.0,21/01/2021
FR1,2023,AS Monaco,Aurélien Platret,Right Midfield,21,100000.0,
FR1,2023,AS Monaco,Aleksandr Golovin,Attacking Midfield,28,30000000.0,27/07/2018
FR1,2023,AS Monaco,Félix Lemaréchal,Attacking Midfield,20,5000000.0,01/07/2022
FR1,2023,AS Monaco,Kevin Volland,Attacking Midfield,31,4000000.0,02/09/2020
FR1,2023,AS Monaco,Saïmon Bouabré,Attacking Midfield,18,200000.0,01/07/2025
FR1,2023,AS Monaco,Takumi Minamino,Left Winger,29,20000000.0,01/07/2022
FR1,2023,AS Monaco,Eliesse Ben Seghir,Left Winger,19,15000000.0,01/01/2023
FR1,2023,AS Monaco,Lucas Michal,Left Winger,19,100000.0,01/07/2025
FR1,2023,AS Monaco,Maghnes Akliouche,Right Winger,22,25000000.0,01/07/2022
FR1,2023,AS Monaco,Gelson Martins,Right Winger,29,2500000.0,01/07/2019
FR1,2023,AS Monaco,Malamine Efekele,Right Winger,19,500000.0,
FR1,2023,AS Monaco,Folarin Balogun,Centre-Forward,22,30000000.0,30/08/2023
FR1,2023,AS Monaco,Breel Embolo,Centre-Forward,27,12000000.0,15/07/2022
FR1,2023,AS Monaco,Wissam Ben Yedder,Centre-Forward,33,8000000.0,14/08/2019
FR1,2023,AS Monaco,Myron Boadu,Centre-Forward,23,5000000.0,04/08/2021
FR1,2023,Stade Rennais FC,Gauthier Gallon,Goalkeeper,31,1200000.0,05/07/2023
FR1,2023,Stade Rennais FC,Steve Mandanda,Goalkeeper,39,800000.0,06/07/2022
FR1,2023,Stade Rennais FC,Geoffrey Lembet,Goalkeeper,35,150000.0,18/07/2023
FR1,2023,Stade Rennais FC,Yann Batola,Goalkeeper,20,,
FR1,2023,Stade Rennais FC,Arthur Theate,Centre-Back,24,20000000.0,29/07/2022
FR1,2023,Stade Rennais FC,Jeanuël Belocian,Centre-Back,19,10000000.0,01/07/2022
FR1,2023,Stade Rennais FC,Alidu Seidu,Centre-Back,24,9000000.0,29/01/2024
FR1,2023,Stade Rennais FC,Warmed Omari,Centre-Back,24,8000000.0,01/07/2021
FR1,2023,Stade Rennais FC,Christopher Wooh,Centre-Back,22,6000000.0,01/09/2022
FR1,2023,Stade Rennais FC,Mohamed Jaouab,Centre-Back,22,600000.0,01/07/2024
FR1,2023,Stade Rennais FC,Jérémy Jacquet,Centre-Back,18,500000.0,01/01/2024
FR1,2023,Stade Rennais FC,Adrien Truffert,Left-Back,22,18000000.0,01/07/2020
FR1,2023,Stade Rennais FC,Birger Meling,Left-Back,29,3500000.0,20/07/2021
FR1,2023,Stade Rennais FC,Mahamadou Nagida,Left-Back,19,500000.0,01/07/2024
FR1,2023,Stade Rennais FC,Lorenz Assignon,Right-Back,24,10000000.0,01/07/2021
FR1,2023,Stade Rennais FC,Guéla Doué,Right-Back,21,7000000.0,01/07/2022
FR1,2023,Stade Rennais FC,Rayan Bamba,Right-Back,20,,01/07/2024
FR1,2023,Stade Rennais FC,Azor Matusiwa,Defensive Midfield,26,12000000.0,22/01/2024
FR1,2023,Stade Rennais FC,Baptiste Santamaria,Defensive Midfield,29,10000000.0,17/08/2021
FR1,2023,Stade Rennais FC,Nemanja Matić,Defensive Midfield,35,3000000.0,14/08/2023
FR1,2023,Stade Rennais FC,Benjamin Bourigeaud,Central Midfield,30,18000000.0,01/07/2017
FR1,2023,Stade Rennais FC,Enzo Le Fée,Central Midfield,24,18000000.0,07/07/2023
FR1,2023,Stade Rennais FC,Flavien Tait,Central Midfield,31,2000000.0,09/07/2019
FR1,2023,Stade Rennais FC,Djaoui Cissé,Central Midfield,20,100000.0,01/07/2024
FR1,2023,Stade Rennais FC,Ludovic Blas,Right Midfield,26,15000000.0,05/07/2023
FR1,2023,Stade Rennais FC,Lovro Majer,Attacking Midfield,26,20000000.0,26/08/2021
FR1,2023,Stade Rennais FC,Fabian Rieder,Attacking Midfield,22,8000000.0,31/08/2023
FR1,2023,Stade Rennais FC,Jérémy Doku,Left Winger,22,65000000.0,05/10/2020
FR1,2023,Stade Rennais FC,Martin Terrier,Left Winger,27,20000000.0,06/07/2020
FR1,2023,Stade Rennais FC,Ibrahim Salah,Left Winger,22,4000000.0,31/01/2023
FR1,2023,Stade Rennais FC,Désiré Doué,Right Winger,19,30000000.0,01/07/2022
FR1,2023,Stade Rennais FC,Amine Gouiri,Centre-Forward,24,25000000.0,01/09/2022
FR1,2023,Stade Rennais FC,Arnaud Kalimuendo,Centre-Forward,22,20000000.0,11/08/2022
FR1,2023,Stade Rennais FC,Matthis Abline,Centre-Forward,21,6000000.0,01/07/2021
FR1,2023,Stade Rennais FC,Bertuğ Yıldırım,Centre-Forward,21,3500000.0,29/08/2023
FR1,2023,Stade Rennais FC,Mathis Lambourde,Centre-Forward,18,500000.0,28/07/2023
FR1,2023,LOSC Lille,Lucas Chevalier,Goalkeeper,22,25000000.0,01/07/2020
FR1,2023,LOSC Lille,Lisandru Olmeta,Goalkeeper,18,200000.0,01/07/2025
FR1,2023,LOSC Lille,Vito Mannone,Goalkeeper,36,200000.0,29/08/2023
FR1,2023,LOSC Lille,Adam Jakubech,Goalkeeper,27,200000.0,26/07/2017
FR1,2023,LOSC Lille,Tom Negrel,Goalkeeper,21,,
FR1,2023,LOSC Lille,Mohamed-Amine Ezzarhouni,Goalkeeper,18,,
FR1,2023,LOSC Lille,Leny Yoro,Centre-Back,18,50000000.0,01/07/2022
FR1,2023,LOSC Lille,Bafodé Diakité,Centre-Back,23,18000000.0,05/08/2022
FR1,2023,LOSC Lille,Tiago Djaló,Centre-Back,24,12000000.0,01/08/2019
FR1,2023,LOSC Lille,Alexsandro,Centre-Back,24,8000000.0,01/07/2022
FR1,2023,LOSC Lille,Samuel Umtiti,Centre-Back,30,2500000.0,22/07/2023
FR1,2023,LOSC Lille,Rafael Fernandes,Centre-Back,22,1500000.0,31/01/2024
FR1,2023,LOSC Lille,Ousmane Touré,Centre-Back,19,50000.0,01/07/2024
FR1,2023,LOSC Lille,Gabriel Gudmundsson,Left-Back,25,5000000.0,31/08/2021
FR1,2023,LOSC Lille,Ismaily,Left-Back,34,1800000.0,04/08/2022
FR1,2023,LOSC Lille,Vincent Burlet,Left-Back,18,,01/07/2024
FR1,2023,LOSC Lille,Tiago Santos,Right-Back,21,15000000.0,05/07/2023
FR1,2023,LOSC Lille,Akim Zedadka,Right-Back,29,2000000.0,01/07/2022
FR1,2023,LOSC Lille,Carlos Baleba,Defensive Midfield,20,22000000.0,01/07/2022
FR1,2023,LOSC Lille,Nabil Bentaleb,Defensive Midfield,29,10000000.0,28/08/2023
FR1,2023,LOSC Lille,Benjamin André,Defensive Midfield,33,8000000.0,17/07/2019
FR1,2023,LOSC Lille,Ignacio Miramón,Defensive Midfield,21,2500000.0,10/08/2023
FR1,2023,LOSC Lille,Ayyoub Bouaddi,Central Midfield,16,6000000.0,01/07/2023
FR1,2023,LOSC Lille,Lilian Baret,Central Midfield,18,,
FR1,2023,LOSC Lille,Alan Virginius,Left Midfield,21,3500000.0,17/08/2022
FR1,2023,LOSC Lille,Angel Gomes,Attacking Midfield,23,25000000.0,09/08/2020
FR1,2023,LOSC Lille,Yusuf Yazıcı,Attacking Midfield,27,10000000.0,06/08/2019
FR1,2023,LOSC Lille,Hákon Arnar Haraldsson,Attacking Midfield,21,9000000.0,17/07/2023
FR1,2023,LOSC Lille,Rémy Cabella,Attacking Midfield,34,3500000.0,10/07/2022
FR1,2023,LOSC Lille,Tiago Morais,Left Winger,20,3000000.0,30/01/2024
FR1,2023,LOSC Lille,Ivan Cavaleiro,Left Winger,30,2000000.0,10/08/2023
FR1,2023,LOSC Lille,Joffrey Bazié,Left Winger,20,100000.0,
FR1,2023,LOSC Lille,Edon Zhegrova,Right Winger,25,25000000.0,14/01/2022
FR1,2023,LOSC Lille,Adam Ounas,Right Winger,27,4000000.0,01/09/2022
FR1,2023,LOSC Lille,Aaron Malouda,Right Winger,18,150000.0,
FR1,2023,LOSC Lille,Ichem Ferrah,Right Winger,18,100000.0,01/07/2024
FR1,2023,LOSC Lille,Adame Faïz,Right Winger,19,,
FR1,2023,LOSC Lille,Jonathan David,Centre-Forward,24,50000000.0,11/08/2020
FR1,2023,LOSC Lille,Andrej Ilic,Centre-Forward,24,3000000.0,01/02/2024
FR1,2023,LOSC Lille,Amine Messoussa,Centre-Forward,19,400000.0,
FR1,2023,LOSC Lille,Trévis Dago,Centre-Forward,19,200000.0,
FR1,2023,Olympique Marseille,Pau López,Goalkeeper,29,10000000.0,01/07/2022
FR1,2023,Olympique Marseille,Rubén Blanco,Goalkeeper,28,2000000.0,30/07/2023
FR1,2023,Olympique Marseille,Simon Ngapandouetnbu,Goalkeeper,21,300000.0,11/10/2019
FR1,2023,Olympique Marseille,Jelle Van Neck,Goalkeeper,20,100000.0,
FR1,2023,Olympique Marseille,Leonardo Balerdi,Centre-Back,25,20000000.0,03/07/2021
FR1,2023,Olympique Marseille,Chancel Mbemba,Centre-Back,29,15000000.0,15/07/2022
FR1,2023,Olympique Marseille,Samuel Gigot,Centre-Back,30,9000000.0,29/01/2022
FR1,2023,Olympique Marseille,Isaak Touré,Centre-Back,21,7000000.0,01/07/2022
FR1,2023,Olympique Marseille,Bamo Meïté,Centre-Back,22,6000000.0,01/07/2024
FR1,2023,Olympique Marseille,Roggerio Nyakossi,Centre-Back,20,100000.0,
FR1,2023,Olympique Marseille,Yakine Said M'Madi,Centre-Back,20,100000.0,
FR1,2023,Olympique Marseille,Stéphane Sparagna,Centre-Back,29,50000.0,20/07/2015
FR1,2023,Olympique Marseille,Renan Lodi,Left-Back,26,18000000.0,14/07/2023
FR1,2023,Olympique Marseille,Quentin Merlin,Left-Back,22,10000000.0,26/01/2024
FR1,2023,Olympique Marseille,Ulisses Garcia,Left-Back,28,4000000.0,16/01/2024
FR1,2023,Olympique Marseille,Emran Soglo,Left-Back,18,1000000.0,01/07/2023
FR1,2023,Olympique Marseille,Jonathan Clauss,Right-Back,31,12000000.0,20/07/2022
FR1,2023,Olympique Marseille,Amir Murillo,Right-Back,28,4000000.0,30/08/2023
FR1,2023,Olympique Marseille,Amay Caprice,Right-Back,19,100000.0,
FR1,2023,Olympique Marseille,Léo Jousselin,Right-Back,22,,
FR1,2023,Olympique Marseille,Brice Negouai,Right-Back,22,,
FR1,2023,Olympique Marseille,Geoffrey Kondogbia,Defensive Midfield,31,12000000.0,01/07/2023
FR1,2023,Olympique Marseille,Jean Onana,Defensive Midfield,24,4000000.0,08/01/2024
FR1,2023,Olympique Marseille,Raimane Daou,Defensive Midfield,19,150000.0,
FR1,2023,Olympique Marseille,Noam Mayoka-Tika,Defensive Midfield,20,50000.0,
FR1,2023,Olympique Marseille,Mattéo Guendouzi,Central Midfield,25,25000000.0,01/07/2022
FR1,2023,Olympique Marseille,Jordan Veretout,Central Midfield,31,15000000.0,05/08/2022
FR1,2023,Olympique Marseille,Azzedine Ounahi,Central Midfield,24,12000000.0,29/01/2023
FR1,2023,Olympique Marseille,Valentin Rongier,Central Midfield,29,12000000.0,03/09/2019
FR1,2023,Olympique Marseille,Pape Gueye,Central Midfield,25,6000000.0,01/07/2020
FR1,2023,Olympique Marseille,Bilal Nadir,Central Midfield,20,500000.0,01/07/2023
FR1,2023,Olympique Marseille,Paolo Sciortino,Central Midfield,20,100000.0,
FR1,2023,Olympique Marseille,Gaël Lafont,Central Midfield,18,,
FR1,2023,Olympique Marseille,Luis Henrique,Right Midfield,22,8000000.0,25/09/2020
FR1,2023,Olympique Marseille,Alexandre Tunkadi,Attacking Midfield,18,,
FR1,2023,Olympique Marseille,Darryl Bakola,Attacking Midfield,16,,03/09/2024
FR1,2023,Olympique Marseille,Amine Harit,Left Winger,27,15000000.0,01/07/2023
FR1,2023,Olympique Marseille,Ismaïla Sarr,Right Winger,26,18000000.0,24/07/2023
FR1,2023,Olympique Marseille,Iliman Ndiaye,Right Winger,24,15000000.0,01/08/2023
FR1,2023,Olympique Marseille,Cengiz Ünder,Right Winger,26,14000000.0,01/07/2022
FR1,2023,Olympique Marseille,François Mughe,Right Winger,20,800000.0,01/07/2023
FR1,2023,Olympique Marseille,Alexis Kabamba,Right Winger,18,,
FR1,2023,Olympique Marseille,Keyliane Abdallah,Right Winger,18,,01/07/2026
FR1,2023,Olympique Marseille,Joaquín Correa,Second Striker,29,6000000.0,25/08/2023
FR1,2023,Olympique Marseille,Vitinha,Centre-Forward,24,14000000.0,31/01/2023
FR1,2023,Olympique Marseille,Faris Moumbagna,Centre-Forward,23,10000000.0,20/01/2024
FR1,2023,Olympique Marseille,Pierre-Emerick Aubameyang,Centre-Forward,35,5000000.0,31/07/2025
FR1,2023,Olympique Marseille,Sofiane Sidi Ali,Centre-Forward,28,50000.0,
FR1,2023,Olympique Marseille,Iuri Moreira,Centre-Forward,20,,
FR1,2023,Olympique Lyon,Lucas Perri,Goalkeeper,26,6000000.0,05/01/2024
FR1,2023,Olympique Lyon,Anthony Lopes,Goalkeeper,33,4000000.0,01/07/2011
FR1,2023,Olympique Lyon,Mathieu Patouillet,Goalkeeper,20,400000.0,01/07/2023
FR1,2023,Olympique Lyon,Justin Bengui,Goalkeeper,18,300000.0,31/08/2023
FR1,2023,Olympique Lyon,Rémy Riou,Goalkeeper,36,250000.0,01/07/2022
FR1,2023,Olympique Lyon,Duje Caleta-Car,Centre-Back,27,7000000.0,08/07/2024
FR1,2023,Olympique Lyon,Sinaly Diomandé,Centre-Back,23,4000000.0,01/07/2020
FR1,2023,Olympique Lyon,Adryelson,Centre-Back,26,4000000.0,05/01/2024
FR1,2023,Olympique Lyon,Clinton Mata,Centre-Back,31,4000000.0,06/07/2023
FR1,2023,Olympique Lyon,Dejan Lovren,Centre-Back,34,1200000.0,02/01/2023
FR1,2023,Olympique Lyon,Mamadou Sarr,Centre-Back,18,1000000.0,01/07/2023
FR1,2023,Olympique Lyon,Nicolás Tagliafico,Left-Back,31,8000000.0,23/07/2022
FR1,2023,Olympique Lyon,Henrique Silva,Left-Back,30,1000000.0,01/07/2021
FR1,2023,Olympique Lyon,Jake O'Brien,Right-Back,23,12000000.0,15/08/2023
FR1,2023,Olympique Lyon,Ainsley Maitland-Niles,Right-Back,26,9000000.0,07/08/2023
FR1,2023,Olympique Lyon,Saël Kumbedi,Right-Back,19,7000000.0,31/08/2022
FR1,2023,Olympique Lyon,Orel Mangala,Defensive Midfield,26,20000000.0,02/07/2024
FR1,2023,Olympique Lyon,Johann Lepenant,Defensive Midfield,21,6000000.0,01/07/2022
FR1,2023,Olympique Lyon,Skelly Alvero,Defensive Midfield,22,4000000.0,05/07/2023
FR1,2023,Olympique Lyon,Nemanja Matić,Defensive Midfield,35,3000000.0,27/01/2024
FR1,2023,Olympique Lyon,Paul Akouokou,Defensive Midfield,26,1500000.0,01/09/2023
FR1,2023,Olympique Lyon,Maxence Caqueret,Central Midfield,24,20000000.0,14/12/2018
FR1,2023,Olympique Lyon,Corentin Tolisso,Central Midfield,29,5000000.0,01/07/2022
FR1,2023,Olympique Lyon,Mahamadou Diawara,Central Midfield,19,3000000.0,01/07/2023
FR1,2023,Olympique Lyon,Mohamed El Arouch,Central Midfield,20,1500000.0,01/07/2022
FR1,2023,Olympique Lyon,Chaïm El Djebali,Central Midfield,20,300000.0,
FR1,2023,Olympique Lyon,Diego Moreira,Left Midfield,19,3000000.0,01/09/2023
FR1,2023,Olympique Lyon,Rayan Cherki,Attacking Midfield,20,25000000.0,01/01/2020
FR1,2023,Olympique Lyon,Jeff Reine-Adélaïde,Attacking Midfield,26,2000000.0,14/08/2019
FR1,2023,Olympique Lyon,Bradley Barcola,Left Winger,21,50000000.0,07/01/2022
FR1,2023,Olympique Lyon,Saïd Benrahma,Left Winger,28,20000000.0,01/07/2024
FR1,2023,Olympique Lyon,Malick Fofana,Left Winger,19,15000000.0,10/01/2024
FR1,2023,Olympique Lyon,Jeffinho,Left Winger,24,5000000.0,31/01/2023
FR1,2023,Olympique Lyon,Ernest Nuamah,Right Winger,20,18000000.0,07/07/2024
FR1,2023,Olympique Lyon,Gift Orban,Centre-Forward,21,15000000.0,18/01/2024
FR1,2023,Olympique Lyon,Alexandre Lacazette,Centre-Forward,33,9000000.0,01/07/2022
FR1,2023,Olympique Lyon,Amin Sarr,Centre-Forward,23,4000000.0,30/01/2023
FR1,2023,Olympique Lyon,Mama Baldé,Centre-Forward,28,4000000.0,08/07/2024
FR1,2023,Olympique Lyon,Tino Kadewere,Centre-Forward,28,2500000.0,22/01/2020
FR1,2023,OGC Nice,Marcin Bulka,Goalkeeper,24,20000000.0,01/07/2022
FR1,2023,OGC Nice,Maxime Dupé,Goalkeeper,31,1500000.0,28/01/2024
FR1,2023,OGC Nice,Salvatore Sirigu,Goalkeeper,37,275000.0,18/09/2023
FR1,2023,OGC Nice,Teddy Boulhendi,Goalkeeper,23,100000.0,01/07/2020
FR1,2023,OGC Nice,Jean-Clair Todibo,Centre-Back,24,35000000.0,01/07/2021
FR1,2023,OGC Nice,Youssouf Ndayishimiye,Centre-Back,25,15000000.0,25/01/2023
FR1,2023,OGC Nice,Robson Bambu,Centre-Back,26,3000000.0,01/07/2020
FR1,2023,OGC Nice,Antoine Mendy,Centre-Back,20,800000.0,01/07/2022
FR1,2023,OGC Nice,Dante,Centre-Back,40,500000.0,23/08/2016
FR1,2023,OGC Nice,Amidou Doumbouya,Centre-Back,16,300000.0,01/07/2025
FR1,2023,OGC Nice,Yannis Nahounou,Centre-Back,20,50000.0,
FR1,2023,OGC Nice,Melvin Bard,Left-Back,23,12000000.0,16/07/2021
FR1,2023,OGC Nice,Romain Perraud,Left-Back,26,5000000.0,28/08/2023
FR1,2023,OGC Nice,Ayoub Amraoui,Left-Back,20,1500000.0,01/01/2023
FR1,2023,OGC Nice,Jordan Lotomba,Right-Back,25,8000000.0,03/08/2020
FR1,2023,OGC Nice,Youcef Atal,Right-Back,28,4300000.0,17/07/2018
FR1,2023,OGC Nice,Valentin Rosier,Right-Back,27,4000000.0,18/01/2024
FR1,2023,OGC Nice,Pablo Rosario,Defensive Midfield,27,8000000.0,27/07/2021
FR1,2023,OGC Nice,Alexis Beka Beka,Defensive Midfield,23,1500000.0,01/08/2022
FR1,2023,OGC Nice,Reda Belahyane,Defensive Midfield,20,500000.0,01/01/2023
FR1,2023,OGC Nice,Khéphren Thuram,Central Midfield,23,35000000.0,06/07/2019
FR1,2023,OGC Nice,Hicham Boudaoui,Central Midfield,24,9000000.0,02/09/2019
FR1,2023,OGC Nice,Morgan Sanson,Central Midfield,29,8000000.0,01/07/2024
FR1,2023,OGC Nice,Issiaga Camara,Central Midfield,19,100000.0,01/07/2024
FR1,2023,OGC Nice,Daouda Traoré,Central Midfield,17,50000.0,
FR1,2023,OGC Nice,Sami Wattel,Central Midfield,18,,
FR1,2023,OGC Nice,Tom Louchet,Right Midfield,21,3000000.0,01/07/2023
FR1,2023,OGC Nice,Alexis Claude-Maurice,Attacking Midfield,26,3500000.0,29/08/2019
FR1,2023,OGC Nice,Jérémie Boga,Left Winger,27,15000000.0,25/07/2023
FR1,2023,OGC Nice,Sofiane Diop,Left Winger,24,12000000.0,29/08/2022
FR1,2023,OGC Nice,Aliou Baldé,Left Winger,21,800000.0,01/09/2023
FR1,2023,OGC Nice,Mohamed-Ali Cho,Right Winger,20,10000000.0,08/01/2024
FR1,2023,OGC Nice,Evann Guessand,Right Winger,22,8000000.0,01/07/2020
FR1,2023,OGC Nice,Badredine Bouanani,Right Winger,19,5000000.0,07/07/2022
FR1,2023,OGC Nice,Billal Brahimi,Right Winger,24,3000000.0,28/01/2022
FR1,2023,OGC Nice,Kaïl Boudache,Right Winger,18,,01/01/2026
FR1,2023,OGC Nice,Terem Moffi,Centre-Forward,25,25000000.0,01/07/2023
FR1,2023,OGC Nice,Gaëtan Laborde,Centre-Forward,30,10000000.0,01/09/2022
FR1,2023,RC Lens,Brice Samba,Goalkeeper,30,15000000.0,05/07/2022
FR1,2023,RC Lens,Wuilker Fariñez,Goalkeeper,26,700000.0,01/07/2021
FR1,2023,RC Lens,Jean-Louis Leca,Goalkeeper,38,200000.0,01/07/2018
FR1,2023,RC Lens,Yannick Pandor,Goalkeeper,23,100000.0,01/07/2022
FR1,2023,RC Lens,Kevin Danso,Centre-Back,25,25000000.0,06/08/2021
FR1,2023,RC Lens,Facundo Medina,Centre-Back,25,25000000.0,02/07/2020
FR1,2023,RC Lens,Jonathan Gradit,Centre-Back,31,4500000.0,20/08/2019
FR1,2023,RC Lens,Abdukodir Khusanov,Centre-Back,20,2500000.0,24/07/2023
FR1,2023,RC Lens,Julien Le Cardinal,Centre-Back,26,1500000.0,15/11/2022
FR1,2023,RC Lens,Keny Mbala,Centre-Back,20,50000.0,
FR1,2023,RC Lens,Deiver Machado,Left-Back,30,4000000.0,07/07/2021
FR1,2023,RC Lens,Faitout Maouassa,Left-Back,25,4000000.0,01/09/2023
FR1,2023,RC Lens,Jhoanner Chávez,Left-Back,22,2000000.0,01/07/2024
FR1,2023,RC Lens,Massadio Haïdara,Left-Back,31,2000000.0,01/07/2018
FR1,2023,RC Lens,Przemyslaw Frankowski,Right-Back,29,9000000.0,05/08/2021
FR1,2023,RC Lens,Ruben Aguilar,Right-Back,31,5000000.0,01/09/2023
FR1,2023,RC Lens,Tom Pouilly,Right-Back,21,,06/07/2024
FR1,2023,RC Lens,Salis Abdul Samed,Defensive Midfield,24,8000000.0,01/07/2022
FR1,2023,RC Lens,Nampalys Mendy,Defensive Midfield,32,3000000.0,04/09/2023
FR1,2023,RC Lens,Noah Diliberto,Defensive Midfield,22,500000.0,
FR1,2023,RC Lens,Fodé Sylla,Defensive Midfield,18,200000.0,01/07/2025
FR1,2023,RC Lens,Andy Diouf,Central Midfield,21,9000000.0,02/07/2023
FR1,2023,RC Lens,Neil El Aynaoui,Central Midfield,22,8000000.0,01/07/2023
FR1,2023,RC Lens,Adrien Thomasson,Central Midfield,30,5000000.0,12/01/2023
FR1,2023,RC Lens,Stijn Spierings,Central Midfield,28,4500000.0,01/07/2023
