league,season,team,player,nation,pos,age,born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt
ITA-Serie A,2324,Roma,Lorenzo Pellegrini,ITA,MF,27,1996,20.7,8,47,20,42.6,2.28,0.97,0.15,0.35,1,1
ITA-Serie A,2324,Roma,Mile Svilar,SRB,GK,23,1999,15.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Roma,Niccolò Pisilli,ITA,MF,18,2004,0.1,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Roma,Nicola Zalewski,POL,"MF,FW",21,2002,10.8,0,16,1,6.3,1.49,0.09,0.0,0.0,0,0
ITA-Serie A,2324,Roma,Obite N'Dicka,CIV,DF,23,1999,24.1,0,9,1,11.1,0.37,0.04,0.0,0.0,0,0
ITA-Serie A,2324,Roma,Ola Solbakken,NOR,FW,24,1998,0.3,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Roma,Paulo Dybala,ARG,"FW,MF",29,1993,21.8,13,59,23,39.0,2.71,1.06,0.1,0.26,7,7
ITA-Serie A,2324,Roma,Rasmus Kristensen,DEN,"MF,DF",26,1997,19.4,1,9,3,33.3,0.46,0.15,0.11,0.33,0,0
ITA-Serie A,2324,Roma,Renato Sanches,POR,MF,25,1997,1.6,1,2,1,50.0,1.23,0.62,0.5,1.0,0,0
ITA-Serie A,2324,Roma,Riccardo Pagano,ITA,MF,18,2004,0.6,0,1,0,0.0,1.76,0.0,0.0,,0,0
ITA-Serie A,2324,Roma,Rick Karsdorp,NED,"MF,DF",28,1995,13.2,0,8,1,12.5,0.6,0.08,0.0,0.0,0,0
ITA-Serie A,2324,Roma,Romelu Lukaku,BEL,FW,30,1993,29.3,13,65,28,43.1,2.22,0.95,0.2,0.46,0,1
ITA-Serie A,2324,Roma,Rui Patrício,POR,GK,35,1988,23.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Roma,Sardar Azmoun,IRN,"FW,MF",28,1995,6.5,3,16,7,43.8,2.46,1.08,0.19,0.43,0,0
ITA-Serie A,2324,Roma,Stephan El Shaarawy,ITA,"FW,MF",30,1992,19.3,3,40,11,27.5,2.07,0.57,0.08,0.27,0,0
ITA-Serie A,2324,Roma,Tammy Abraham,ENG,FW,25,1997,2.7,1,4,2,50.0,1.49,0.74,0.25,0.5,0,0
ITA-Serie A,2324,Roma,Tommaso Baldanzi,ITA,"MF,FW",20,2003,5.8,0,15,3,20.0,2.61,0.52,0.0,0.0,0,0
ITA-Serie A,2324,Roma,Zeki Çelik,TUR,"DF,MF",26,1997,7.5,0,2,1,50.0,0.27,0.13,0.0,0.0,0,0
ITA-Serie A,2324,Salernitana,Agustín Martegani,ARG,MF,23,2000,8.1,1,15,4,26.7,1.85,0.49,0.07,0.25,0,0
ITA-Serie A,2324,Salernitana,Alessandro Zanoli,ITA,"MF,DF",22,2000,10.2,0,3,1,33.3,0.29,0.1,0.0,0.0,0,0
ITA-Serie A,2324,Salernitana,Andres Sfait,ROU,MF,18,2004,0.3,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Salernitana,Antonio Candreva,ITA,MF,36,1987,30.6,6,65,21,32.3,2.13,0.69,0.08,0.24,1,1
ITA-Serie A,2324,Salernitana,Benoît Costil,FRA,GK,36,1987,13.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Salernitana,Boulaye Dia,SEN,"FW,MF",26,1996,12.7,4,29,10,34.5,2.28,0.79,0.1,0.3,1,1
ITA-Serie A,2324,Salernitana,Chukwubuikem Ikwuemesi,NGA,FW,21,2001,11.8,1,22,8,36.4,1.87,0.68,0.05,0.13,0,0
ITA-Serie A,2324,Salernitana,Domagoj Bradarić,CRO,"MF,DF",23,1999,30.5,0,19,4,21.1,0.62,0.13,0.0,0.0,0,0
ITA-Serie A,2324,Salernitana,Dylan Bronn,TUN,DF,28,1995,0.6,0,1,0,0.0,1.73,0.0,0.0,,0,0
ITA-Serie A,2324,Salernitana,Emanuel Vignato,ITA,"MF,FW",22,2000,3.5,0,1,0,0.0,0.29,0.0,0.0,,0,0
ITA-Serie A,2324,Salernitana,Emil Bohinen,NOR,MF,24,1999,5.9,0,4,0,0.0,0.67,0.0,0.0,,0,0
ITA-Serie A,2324,Salernitana,Erik Botheim,NOR,"FW,MF",23,2000,3.5,0,1,0,0.0,0.28,0.0,0.0,,0,0
ITA-Serie A,2324,Salernitana,Federico Fazio,ARG,DF,36,1987,15.1,1,8,2,25.0,0.53,0.13,0.13,0.5,0,0
ITA-Serie A,2324,Salernitana,Flavius Daniliuc,AUT,DF,22,2001,8.3,0,2,0,0.0,0.24,0.0,0.0,,0,0
ITA-Serie A,2324,Salernitana,Gerardo Fusco,ITA,FW,18,2005,0.2,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Salernitana,Giulio Maggiore,ITA,MF,25,1998,20.0,4,23,10,43.5,1.15,0.5,0.17,0.4,0,0
ITA-Serie A,2324,Salernitana,Grigoris Kastanos,CYP,MF,25,1998,16.4,3,30,10,33.3,1.82,0.61,0.1,0.3,0,0
ITA-Serie A,2324,Salernitana,Guillermo Ochoa,MEX,GK,38,1985,21.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Salernitana,Iron Gomis,FRA,MF,23,1999,1.5,0,3,1,33.3,2.01,0.67,0.0,0.0,0,0
ITA-Serie A,2324,Salernitana,Jovane Cabral,CPV,"MF,FW",25,1998,7.5,1,25,9,36.0,3.32,1.19,0.04,0.11,0,0
ITA-Serie A,2324,Salernitana,Junior Sambia,CTA,MF,26,1996,11.5,1,12,4,33.3,1.05,0.35,0.08,0.25,0,0
ITA-Serie A,2324,Salernitana,Jérôme Boateng,GER,DF,34,1988,2.6,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Salernitana,Kostas Manolas,GRE,DF,32,1991,5.4,0,2,0,0.0,0.37,0.0,0.0,,0,0
ITA-Serie A,2324,Salernitana,Lassana Coulibaly,MLI,MF,27,1996,23.1,0,13,3,23.1,0.56,0.13,0.0,0.0,0,0
ITA-Serie A,2324,Salernitana,Lorenzo Pirola,ITA,DF,21,2002,22.1,1,15,4,26.7,0.68,0.18,0.07,0.25,0,0
ITA-Serie A,2324,Salernitana,Loum Tchaouna,FRA,"MF,FW",19,2003,23.3,4,44,15,34.1,1.89,0.64,0.09,0.27,0,0
ITA-Serie A,2324,Salernitana,Mamadou Coulibaly,SEN,MF,24,1999,0.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Salernitana,Marco Pellegrino,ARG,DF,21,2002,6.1,0,2,0,0.0,0.33,0.0,0.0,,0,0
ITA-Serie A,2324,Salernitana,Mateusz Łęgowski,POL,MF,20,2003,12.7,0,7,1,14.3,0.55,0.08,0.0,0.0,0,0
ITA-Serie A,2324,Salernitana,Matteo Lovato,ITA,DF,23,2000,10.5,0,1,0,0.0,0.1,0.0,0.0,,0,0
ITA-Serie A,2324,Salernitana,Niccolò Pierozzi,ITA,DF,21,2001,9.7,1,8,2,25.0,0.83,0.21,0.13,0.5,0,0
ITA-Serie A,2324,Salernitana,Norbert Gyömbér,SVK,DF,31,1992,19.6,0,4,0,0.0,0.2,0.0,0.0,,0,0
ITA-Serie A,2324,Salernitana,Pasquale Mazzocchi,ITA,"MF,DF",28,1995,14.1,0,8,1,12.5,0.57,0.07,0.0,0.0,0,0
ITA-Serie A,2324,Salernitana,Shon Weissman,ISR,FW,27,1996,5.5,1,6,1,16.7,1.09,0.18,0.17,1.0,0,0
ITA-Serie A,2324,Salernitana,Simeon Nwankwo,NGA,FW,31,1992,7.6,3,13,7,53.8,1.71,0.92,0.23,0.43,0,0
ITA-Serie A,2324,Salernitana,Toma Bašić,CRO,MF,26,1996,12.9,0,12,1,8.3,0.93,0.08,0.0,0.0,0,0
ITA-Serie A,2324,Salernitana,Triantafyllos Pasaridīs,GRE,DF,27,1996,5.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Salernitana,Trivante Stewart,JAM,FW,23,2000,1.1,0,2,1,50.0,1.8,0.9,0.0,0.0,0,0
ITA-Serie A,2324,Salernitana,Vincenzo Fiorillo,ITA,GK,33,1990,4.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Sassuolo,Alessio Cragno,ITA,GK,29,1994,3.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Sassuolo,Andrea Consigli,ITA,GK,36,1987,35.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Sassuolo,Andrea Pinamonti,ITA,FW,24,1999,34.2,11,84,22,26.2,2.46,0.64,0.11,0.41,2,3
ITA-Serie A,2324,Sassuolo,Armand Lauriente,FRA,"MF,FW",24,1998,32.3,5,84,30,35.7,2.6,0.93,0.06,0.17,0,0
ITA-Serie A,2324,Sassuolo,Cristian Volpato,AUS,"MF,FW",19,2003,7.2,1,12,7,58.3,1.67,0.98,0.08,0.14,0,0
ITA-Serie A,2324,Sassuolo,Daniel Boloca,ROU,MF,24,1998,22.5,1,13,4,30.8,0.58,0.18,0.08,0.25,0,0
ITA-Serie A,2324,Sassuolo,Domenico Berardi,ITA,"MF,FW",28,1994,15.9,9,51,24,47.1,3.21,1.51,0.08,0.17,5,5
ITA-Serie A,2324,Sassuolo,Emil Ceide,NOR,"FW,MF",21,2001,2.0,0,2,0,0.0,1.02,0.0,0.0,,0,0
ITA-Serie A,2324,Sassuolo,Filippo Missori,ITA,MF,19,2004,3.0,0,4,1,25.0,1.35,0.34,0.0,0.0,0,0
ITA-Serie A,2324,Sassuolo,Gian Marco Ferrari,ITA,DF,31,1992,25.2,1,16,6,37.5,0.63,0.24,0.06,0.17,0,0
ITA-Serie A,2324,Sassuolo,Grégoire Defrel,MTQ,"MF,FW",32,1991,8.4,1,12,3,25.0,1.43,0.36,0.08,0.33,0,0
ITA-Serie A,2324,Sassuolo,Jeremy Toljan,GER,DF,28,1994,23.1,0,12,3,25.0,0.52,0.13,0.0,0.0,0,0
ITA-Serie A,2324,Sassuolo,Josh Doig,SCO,"DF,MF",21,2002,14.9,0,8,2,25.0,0.54,0.13,0.0,0.0,0,0
ITA-Serie A,2324,Sassuolo,Justin Kumi,ITA,MF,19,2004,0.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Sassuolo,Kevin Miranda,ITA,DF,20,2003,0.2,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Sassuolo,Kristian Thorstvedt,NOR,MF,24,1999,26.6,6,42,15,35.7,1.58,0.56,0.14,0.4,0,0
ITA-Serie A,2324,Sassuolo,Luca Lipani,ITA,MF,18,2005,4.3,0,3,1,33.3,0.7,0.23,0.0,0.0,0,0
ITA-Serie A,2324,Sassuolo,Marash Kumbulla,ALB,DF,23,2000,4.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Sassuolo,Marcus Pedersen,NOR,DF,23,2000,17.9,0,3,0,0.0,0.17,0.0,0.0,,0,0
ITA-Serie A,2324,Sassuolo,Martin Erlić,CRO,DF,25,1998,29.1,1,8,3,37.5,0.28,0.1,0.13,0.33,0,0
ITA-Serie A,2324,Sassuolo,Matheus Henrique,BRA,MF,25,1997,27.8,2,19,7,36.8,0.68,0.25,0.11,0.29,0,0
ITA-Serie A,2324,Sassuolo,Mattia Viti,ITA,DF,21,2002,10.9,1,4,1,25.0,0.37,0.09,0.25,1.0,0,0
ITA-Serie A,2324,Sassuolo,Matías Viña,URU,DF,25,1997,11.3,0,8,2,25.0,0.71,0.18,0.0,0.0,0,0
ITA-Serie A,2324,Sassuolo,Maxime Lopez,FRA,MF,25,1997,1.6,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Sassuolo,Nedim Bajrami,ALB,"MF,FW",24,1999,14.6,2,32,9,28.1,2.2,0.62,0.06,0.22,0,0
ITA-Serie A,2324,Sassuolo,Pedro Obiang,EQG,MF,31,1992,5.0,0,2,0,0.0,0.4,0.0,0.0,,0,0
ITA-Serie A,2324,Sassuolo,Ruan,BRA,DF,24,1999,16.8,0,7,2,28.6,0.42,0.12,0.0,0.0,0,0
ITA-Serie A,2324,Sassuolo,Samu Castillejo,ESP,"MF,FW",28,1995,6.0,0,6,2,33.3,1.01,0.34,0.0,0.0,0,0
ITA-Serie A,2324,Sassuolo,Samuele Mulattieri,ITA,FW,22,2000,5.1,0,13,5,38.5,2.53,0.97,0.0,0.0,0,0
ITA-Serie A,2324,Sassuolo,Uroš Račić,SRB,MF,25,1998,9.1,1,17,4,23.5,1.87,0.44,0.06,0.25,0,0
ITA-Serie A,2324,Torino,Adam Masina,MAR,DF,29,1994,11.4,0,5,1,20.0,0.44,0.09,0.0,0.0,0,0
ITA-Serie A,2324,Torino,Adrien Tameze,CMR,"DF,MF",29,1994,23.8,0,9,0,0.0,0.38,0.0,0.0,,0,0
ITA-Serie A,2324,Torino,Alessandro Buongiorno,ITA,DF,24,1999,28.1,3,13,6,46.2,0.46,0.21,0.23,0.5,0,0
ITA-Serie A,2324,Torino,Alessandro Dellavalle,ITA,DF,19,2004,0.2,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Torino,Antonio Sanabria,PAR,FW,27,1996,23.7,5,54,16,29.6,2.28,0.68,0.06,0.19,2,2
ITA-Serie A,2324,Torino,Brandon Soppy,FRA,MF,21,2002,2.0,0,1,0,0.0,0.51,0.0,0.0,,0,0
ITA-Serie A,2324,Torino,David Okereke,NGA,"FW,MF",25,1997,2.8,0,8,5,62.5,2.86,1.79,0.0,0.0,0,0
ITA-Serie A,2324,Torino,David Zima,CZE,DF,22,2000,1.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Torino,Demba Seck,SEN,MF,22,2001,4.7,0,9,2,22.2,1.91,0.42,0.0,0.0,0,0
ITA-Serie A,2324,Torino,Duván Zapata,COL,FW,32,1991,32.0,12,99,38,38.4,3.09,1.19,0.12,0.32,0,0
ITA-Serie A,2324,Torino,Gvidas Gineitis,LTU,MF,19,2004,6.0,0,9,2,22.2,1.51,0.33,0.0,0.0,0,0
ITA-Serie A,2324,Torino,Ivan Ilić,SRB,MF,22,2001,23.3,3,27,11,40.7,1.16,0.47,0.11,0.27,0,0
ITA-Serie A,2324,Torino,Karol Linetty,POL,MF,28,1995,20.6,0,16,1,6.3,0.78,0.05,0.0,0.0,0,0
ITA-Serie A,2324,Torino,Koffi Djidji,CIV,DF,30,1992,8.4,0,2,0,0.0,0.24,0.0,0.0,,0,0
ITA-Serie A,2324,Torino,Luca Gemello,ITA,GK,23,2000,2.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Torino,Matteo Lovato,ITA,DF,23,2000,6.0,0,1,0,0.0,0.17,0.0,0.0,,0,0
ITA-Serie A,2324,Torino,Mërgim Vojvoda,KVX,"MF,DF",28,1995,15.3,0,9,4,44.4,0.59,0.26,0.0,0.0,0,0
ITA-Serie A,2324,Torino,Nemanja Radonjić,SRB,MF,27,1996,4.2,3,12,5,41.7,2.89,1.2,0.25,0.6,0,0
ITA-Serie A,2324,Torino,Nikola Vlašić,CRO,MF,25,1997,29.0,3,46,11,23.9,1.59,0.38,0.07,0.27,0,0
ITA-Serie A,2324,Torino,Perr Schuurs,NED,DF,23,1999,8.6,1,7,1,14.3,0.82,0.12,0.14,1.0,0,0
ITA-Serie A,2324,Torino,Pietro Pellegri,ITA,"FW,MF",22,2001,8.4,1,13,4,30.8,1.55,0.48,0.08,0.25,0,0
ITA-Serie A,2324,Torino,Raoul Bellanova,ITA,MF,23,2000,33.8,1,32,3,9.4,0.95,0.09,0.03,0.33,0,0
ITA-Serie A,2324,Torino,Ricardo Rodríguez,SUI,"DF,MF",30,1992,30.8,1,11,2,18.2,0.36,0.06,0.09,0.5,0,0
ITA-Serie A,2324,Torino,Saba Sazonov,GEO,DF,21,2002,4.0,0,1,0,0.0,0.25,0.0,0.0,,0,0
ITA-Serie A,2324,Torino,Samuele Ricci,ITA,MF,21,2001,26.6,1,30,5,16.7,1.13,0.19,0.03,0.2,0,0
ITA-Serie A,2324,Torino,Simone Verdi,ITA,"FW,MF",31,1992,0.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Torino,Valentino Lazaro,AUT,MF,27,1996,22.2,0,18,4,22.2,0.81,0.18,0.0,0.0,0,0
ITA-Serie A,2324,Torino,Vanja Milinković-Savić,SRB,GK,26,1997,36.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Torino,Yann Karamoh,FRA,MF,25,1998,1.8,0,2,1,50.0,1.11,0.56,0.0,0.0,0,0
ITA-Serie A,2324,Torino,Zanos Savva,CYP,FW,17,2005,0.3,1,1,1,100.0,3.21,3.21,1.0,1.0,0,0
ITA-Serie A,2324,Udinese,Adam Masina,MAR,MF,29,1994,0.7,0,1,1,100.0,1.41,1.41,0.0,0.0,0,0
ITA-Serie A,2324,Udinese,Antonio Tikvić,CRO,DF,19,2004,0.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Udinese,Axel Guessand,FRA,DF,18,2004,0.5,0,1,0,0.0,2.0,0.0,0.0,,0,0
ITA-Serie A,2324,Udinese,Beto,GNB,FW,25,1998,0.8,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Udinese,Brenner,BRA,"MF,FW",23,2000,2.1,0,4,2,50.0,1.9,0.95,0.0,0.0,0,0
ITA-Serie A,2324,Udinese,Christian Kabasele,BEL,DF,32,1991,9.6,1,6,2,33.3,0.63,0.21,0.17,0.5,0,0
ITA-Serie A,2324,Udinese,Domingos Quina,POR,MF,23,1999,0.1,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Udinese,Enzo Ebosse,CMR,DF,24,1999,0.1,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Udinese,Festy Ebosele,IRL,MF,20,2002,18.9,0,16,5,31.3,0.85,0.26,0.0,0.0,0,0
ITA-Serie A,2324,Udinese,Florian Thauvin,FRA,FW,30,1993,19.0,5,48,15,31.3,2.53,0.79,0.08,0.27,1,1
ITA-Serie A,2324,Udinese,Hassane Kamara,CIV,MF,29,1994,24.7,1,26,8,30.8,1.05,0.32,0.04,0.13,0,0
ITA-Serie A,2324,Udinese,Isaac Success,NGA,"FW,MF",27,1996,9.8,1,19,5,26.3,1.94,0.51,0.05,0.2,0,1
ITA-Serie A,2324,Udinese,Jaka Bijol,SVN,DF,24,1999,23.2,0,15,2,13.3,0.65,0.09,0.0,0.0,0,0
ITA-Serie A,2324,Udinese,Jordan Zemura,ZIM,MF,23,1999,11.5,1,5,3,60.0,0.43,0.26,0.2,0.33,0,0
ITA-Serie A,2324,Udinese,João Ferreira,POR,"DF,MF",22,2001,20.2,0,3,0,0.0,0.15,0.0,0.0,,0,0
ITA-Serie A,2324,Udinese,Keinan Davis,ENG,FW,25,1998,2.1,1,6,3,50.0,2.9,1.45,0.17,0.33,0,0
ITA-Serie A,2324,Udinese,Kingsley Ehizibue,NED,MF,28,1995,10.6,0,18,3,16.7,1.7,0.28,0.0,0.0,0,0
ITA-Serie A,2324,Udinese,Lautaro Gianetti,ARG,DF,29,1993,7.0,1,3,2,66.7,0.43,0.29,0.33,0.5,0,0
ITA-Serie A,2324,Udinese,Lazar Samardzic,SRB,MF,21,2002,26.4,6,57,17,29.8,2.16,0.65,0.09,0.29,1,1
ITA-Serie A,2324,Udinese,Lorenzo Lucca,ITA,FW,22,2000,28.8,8,61,26,42.6,2.12,0.9,0.13,0.31,0,0
ITA-Serie A,2324,Udinese,Maduka Okoye,NGA,GK,23,1999,21.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Udinese,Marco Silvestri,ITA,GK,32,1991,17.0,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Udinese,Marley Aké,FRA,"FW,MF",22,2001,0.1,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Udinese,Martín Payero,ARG,MF,24,1998,20.0,2,38,8,21.1,1.9,0.4,0.05,0.25,0,0
ITA-Serie A,2324,Udinese,Nehuén Pérez,ARG,DF,23,2000,36.0,0,20,2,10.0,0.56,0.06,0.0,0.0,0,0
ITA-Serie A,2324,Udinese,Oier Zarraga,ESP,MF,24,1999,4.5,2,6,2,33.3,1.34,0.45,0.33,1.0,0,0
ITA-Serie A,2324,Udinese,Roberto Pereyra,ARG,"FW,MF",32,1991,20.6,4,28,9,32.1,1.36,0.44,0.11,0.33,1,1
ITA-Serie A,2324,Udinese,Sandi Lovrić,SVN,MF,25,1998,22.1,1,43,12,27.9,1.95,0.54,0.02,0.08,0,0
ITA-Serie A,2324,Udinese,Simone Pafundi,ITA,FW,17,2006,0.1,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Udinese,Thomas Kristensen,DEN,DF,21,2002,23.3,0,10,3,30.0,0.43,0.13,0.0,0.0,0,0
ITA-Serie A,2324,Udinese,Vivaldo Semedo,POR,FW,18,2005,0.1,0,0,0,,0.0,0.0,,,0,0
ITA-Serie A,2324,Udinese,Walace,BRA,MF,28,1995,36.0,2,27,9,33.3,0.75,0.25,0.07,0.22,0,0
FRA-Ligue 1,2324,Brest,Achraf Dari,MAR,DF,24,1999,1.3,0,1,1,100.0,0.74,0.74,0.0,0.0,0,0
FRA-Ligue 1,2324,Brest,Adrien Lebeau,FRA,MF,24,1999,0.6,0,1,0,0.0,1.67,0.0,0.0,,0,0
FRA-Ligue 1,2324,Brest,Axel Camblan,FRA,FW,19,2003,1.0,0,2,0,0.0,2.0,0.0,0.0,,0,0
FRA-Ligue 1,2324,Brest,Bilal Brahimi,ALG,FW,23,2000,2.5,0,4,2,50.0,1.63,0.81,0.0,0.0,0,0
FRA-Ligue 1,2324,Brest,Bradley Locko,FRA,DF,21,2002,32.9,0,12,2,16.7,0.36,0.06,0.0,0.0,0,0
FRA-Ligue 1,2324,Brest,Brendan Chardonnet,FRA,DF,28,1994,33.0,1,19,3,15.8,0.58,0.09,0.05,0.33,0,0
FRA-Ligue 1,2324,Brest,Grégoire Coudert,FRA,GK,24,1999,2.0,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2324,Brest,Hianga'a Mbock,FRA,MF,23,1999,0.1,0,1,0,0.0,10.0,0.0,0.0,,0,0
FRA-Ligue 1,2324,Brest,Hugo Magnetti,FRA,MF,25,1998,26.0,2,36,11,30.6,1.38,0.42,0.06,0.18,0,0
FRA-Ligue 1,2324,Brest,Jonas Martin,FRA,MF,33,1990,13.4,0,10,3,30.0,0.75,0.22,0.0,0.0,0,0
FRA-Ligue 1,2324,Brest,Jordan Amavi,FRA,DF,29,1994,1.0,1,1,1,100.0,0.99,0.99,1.0,1.0,0,0
FRA-Ligue 1,2324,Brest,Julien Le Cardinal,FRA,DF,25,1997,5.3,0,4,2,50.0,0.76,0.38,0.0,0.0,0,0
FRA-Ligue 1,2324,Brest,Jérémy Le Douaron,FRA,"FW,MF",25,1998,18.0,4,50,21,42.0,2.78,1.17,0.08,0.19,0,0
FRA-Ligue 1,2324,Brest,Kamory Doumbia,MLI,MF,20,2003,9.8,6,25,11,44.0,2.56,1.13,0.24,0.55,0,0
FRA-Ligue 1,2324,Brest,Karamoko Dembélé,ENG,"FW,MF",20,2003,0.2,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2324,Brest,Kenny Lala,MAD,DF,31,1991,33.0,2,14,7,50.0,0.42,0.21,0.14,0.29,0,0
FRA-Ligue 1,2324,Brest,Lilian Brassier,FRA,DF,23,1999,29.7,3,12,4,33.3,0.4,0.13,0.25,0.75,0,0
FRA-Ligue 1,2324,Brest,Luck Zogbé,CIV,DF,18,2005,0.1,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2324,Brest,Mahdi Camara,FRA,MF,25,1998,22.4,7,42,15,35.7,1.87,0.67,0.14,0.4,1,1
FRA-Ligue 1,2324,Brest,Marco Bizot,NED,GK,32,1991,32.0,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2324,Brest,Martin Satriano,URU,"FW,MF",22,2001,20.7,4,63,20,31.7,3.04,0.97,0.06,0.2,0,0
FRA-Ligue 1,2324,Brest,Mathias Pereira Lage,POR,"MF,FW",26,1996,13.2,3,36,16,44.4,2.73,1.21,0.08,0.19,0,0
FRA-Ligue 1,2324,Brest,Pierre Lees-Melou,FRA,MF,30,1993,28.0,4,52,13,25.0,1.86,0.46,0.08,0.31,0,0
FRA-Ligue 1,2324,Brest,Romain Del Castillo,FRA,"MF,FW",27,1996,27.7,8,39,17,43.6,1.41,0.61,0.13,0.29,3,3
FRA-Ligue 1,2324,Brest,Steve Mounié,BEN,FW,28,1994,19.7,6,59,24,40.7,3.0,1.22,0.1,0.25,0,0
FRA-Ligue 1,2324,Clermont Foot,Abdellah Baallal,MAR,MF,18,2004,0.0,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2324,Clermont Foot,Alan Virginius,FRA,"MF,FW",20,2003,10.4,0,10,6,60.0,0.96,0.58,0.0,0.0,0,0
FRA-Ligue 1,2324,Clermont Foot,Alidu Seidu,GHA,DF,23,2000,12.6,0,6,1,16.7,0.48,0.08,0.0,0.0,0,0
FRA-Ligue 1,2324,Clermont Foot,Andy Pelmard,MAD,DF,23,2000,33.2,0,2,1,50.0,0.06,0.03,0.0,0.0,0,0
FRA-Ligue 1,2324,Clermont Foot,Aïman Maurer,MAR,MF,18,2004,0.6,0,3,1,33.3,4.82,1.61,0.0,0.0,0,0
FRA-Ligue 1,2324,Clermont Foot,Bilal Boutobba,FRA,"MF,FW",24,1998,10.3,1,25,9,36.0,2.43,0.87,0.04,0.11,0,0
FRA-Ligue 1,2324,Clermont Foot,Cheick Konaté,MLI,"MF,DF",19,2004,11.9,1,14,4,28.6,1.18,0.34,0.07,0.25,0,0
FRA-Ligue 1,2324,Clermont Foot,Chrislain Matsima,FRA,DF,21,2002,13.1,1,5,2,40.0,0.38,0.15,0.2,0.5,0,0
FRA-Ligue 1,2324,Clermont Foot,Elba Rashani,KVX,"MF,FW",30,1993,13.1,2,16,5,31.3,1.23,0.38,0.13,0.4,0,0
FRA-Ligue 1,2324,Clermont Foot,Florent Ogier,FRA,DF,34,1989,10.5,1,7,2,28.6,0.67,0.19,0.14,0.5,0,0
FRA-Ligue 1,2324,Clermont Foot,Grejohn Kyei,FRA,FW,27,1995,11.4,2,31,8,25.8,2.72,0.7,0.03,0.13,1,1
FRA-Ligue 1,2324,Clermont Foot,Habib Keita,MLI,MF,21,2002,14.2,1,20,5,25.0,1.41,0.35,0.05,0.2,0,0
FRA-Ligue 1,2324,Clermont Foot,Ilhan Fakili,FRA,MF,17,2006,1.0,0,4,2,50.0,3.83,1.91,0.0,0.0,0,0
FRA-Ligue 1,2324,Clermont Foot,Jim Allevinah,GAB,MF,28,1995,20.7,2,37,11,29.7,1.79,0.53,0.05,0.18,0,0
FRA-Ligue 1,2324,Clermont Foot,Johan Gastien,FRA,MF,35,1988,25.1,0,11,5,45.5,0.44,0.2,0.0,0.0,0,0
FRA-Ligue 1,2324,Clermont Foot,Joshua M'Bahia,CIV,DF,18,2005,0.2,0,0,0,,0.0,0.0,,,0,0
FRA-Ligue 1,2324,Clermont Foot,Jérémie Bela,ANG,MF,30,1993,2.3,0,6,2,33.3,2.66,0.89,0.0,0.0,0,0
FRA-Ligue 1,2324,Clermont Foot,Jérémy Jacquet,FRA,DF,18,2005,2.8,0,1,0,0.0,0.36,0.0,0.0,,0,0
FRA-Ligue 1,2324,Clermont Foot,Komnen Andrić,SRB,FW,28,1995,1.9,0,3,0,0.0,1.6,0.0,0.0,,0,0
