50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,block_offensive,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_penalty,goalkeeper_body_part,goalkeeper_shot_saved_to_post,pass_cut_back,shot_deflected,shot_saved_to_post,ball_recovery_offensive,pass_no_touch,pass_straight,shot_redirect
,,,,"[41.3, 57.4]",,,,,,,,,,,,,,3.199998,,,,,,,,,,f4b1edd0-f5bb-4a0f-8320-15612eb83dcc,845,,,"[34.8, 58.0]",3857296,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,37,Belgium,782,"['68704d6f-d978-4aff-8ce9-f29f79092182', 'b5e1cd81-8db6-4dc1-94d9-26206d918c7d']",46,,,,,,,,,,,,,,,,,,Belgium,782,00:21:46.015,Carry,,,,,,,,,,,,,,,
,,,,"[39.0, 39.4]",,,,,,,,,,,,,,0.909091,,,,,,,,,,ee0b5ce0-9faf-48ff-a8f3-4a479457c502,848,,,"[38.4, 41.7]",3857296,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,37,Belgium,782,"['45257240-efa8-4b95-b1ab-a8cc0daabc16', '26d1e0bc-2de1-47fc-a9b0-c19f26fcbf76']",50,,,,,,,,,,,,,,,,,,Belgium,782,00:21:50.744,Carry,,,,,,,,,,,,,,,
,,,,"[56.4, 18.0]",,,,,,,,,,,,,,0.879389,,,,,,,,,,d907f738-d03c-4e5e-8929-1f84bccc6e0e,851,,,"[48.8, 18.6]",3857296,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timothy Castagne,6989.0,Left Back,37,Belgium,782,"['71b117d9-4efc-4ebb-a305-8523d98ffae1', '968ee181-4a3a-4883-b757-1d1e2bcc6998']",53,,,,,,,,,,,,,,,,,,Belgium,782,00:21:53.165,Carry,,,,,,,,,,,,,,,
,,,,"[64.5, 3.7]",,,,,,,,,,,,,,0.563381,,,,,,,,,,cea28e51-6f4f-4cae-89b4-e680abed5ffd,855,,,"[64.5, 3.7]",3857296,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing,37,Belgium,782,"['772ea6b2-56d3-4c0d-b696-afe2dd246e76', '45285478-6941-4a0b-bb3a-fb27b138d77c', '8201c779-062e-4f7e-b6af-2407d1f1a158']",55,,,,,,,,,,,,,,,,,,Belgium,782,00:21:55.176,Carry,True,,,,,,,,,,,,,,
,,,,"[18.4, 8.9]",,,,,,,,,,,,,,1.925499,,,,,,,,,,b58908ae-f8fb-4fc1-a253-ea99a71fac1a,860,,,"[25.0, 9.7]",3857296,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,38,Belgium,782,"['99644bb9-cb4f-437e-8289-85f0675d05df', '46def8d0-4631-412c-97fb-80b68b844fa7']",13,,,,,,,,,,,,,,,,,,Belgium,782,00:22:13.454,Carry,,,,,,,,,,,,,,,
,,,,"[11.6, 40.6]",,,,,,,,,,,,,,0.643914,,,,,,,,,,4f8dc94b-3dac-48be-9819-1d8b66233b50,863,,,"[11.6, 38.6]",3857296,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thibaut Courtois,3509.0,Goalkeeper,38,Belgium,782,"['63b688eb-2a91-41e0-bb5a-d128e881c3c8', 'e0026c05-fea8-4fec-8e12-28c322744100']",17,,,,,,,,,,,,,,,,,,Belgium,782,00:22:17.690,Carry,,,,,,,,,,,,,,,
,,,,"[23.9, 36.8]",,,,,,,,,,,,,,1.668716,,,,,,,,,,24249f4b-c3f5-4b92-926f-a184e9798970,866,,,"[21.0, 37.1]",3857296,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leander Dendoncker,6331.0,Right Defensive Midfield,38,Belgium,782,"['6126ba22-2eb9-4054-9586-07c88e80dbfe', '785b300d-bc9f-410f-9021-b5b6eeb1235a']",19,,,,,,,,,,,,,,,,,,Belgium,782,00:22:19.543,Carry,,,,,,,,,,,,,,,
,,,,"[33.4, 19.4]",,,,,,,,,,,,,,0.999456,,,,,,,,,,73290b15-00ee-4cc7-a536-1ad83fe62f72,869,,,"[29.3, 22.3]",3857296,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Timothy Castagne,6989.0,Left Back,38,Belgium,782,"['61d633c5-d9cc-4de6-bfde-e6b5c2ad76f9', 'e0ae7164-59d0-4a26-92e6-6b7cc1d6061f']",23,,,,,,,,,,,,,,,,,,Belgium,782,00:22:23.416,Carry,,,,,,,,,,,,,,,
,,,,"[42.2, 3.7]",,,,,,,,,,,,,,0.57052,,,,,,,,,,3beee2e8-c8de-48de-80e1-dccc9d693ea3,873,,,"[43.6, 2.3]",3857296,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yannick Ferreira Carrasco,5633.0,Left Wing,38,Belgium,782,"['c3074737-df2d-4a97-9a6a-e547eb58dde2', '32ae27f4-f5b1-49c3-ab41-4d86f91079a0', 'b6af7249-c0da-4e2d-80ec-acfb6782bda0']",25,,,,,,,,,,,,,,,,,,Belgium,782,00:22:25.425,Carry,True,,,,,,,,,,,,,,
,,,,"[27.6, 11.5]",,,,,,,,,,,,,,0.701558,,,,,,,,,,2e157feb-300c-4d37-b6ba-b267218fbeca,876,,,"[29.9, 10.0]",3857296,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Timothy Castagne,6989.0,Left Back,38,Belgium,782,"['6b273647-51c8-4802-8075-3cd269d01f86', 'dd726772-cd5d-40eb-8a59-e5d3a1c191da']",27,,,,,,,,,,,,,,,,,,Belgium,782,00:22:27.078,Carry,,,,,,,,,,,,,,,
,,,,"[21.0, 30.9]",,,,,,,,,,,,,,1.134462,,,,,,,,,,caf92b6c-1f27-4d46-b9d7-a56841478a2f,879,,,"[21.0, 27.5]",3857296,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,38,Belgium,782,"['14e7714c-4796-4944-8feb-0ad637559959', 'bf2065d6-5483-4645-bf7b-8734851e96a7']",29,,,,,,,,,,,,,,,,,,Belgium,782,00:22:29.164,Carry,,,,,,,,,,,,,,,
,,,,"[38.4, 57.2]",,,,,,,,,,,,,,4.610191,,,,,,,,,,7e843b63-3347-48fd-b899-b45e61e9510d,882,,,"[23.9, 49.8]",3857296,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,38,Belgium,782,"['1a9e57e9-0469-424a-b297-0c08eb15f8e5', '6abbe520-e578-4805-b8c6-5b0a7fd5f04a', '4a17d69c-0694-455c-9b5b-bf8f43187334']",31,,,,,,,,,,,,,,,,,,Belgium,782,00:22:31.850,Carry,True,,,,,,,,,,,,,,
,,,,"[40.7, 77.7]",,,,,,,,,,,,,,0.966208,,,,,,,,,,f842719a-7fcf-462a-9ce4-3c9f9d8f2ccd,886,,,"[43.6, 78.6]",3857296,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Meunier,3176.0,Right Back,38,Belgium,782,"['9f9f7304-1e77-4e7c-b7b8-488376a522ef', '478c02e6-7d14-4ad8-bf63-16ef6b865c86', '8879d1b4-1ca3-435c-87c4-f433a1b3dd41']",38,,,,,,,,,,,,,,,,,,Belgium,782,00:22:38.924,Carry,True,,,,,,,,,,,,,,
,,,,"[24.7, 55.7]",,,,,,,,,,,,,,1.133814,,,,,,,,,,1e02c1c1-1f24-4156-a70d-18f9946a009c,890,,,"[25.3, 61.5]",3857296,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,38,Belgium,782,"['d2cec85c-09ac-4950-a95a-62a9be8855ab', '16e0554a-3f4b-4b88-bb31-681bb2b09ace']",41,,,,,,,,,,,,,,,,,,Belgium,782,00:22:41.278,Carry,,,,,,,,,,,,,,,
,,,,"[31.9, 37.4]",,,,,,,,,,,,,,3.199998,,,,,,,,,,573fea15-2d53-4b2b-ab39-bf759f677871,893,,,"[28.5, 37.1]",3857296,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,38,Belgium,782,"['d20e5960-6fdc-46d7-9299-33877488d0cf', '3907505c-7c2c-416d-acd0-fe64044c0f12']",43,,,,,,,,,,,,,,,,,,Belgium,782,00:22:43.765,Carry,,,,,,,,,,,,,,,
,,,,"[41.6, 57.7]",,,,,,,,,,,,,,1.046539,,,,,,,,,,8e82799e-d820-4c16-a594-9f3d1ccd7ff8,897,,,"[41.6, 57.2]",3857296,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leander Dendoncker,6331.0,Right Defensive Midfield,38,Belgium,782,"['0ebe019a-b6ef-4faa-8d9d-d4defd2c330a', '53775537-ea45-4c80-becb-682f06f6672b', '66fadb46-e6fd-47a3-afab-0c8450ba50e7']",48,,,,,,,,,,,,,,,,,,Belgium,782,00:22:48.455,Carry,True,,,,,,,,,,,,,,
,,,,"[39.0, 25.2]",,,,,,,,,,,,,,1.548977,,,,,,,,,,abfae92c-bb2e-4d8a-a2aa-fa1274aecacd,903,,,"[41.6, 30.9]",3857296,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joško Gvardiol,33018.0,Left Center Back,39,Croatia,785,"['830aad5f-1007-4078-9030-2eebb4e490c3', '0f114cb2-1b7d-431c-8424-9f6f41b2f509']",52,,,,,,,,,,,,,,,,,,Croatia,785,00:22:52.770,Carry,,,,,,,,,,,,,,,
,,,,"[38.2, 10.9]",,,,,,,,,,,,,,2.648569,,,,,,,,,,93f53b46-0f97-4c8f-9608-33e48a9b18bd,906,,,"[44.4, 4.9]",3857296,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borna Sosa,12625.0,Left Back,39,Croatia,785,"['a967bb6e-2d64-48d4-b5e1-2846b3a1ec7c', '090f3e5b-f5f0-4a0b-8601-7a7cde11e3d8', '6ced05d0-3962-453a-b5fc-8ab13d0c2503']",55,,,,,,,,,,,,,,,,,,Croatia,785,00:22:55.519,Carry,True,,,,,,,,,,,,,,
,,,,"[31.9, 4.9]",,,,,,,,,,,,,,0.693736,,,,,,,,,,670e790c-2ef3-49ef-b250-0fb28f79fdae,910,,,"[30.1, 4.9]",3857296,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joško Gvardiol,33018.0,Left Center Back,39,Croatia,785,"['adfa28f1-faea-4608-b7d1-4d673fd55f2e', 'd070b627-a74e-4cea-8fa4-a328b4338e34']",58,,,,,,,,,,,,,,,,,,Croatia,785,00:22:58.726,Carry,,,,,,,,,,,,,,,
,,,,"[74.5, 5.2]",,,,,,,,,,,,,,4.179193,,,,,,,,,,01d30aab-8d23-4fb4-a814-8c25c991f9ab,913,,,"[47.3, 2.6]",3857296,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,39,Croatia,785,"['f6dc59c1-264f-487a-9c0e-d46c7a8f2120', '2ccbccf5-9bc8-43e9-8005-a4cff9260fb1']",1,,,,,,,,,,,,,,,,,,Croatia,785,00:23:01.038,Carry,,,,,,,,,,,,,,,
,,,,"[56.8, 8.0]",,,,,,,,,,,,,,1.141773,,,,,,,,,,e232cdee-ae6d-413e-a295-c7f2bf6fbf04,921,,,"[57.3, 3.5]",3857296,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joško Gvardiol,33018.0,Left Center Back,40,Croatia,785,"['59bfbcb2-8ddd-415d-8f31-df411dab3475', 'ab31ea29-7252-43e0-ade5-82d7815ce211']",23,,,,,,,,,,,,,,,,,,Croatia,785,00:23:23.226,Carry,,,,,,,,,,,,,,,
,,,,"[47.8, 28.9]",,,,,,,,,,,,,,0.818372,,,,,,,,,,64d8195c-89a7-4c93-a87f-321a201f7f87,924,,,"[45.5, 28.6]",3857296,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,40,Croatia,785,"['e9a61820-e6b5-4255-ba41-b47507803c8c', '44f5185d-352e-4b23-aa15-d057c9b190e5']",26,,,,,,,,,,,,,,,,,,Croatia,785,00:23:26.113,Carry,,,,,,,,,,,,,,,
,,,,"[51.3, 35.5]",,,,,,,,,,,,,,2.641592,,,,,,,,,,53750416-e791-4f55-8b44-9f655430837f,927,,,"[58.2, 29.7]",3857296,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,40,Croatia,785,"['3669e47c-1ba9-448f-b558-ff1caa74c707', '47d52c3c-9260-4a95-82be-d01d7fb44c41']",27,,,,,,,,,,,,,,,,,,Croatia,785,00:23:27.841,Carry,,,,,,,,,,,,,,,
,,,,"[37.0, 32.3]",,,,,,,,,,,,,,1.897808,,,,,,,,,,3491354d-2a15-4bf5-9bd7-691c48e340f7,930,,,"[37.0, 32.3]",3857296,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,40,Croatia,785,"['0c1e6363-a767-4a0d-9f82-1269c6c2cc6d', '7043f834-9da1-46d0-9f61-e73fd40bca5f']",32,,,,,,,,,,,,,,,,,,Croatia,785,00:23:32.163,Carry,,,,,,,,,,,,,,,
,,,,"[33.0, 34.3]",,,,,,,,,,,,,,1.418117,,,,,,,,,,c3ffe311-68aa-4b52-816a-3313ad6f6b0d,936,,,"[35.9, 34.1]",3857296,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,40,Croatia,785,"['6d891262-5ede-4c63-b21b-e683558021a5', '1f15c63b-5ed4-4c13-b0b5-a34536ecbf46']",36,,,,,,,,,,,,,,,,,,Croatia,785,00:23:36.542,Carry,,,,,,,,,,,,,,,
,,,,"[31.9, 49.2]",,,,,,,,,,,,,,0.04,,,,,,,,,,efbb3cee-b54a-4889-805b-20f6ad5eb842,939,,,"[32.1, 49.2]",3857296,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,40,Croatia,785,"['9a1a448b-6f0f-4371-999e-8233885c72c0', '0ef2bb5c-4e5e-4b7f-bb50-0734b712de0a']",39,,,,,,,,,,,,,,,,,,Croatia,785,00:23:39.017,Carry,,,,,,,,,,,,,,,
,,,,"[51.0, 52.6]",,,,,,,,,,,,,,2.043449,,,,,,,,,,9d8a238f-99e2-4621-a87b-a9b3b4de6be0,950,,,"[36.7, 48.3]",3857296,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,40,Croatia,785,"['9dc9d5a8-8716-44d3-9d68-94561f99fb93', '1d0f60c1-80fc-4826-a535-f46a08e7cf3a']",44,,,,,,,,,,,,,,,,,,Croatia,785,00:23:44.816,Carry,,,,,,,,,,,,,,,
,,,,"[20.2, 49.8]",,,,,,,,,,,,,,0.04,,,,,,,,,,6b8a854d-3cff-41d5-ac23-6cbe10834234,955,,,"[20.2, 49.8]",3857296,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,41,Belgium,782,"['0db63d78-c2f4-4a23-8dc3-5d48398aa23c', 'd83e55e6-5328-4470-9391-850ef5850955']",52,,,,,,,,,,,,,,,,,,Belgium,782,00:23:52.442,Carry,,,,,,,,,,,,,,,
,,,,"[26.5, 24.3]",,,,,,,,,,,,,,0.691136,,,,,,,,,,3734010e-68cc-4a56-bfb2-585d997a4e23,958,,,"[23.0, 25.4]",3857296,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,41,Belgium,782,"['8d8f988c-79d3-4ec7-86fc-54262462b1be', 'ed002ac3-068b-46c0-a409-90676d85b42d']",54,,,,,,,,,,,,,,,,,,Belgium,782,00:23:54.678,Carry,,,,,,,,,,,,,,,
,,,,"[49.4, 28.0]",,,,,,,,,,,,,,2.619544,,,,,,,,,,b2b7bef5-bd2e-4a32-a4ee-28e080f9e032,961,,,"[41.0, 26.9]",3857296,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Axel Witsel,5642.0,Left Defensive Midfield,41,Belgium,782,"['5d644a6f-83ae-4bda-8bb2-0fc10a5cb116', '20f484a4-db22-4692-89ac-578da24caa6b']",57,,,,,,,,,,,,,,,,,,Belgium,782,00:23:57.017,Carry,,,,,,,,,,,,,,,
,,,,"[56.7, 8.6]",,,,,,,,,,,,,,0.04,,,,,,,,,,a3eb5559-0abe-4a15-86ef-db0e08237b62,964,,,"[56.7, 8.6]",3857296,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timothy Castagne,6989.0,Left Back,41,Belgium,782,"['49d3b22d-b010-46a6-a747-4ae0c0a6de7d', '428eb1d5-ccf4-401d-96f2-dd2431518016']",1,,,,,,,,,,,,,,,,,,Belgium,782,00:24:01.438,Carry,,,,,,,,,,,,,,,
,,,,"[63.3, 2.8]",,,,,,,,,,,,,,0.851363,,,,,,,,,,94b4fd35-b336-4874-b592-9f19b9c39d9f,967,,,"[63.6, 3.7]",3857296,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing,41,Belgium,782,"['367f90ac-26ee-4884-91ec-8c7db99125d6', '6c471d31-01a0-4bfa-894c-6b735458505d']",2,,,,,,,,,,,,,,,,,,Belgium,782,00:24:02.531,Carry,,,,,,,,,,,,,,,
,,,,"[43.9, 30.0]",,,,,,,,,,,,,,2.010831,,,,,,,,,,ede982be-7670-46b0-990d-4ee9c6f137bf,970,,,"[46.8, 19.1]",3857296,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Axel Witsel,5642.0,Left Defensive Midfield,41,Belgium,782,"['a7beffa7-9fc6-442c-80a6-30661dbeb4bc', '4b6f0443-e4a8-4e1f-9c1d-7e4eccb4be3f']",5,,,,,,,,,,,,,,,,,,Belgium,782,00:24:05.031,Carry,,,,,,,,,,,,,,,
,,,,"[54.5, 56.9]",,,,,,,,,,,,,,6.594874,,,,,,,,,,6287de8b-6585-4b3d-9152-4cad0fe911f3,973,,,"[42.5, 53.1]",3857296,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,41,Belgium,782,"['4c920015-9cec-4ff9-9279-6ef7aef7b86b', 'e2c42681-c13a-4dee-92eb-97677ef94ee2']",8,,,,,,,,,,,,,,,,,,Belgium,782,00:24:08.607,Carry,,,,,,,,,,,,,,,
,,,,"[67.1, 78.0]",,,,,,,,,,,,,,0.386596,,,,,,,,,,486172ef-90a2-4dff-8ead-704d633e1863,976,,,"[67.1, 78.0]",3857296,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Meunier,3176.0,Right Back,41,Belgium,782,"['275fdb23-affd-4731-a5f3-2b08ff763242', '3aaac89a-6ef5-4c12-82cf-5c244a411e11']",16,,,,,,,,,,,,,,,,,,Belgium,782,00:24:16.960,Carry,,,,,,,,,,,,,,,
,,,,"[72.0, 69.2]",,,,,,,,,,,,,,2.451509,,,,,,,,,,fa2c0e36-f60b-4988-8fe1-923f441c9219,979,,,"[73.7, 65.8]",3857296,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Trossard,16559.0,Center Forward,41,Belgium,782,"['24d80fe2-7544-44e2-8f84-4f35261dfcb8', '2c24eaa7-174b-408d-8960-4be5c9c0c381']",18,,,,,,,,,,,,,,,,,,Belgium,782,00:24:18.325,Carry,,,,,,,,,,,,,,,
,,,,"[54.2, 70.1]",,,,,,,,,,,,,,0.871043,,,,,,,,,,810325e7-53fe-40c6-baf2-ab065cca4a90,982,,,"[54.2, 70.1]",3857296,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,41,Belgium,782,"['90733b01-faf9-4e54-81ce-7c20e5e5716d', '2ababe9e-9e52-4623-98e1-70ee958e641e']",22,,,,,,,,,,,,,,,,,,Belgium,782,00:24:22.281,Carry,,,,,,,,,,,,,,,
,,,,"[57.6, 57.7]",,,,,,,,,,,,,,2.477052,,,,,,,,,,6dabc3be-d6b3-40ae-b4d7-0377fd123fd1,985,,,"[62.5, 75.4]",3857296,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Trossard,16559.0,Center Forward,41,Belgium,782,"['3e839b2d-3ade-439f-b04b-c0644f060220', '7100e82c-285b-40ee-ab90-537b1e02c6d4']",24,,,,,,,,,,,,,,,,,,Belgium,782,00:24:24.236,Carry,,,,,,,,,,,,,,,
,,,,"[72.0, 20.9]",,,,,,,,,,,,,,1.524221,,,,,,,,,,d5425029-847b-46d7-99df-a1f65500a1dd,988,,,"[62.8, 25.2]",3857296,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timothy Castagne,6989.0,Left Back,41,Belgium,782,"['69419188-7061-4b5d-84f3-ab695646c4dc', '7247dab3-64d6-4268-bf7e-954daa5bc504']",29,,,,,,,,,,,,,,,,,,Belgium,782,00:24:29.161,Carry,,,,,,,,,,,,,,,
,,,,"[77.0, 4.9]",,,,,,,,,,,,,,1.615532,,,,,,,,,,409290e9-d010-492d-bd2c-75fd1f9386ad,991,,,"[78.8, 5.1]",3857296,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dries Mertens,5630.0,Center Attacking Midfield,41,Belgium,782,"['7360dd98-a0b7-47db-8d64-8dd51fb06a7c', 'bd4a6f2d-cead-4bc6-bd5a-a164f878fec1', '40069f91-becb-491d-bc55-f353695a1577']",31,,,,,,,,,,,,,,,,,,Belgium,782,00:24:31.593,Carry,True,,,,,,,,,,,,,,
,,,,"[51.7, 36.3]",,,,,,,,,,,,,,1.052615,,,,,,,,,,78928d66-e483-4caa-8f47-83e521afc71c,995,,,"[50.8, 33.4]",3857296,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,41,Belgium,782,"['347af511-1645-4ed6-bf5b-8626d56bc3ab', 'fb556378-d0af-4f70-b0c1-c0dc8ef590e1']",35,,,,,,,,,,,,,,,,,,Belgium,782,00:24:35.413,Carry,,,,,,,,,,,,,,,
,,,,"[57.9, 44.3]",,,,,,,,,,,,,,0.651316,,,,,,,,,,d5e3b126-9003-49d0-971f-d5a35ef9cd3f,998,,,"[56.7, 44.0]",3857296,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leander Dendoncker,6331.0,Right Defensive Midfield,41,Belgium,782,"['e226718a-5321-48fc-93b8-f9cc2dbcad49', '5d933b0e-8da0-4ea6-87a7-046d25497775']",37,,,,,,,,,,,,,,,,,,Belgium,782,00:24:37.546,Carry,,,,,,,,,,,,,,,
,,,,"[73.7, 39.1]",,,,,,,,,,,,,,1.446528,,,,,,,,,,0180c567-5939-4f68-a93a-25527abe98b8,1001,,,"[69.4, 39.4]",3857296,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Trossard,16559.0,Center Forward,41,Belgium,782,"['f25208fa-9ec8-4327-b27a-e379206e0407', '0a94f37c-a0ad-4205-bb72-57d63e2dc988']",39,,,,,,,,,,,,,,,,,,Belgium,782,00:24:39.192,Carry,,,,,,,,,,,,,,,
,,,,"[105.1, 22.6]",,,,,,,,,,,,,,4.742356,,,,,,,,,,c655a9a3-f810-421a-b045-56186e338af4,1004,,,"[101.9, 4.0]",3857296,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dries Mertens,5630.0,Center Attacking Midfield,41,Belgium,782,"['aeb49abc-ad4f-4ecf-b52c-a96ed084eb24', '955086ee-6e3a-4247-8bb7-fe096f407ff7', '7323fd38-f254-41c2-94d1-8e3695e2f7a0']",43,,,,,,,,,,,,,,,,,,Belgium,782,00:24:43.194,Carry,True,,,,,,,,,,,,,,
,,,,"[92.7, 34.9]",,,,,,,,,,,,,,1.397984,,,,,,,,,,f41fb6aa-28b9-40c6-a126-0fce505975d6,1008,,,"[93.4, 28.3]",3857296,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Axel Witsel,5642.0,Left Defensive Midfield,41,Belgium,782,"['c6a6c1cf-85c6-4f3e-981e-9a08db6494ba', '4416dcb4-61c7-4a1d-a263-fc774b0e335f']",49,,,,,,,,,,,,,,,,,,Belgium,782,00:24:49.063,Carry,,,,,,,,,,,,,,,
,,,,"[16.4, 14.0]",,,,,,,,,,,,,,2.334768,,,,,,,,,,d0d9c184-9a85-4d61-805e-7b8934ff1873,1020,,,"[15.0, 12.6]",3857296,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joško Gvardiol,33018.0,Left Center Back,42,Croatia,785,"['8bbef6a6-de10-4f1e-b2c5-4c80777d583d', 'f2f25588-016d-4ca6-9b23-275a4e11f31c']",5,,,,,,,,,,,,,,,,,,Croatia,785,00:25:05.723,Carry,,,,,,,,,,,,,,,
,,,,"[28.1, 67.9]",,,,,,,,,,,,,,0.119999,,,,,,,,,,31d8111f-efc2-43bc-9293-76a1aa2d1edc,1023,,,"[28.1, 67.9]",3857296,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Juranović,29163.0,Right Back,42,Croatia,785,"['18658a81-e690-4f5b-9a83-7fdaf499f39d', 'e9cadb56-11f9-416b-a17f-23f4c3b52ce2']",13,,,,,,,,,,,,,,,,,,Croatia,785,00:25:13.258,Carry,,,,,,,,,,,,,,,
,,,,"[22.8, 59.2]",,,,,,,,,,,,,,3.487541,,,,,,,,,,8328e806-30f4-4d4d-8437-b37ed2e1ae40,1026,,,"[20.7, 60.1]",3857296,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,42,Croatia,785,"['83a9349f-5f05-4716-92c2-2eec22871e98', '19c526ff-9208-4aa7-a580-89f73780d40a']",14,,,,,,,,,,,,,,,,,,Croatia,785,00:25:14.714,Carry,,,,,,,,,,,,,,,
